FileName,FuncName and Var Id,M2R,Dual,M2R \ Dual,Dual\M2R,Comments
ImageValidator.c,read_tga_file-1,{},{},set([]),set([]),subset
ImageValidator.c,read_yuv_file-0,"set(['33', '45'])","set(['33', '45'])",set([]),set([]),subset
ImageValidator.c,load_image_file-0,{},{},set([]),set([]),subset
ImageValidator.c,read_yuv_file-5,set(['53']),set(['53']),set([]),set([]),subset
ImageValidator.c,read_yuv_file-1,{},{},set([]),set([]),subset
ImageValidator.c,covariance-0,set(['1']),set(['1']),set([]),set([]),subset
ImageValidator.c,covariance-1,set(['1']),set(['1']),set([]),set([]),subset
ImageValidator.c,get_version-1,{},{},set([]),set([]),subset
ImageValidator.c,get_version-0,"set(['7', '6'])","set(['7', '6'])",set([]),set([]),subset
ImageValidator.c,dump_tga-2,set(['3']),set(['3']),set([]),set([]),subset
ImageValidator.c,computeSSIM-11,set(['17']),set(['17']),set([]),set([]),subset
ImageValidator.c,dump_tga-0,set(['6']),set(['6']),set([]),set([]),subset
ImageValidator.c,dump_tga-1,{},{},set([]),set([]),subset
ImageValidator.c,computeSSIM-10,"set(['26', '29'])","set(['26', '29'])",set([]),set([]),subset
ImageValidator.c,computeSSIM-13,"set(['14', '17', '65'])","set(['14', '17', '65'])",set([]),set([]),subset
ImageValidator.c,computeSSIM-12,"set(['14', '17'])","set(['14', '17'])",set([]),set([]),subset
ImageValidator.c,printUsage-0,set(['2']),set(['2']),set([]),set([]),subset
ImageValidator.c,computeSSIM-15,"set(['14', '17', '70'])","set(['14', '17', '70'])",set([]),set([]),subset
ImageValidator.c,computeSSIM-14,"set(['14', '17'])","set(['14', '17'])",set([]),set([]),subset
ImageValidator.c,main-4,set(['101']),set(['101']),set([]),set([]),subset
ImageValidator.c,computeSSIM-16,set(['14']),set(['14']),set([]),set([]),subset
ImageValidator.c,main-2,"set(['71', '70', '1', '76', '75', '74', '64', '65', '66', '67', '68', '69', '73', '72'])","set(['71', '70', '1', '76', '75', '74', '64', '65', '66', '67', '68', '69', '73', '72'])",set([]),set([]),subset
ImageValidator.c,main-3,"set(['61', '62', '63', '64', '65', '66', '67', '68', '83', '86', '48', '49', '95', '1', '76', '75', '74', '73', '72', '71', '70', '91', '69', '50', '89'])","set(['61', '62', '63', '64', '65', '66', '67', '68', '83', '86', '48', '49', '95', '1', '76', '75', '74', '73', '72', '71', '70', '91', '69', '50', '89'])",set([]),set([]),subset
ImageValidator.c,main-0,{},{},set([]),set([]),subset
ImageValidator.c,main-1,"set(['71', '70', '1', '76', '75', '74', '73', '65', '66', '67', '68', '69', '72'])","set(['71', '70', '1', '76', '75', '74', '73', '65', '66', '67', '68', '69', '72'])",set([]),set([]),subset
ImageValidator.c,mean-0,set(['1']),set(['1']),set([]),set([]),subset
ImageValidator.c,read_yuv_file-2,"set(['39', '27', '51', '17'])","set(['39', '27', '51', '17'])",set([]),set([]),subset
ImageValidator.c,mean-1,set(['1']),set(['1']),set([]),set([]),subset
ImageValidator.c,init_targa-0,set(['12']),set(['12']),set([]),set([]),subset
ImageValidator.c,computeSSIM-5,set(['75']),set(['75']),set([]),set([]),subset
ImageValidator.c,computeSSIM-4,set(['81']),set(['81']),set([]),set([]),subset
ImageValidator.c,computeSSIM-7,set(['29']),set(['29']),set([]),set([]),subset
ImageValidator.c,computeSSIM-6,set(['72']),set(['72']),set([]),set([]),subset
ImageValidator.c,computeSSIM-1,set(['141']),set(['141']),set([]),set([]),subset
ImageValidator.c,computeSSIM-0,set(['151']),set(['151']),set([]),set([]),subset
ImageValidator.c,computeSSIM-3,set(['108']),set(['108']),set([]),set([]),subset
ImageValidator.c,computeSSIM-2,"set(['100', '101'])","set(['100', '101'])",set([]),set([]),subset
ImageValidator.c,computeSSIM-9,set(['26']),set(['26']),set([]),set([]),subset
ImageValidator.c,computeSSIM-8,{},{},set([]),set([]),subset
ImageValidator.c,read_yuv_file-4,"set(['9', '77', '51'])","set(['9', '77', '51'])",set([]),set([]),subset
analyse.c,x264_macroblock_analyse-34,"set(['288', '278', '280', '282', '284', '286'])","set(['288', '278', '280', '282', '284', '286'])",set([]),set([]),subset
analyse.c,x264_macroblock_analyse-35,{},{},set([]),set([]),subset
analyse.c,x264_macroblock_analyse-36,set(['320']),set(['320']),set([]),set([]),subset
analyse.c,x264_macroblock_analyse-37,set(['331']),set(['331']),set([]),set([]),subset
analyse.c,x264_macroblock_analyse-30,{},{},set([]),set([]),subset
analyse.c,x264_macroblock_analyse-31,{},{},set([]),set([]),subset
analyse.c,x264_macroblock_analyse-32,{},{},set([]),set([]),subset
analyse.c,x264_macroblock_analyse-33,{},{},set([]),set([]),subset
analyse.c,x264_slicetype_decide-2,"set(['60', '61', '39'])","set(['60', '61', '39'])",set([]),set([]),subset
analyse.c,x264_slicetype_decide-3,"set(['39', '73', '87'])","set(['39', '73', '87'])",set([]),set([]),subset
analyse.c,x264_slicetype_decide-0,set(['121']),set(['121']),set([]),set([]),subset
analyse.c,x264_slicetype_decide-1,set(['115']),set(['115']),set([]),set([]),subset
analyse.c,x264_slicetype_decide-6,set(['6']),set(['6']),set([]),set([]),subset
analyse.c,x264_slicetype_decide-7,set(['25']),set(['25']),set([]),set([]),subset
analyse.c,x264_slicetype_decide-4,set(['133']),set(['133']),set([]),set([]),subset
analyse.c,x264_slicetype_decide-5,"set(['14', '6'])","set(['14', '6'])",set([]),set([]),subset
analyse.c,x264_slicetype_analyse-10,set(['48']),set(['48']),set([]),set([]),subset
analyse.c,x264_cabac_mb_ref-0,set(['7']),set(['7']),set([]),set([]),subset
analyse.c,x264_slicetype_analyse-12,set(['12']),set(['12']),set([]),set([]),subset
analyse.c,x264_slicetype_analyse-13,"set(['150', '79', '149'])","set(['150', '79', '149'])",set([]),set([]),subset
analyse.c,x264_slicetype_analyse-14,"set(['99', '98', '58', '84'])","set(['99', '98', '58', '84'])",set([]),set([]),subset
analyse.c,x264_slicetype_analyse-15,set(['107']),set(['107']),set([]),set([]),subset
analyse.c,x264_macroblock_cache_rect-3,{},{},set([]),set([]),subset
analyse.c,x264_macroblock_cache_rect-2,set(['29']),set(['29']),set([]),set([]),subset
analyse.c,x264_macroblock_cache_rect-1,set(['29']),set(['29']),set([]),set([]),subset
analyse.c,x264_macroblock_cache_rect-0,set(['37']),set(['37']),set([]),set([]),subset
analyse.c,x264_mb_analyse_inter_b8x8-4,"set(['13', '15', '17'])","set(['13', '15', '17'])",set([]),set([]),subset
analyse.c,x264_mb_analyse_inter_b8x8-3,{},{},set([]),set([]),subset
analyse.c,x264_mb_analyse_inter_b8x8-2,set(['1']),set(['1']),set([]),set([]),subset
analyse.c,x264_mb_analyse_inter_b8x8-1,set(['4']),set(['4']),set([]),set([]),subset
analyse.c,x264_mb_analyse_inter_b8x8-0,set(['4']),set(['4']),set([]),set([]),subset
analyse.c,x264_macroblock_analyse-0,set(['443']),set(['443']),set([]),set([]),subset
analyse.c,x264_macroblock_analyse-1,"set(['39', '42', '43', '40', '41'])","set(['39', '42', '43', '40', '41'])",set([]),set([]),subset
analyse.c,x264_macroblock_analyse-2,"set(['464', '461', '190', '193', '355', '490'])","set(['464', '461', '190', '193', '355', '490'])",set([]),set([]),subset
analyse.c,x264_macroblock_analyse-3,set(['45']),set(['45']),set([]),set([]),subset
analyse.c,x264_macroblock_analyse-4,set(['428']),set(['428']),set([]),set([]),subset
analyse.c,x264_macroblock_analyse-5,"set(['144', '138', '142', '140', '133', '136', '82', '78', '84', '85'])","set(['144', '138', '142', '140', '133', '136', '82', '78', '84', '85'])",set([]),set([]),subset
analyse.c,x264_macroblock_analyse-6,"set(['133', '131', '136', '82', '129', '78', '84', '85'])","set(['133', '131', '136', '82', '129', '78', '84', '85'])",set([]),set([]),subset
analyse.c,x264_macroblock_analyse-7,set(['413']),set(['413']),set([]),set([]),subset
analyse.c,x264_macroblock_analyse-8,{},{},set([]),set([]),subset
analyse.c,x264_macroblock_analyse-9,set(['52']),set(['52']),set([]),set([]),subset
analyse.c,x264_cabac_mb_intra_chroma_pred_mode-0,"set(['3', '6'])","set(['3', '6'])",set([]),set([]),subset
analyse.c,x264_cabac_mb_cbf_ctxidxinc-4,{},{},set([]),set([]),subset
analyse.c,x264_cabac_mb_cbf_ctxidxinc-2,{},{},set([]),set([]),subset
analyse.c,x264_cabac_mb_cbf_ctxidxinc-3,{},{},set([]),set([]),subset
analyse.c,x264_cabac_mb_cbf_ctxidxinc-0,set(['11']),set(['11']),set([]),set([]),subset
analyse.c,x264_cabac_mb_cbf_ctxidxinc-1,{},{},set([]),set([]),subset
analyse.c,x264_cabac_mb_intra4x4_pred_mode-0,set(['4']),set(['4']),set([]),set([]),subset
analyse.c,x264_rd_cost_part-1,{},{},set([]),set([]),subset
analyse.c,x264_rd_cost_part-0,set(['12']),set(['12']),set([]),set([]),subset
analyse.c,x264_rd_cost_part-2,set(['11']),set(['11']),set([]),set([]),subset
analyse.c,x264_analyse_update_cache-1,set(['21']),set(['21']),set([]),set([]),subset
analyse.c,x264_analyse_update_cache-0,set(['29']),set(['29']),set([]),set([]),subset
analyse.c,x264_analyse_update_cache-3,set(['8']),set(['8']),set([]),set([]),subset
analyse.c,x264_analyse_update_cache-2,set(['2']),set(['2']),set([]),set([]),subset
analyse.c,x264_slicetype_mb_cost-2,set(['89']),set(['89']),set([]),set([]),subset
analyse.c,x264_slicetype_mb_cost-3,{},{},set([]),set([]),subset
analyse.c,x264_slicetype_mb_cost-0,set(['111']),set(['111']),set([]),set([]),subset
analyse.c,x264_slicetype_mb_cost-1,set(['100']),set(['100']),set([]),set([]),subset
analyse.c,x264_slicetype_mb_cost-6,set(['63']),set(['63']),set([]),set([]),subset
analyse.c,x264_slicetype_mb_cost-7,{},{},set([]),set([]),subset
analyse.c,x264_slicetype_mb_cost-4,"set(['89', '97'])","set(['89', '97'])",set([]),set([]),subset
analyse.c,x264_slicetype_mb_cost-5,set(['70']),set(['70']),set([]),set([]),subset
analyse.c,x264_slicetype_mb_cost-8,"set(['39', '37', '40', '34'])","set(['39', '37', '40', '34'])",set([]),set([]),subset
analyse.c,x264_slicetype_mb_cost-9,set(['29']),set(['29']),set([]),set([]),subset
analyse.c,x264_mb_analyse_inter_b8x8_mixed_ref-0,set(['35']),set(['35']),set([]),set([]),subset
analyse.c,x264_slicetype_decide-8,"set(['92', '105', '96'])","set(['92', '105', '96'])",set([]),set([]),subset
analyse.c,x264_slicetype_decide-9,"set(['99', '103'])","set(['99', '103'])",set([]),set([]),subset
analyse.c,x264_mb_transform_8x8_allowed-0,set(['5']),set(['5']),set([]),set([]),subset
analyse.c,x264_subpartition_size_cavlc-0,{},{},set([]),set([]),subset
analyse.c,x264_cabac_mb_mvd_cpn-0,set(['4']),set(['4']),set([]),set([]),subset
analyse.c,x264_macroblock_analyse-38,set(['342']),set(['342']),set([]),set([]),subset
analyse.c,x264_mb_analyse_inter_p16x16-0,"set(['19', '31'])","set(['19', '31'])",set([]),set([]),subset
analyse.c,scenecut-5,set(['5']),set(['5']),set([]),set([]),subset
analyse.c,scenecut-4,set(['9']),set(['9']),set([]),set([]),subset
analyse.c,scenecut-1,set(['21']),set(['21']),set([]),set([]),subset
analyse.c,scenecut-0,set(['31']),set(['31']),set([]),set([]),subset
analyse.c,scenecut-3,{},{},set([]),set([]),subset
analyse.c,scenecut-2,set(['13']),set(['13']),set([]),set([]),subset
analyse.c,bs_size_ue_big-0,set(['3']),set(['3']),set([]),set([]),subset
analyse.c,x264_cabac_mb_ref-1,"set(['3', '7', '6'])","set(['3', '7', '6'])",set([]),set([]),subset
analyse.c,x264_mb_analyse_inter_b8x8_mixed_ref-5,set(['26']),set(['26']),set([]),set([]),subset
analyse.c,x264_mb_analyse_inter_b8x8_mixed_ref-4,{},{},set([]),set([]),subset
analyse.c,x264_mb_analyse_inter_b8x8_mixed_ref-3,"set(['47', '45', '49'])","set(['47', '45', '49'])",set([]),set([]),subset
analyse.c,x264_mb_analyse_inter_b8x8_mixed_ref-2,set(['1']),set(['1']),set([]),set([]),subset
analyse.c,x264_mb_analyse_inter_b8x8_mixed_ref-1,set(['29']),set(['29']),set([]),set([]),subset
analyse.c,x264_slicetype_analyse-11,"set(['128', '121', '138', '141'])","set(['128', '121', '138', '141'])",set([]),set([]),subset
analyse.c,x264_cabac_mb_type-1,"set(['45', '49'])","set(['45', '49'])",set([]),set([]),subset
analyse.c,x264_cabac_mb_type-0,{},{},set([]),set([]),subset
analyse.c,x264_cabac_mb_type-3,"set(['9', '12'])","set(['9', '12'])",set([]),set([]),subset
analyse.c,x264_cabac_mb_type-2,"set(['25', '29'])","set(['25', '29'])",set([]),set([]),subset
analyse.c,x264_mb_analyse_inter_direct-0,set(['2']),set(['2']),set([]),set([]),subset
analyse.c,x264_mb_analyse_inter_p16x16-1,set(['4']),set(['4']),set([]),set([]),subset
analyse.c,x264_cabac_mb_cbp_chroma-0,"set(['10', '3', '12', '6'])","set(['10', '3', '12', '6'])",set([]),set([]),subset
analyse.c,scenecut_internal-0,set(['2']),set(['2']),set([]),set([]),subset
analyse.c,scenecut_internal-1,"set(['9', '8'])","set(['9', '8'])",set([]),set([]),subset
analyse.c,x264_slicetype_frame_cost_recalculate-1,"set(['15', '5', '7'])","set(['15', '5', '7'])",set([]),set([]),subset
analyse.c,x264_slicetype_frame_cost_recalculate-0,{},{},set([]),set([]),subset
analyse.c,x264_rc_analyse_slice-3,"set(['7', '6'])","set(['7', '6'])",set([]),set([]),subset
analyse.c,x264_rc_analyse_slice-2,"set(['7', '6'])","set(['7', '6'])",set([]),set([]),subset
analyse.c,x264_rc_analyse_slice-1,set(['26']),set(['26']),set([]),set([]),subset
analyse.c,x264_rc_analyse_slice-0,set(['26']),set(['26']),set([]),set([]),subset
analyse.c,x264_rc_analyse_slice-6,set(['23']),set(['23']),set([]),set([]),subset
analyse.c,x264_rc_analyse_slice-5,{},{},set([]),set([]),subset
analyse.c,x264_rc_analyse_slice-4,"set(['26', '23', '15', '36', '16'])","set(['26', '23', '15', '36', '16'])",set([]),set([]),subset
analyse.c,x264_slicetype_path_cost-4,set(['33']),set(['33']),set([]),set([]),subset
analyse.c,x264_slicetype_path_cost-5,"set(['1', '33'])","set(['1', '33'])",set([]),set([]),subset
analyse.c,x264_slicetype_path_cost-6,"set(['10', '17', '25', '33', '32', '35', '1'])","set(['10', '17', '25', '33', '32', '35', '1'])",set([]),set([]),subset
analyse.c,x264_slicetype_path_cost-7,"set(['1', '33'])","set(['1', '33'])",set([]),set([]),subset
analyse.c,x264_slicetype_path_cost-0,set(['25']),set(['25']),set([]),set([]),subset
analyse.c,x264_slicetype_path_cost-1,set(['17']),set(['17']),set([]),set([]),subset
analyse.c,x264_slicetype_path_cost-2,set(['10']),set(['10']),set([]),set([]),subset
analyse.c,x264_slicetype_path_cost-3,{},{},set([]),set([]),subset
analyse.c,x264_slicetype_path_cost-8,set(['3']),set(['3']),set([]),set([]),subset
analyse.c,quant_trellis_cabac-6,set(['78']),set(['78']),set([]),set([]),subset
analyse.c,quant_trellis_cabac-7,{},{},set([]),set([]),subset
analyse.c,quant_trellis_cabac-4,"set(['95', '94', '96'])","set(['95', '94', '96'])",set([]),set([]),subset
analyse.c,quant_trellis_cabac-5,set(['79']),set(['79']),set([]),set([]),subset
analyse.c,quant_trellis_cabac-2,set(['114']),set(['114']),set([]),set([]),subset
analyse.c,quant_trellis_cabac-3,"set(['92', '95', '94'])","set(['92', '95', '94'])",set([]),set([]),subset
analyse.c,quant_trellis_cabac-0,set(['134']),set(['134']),set([]),set([]),subset
analyse.c,quant_trellis_cabac-1,set(['126']),set(['126']),set([]),set([]),subset
analyse.c,x264_macroblock_size_cabac-8,set(['75']),set(['75']),set([]),set([]),subset
analyse.c,x264_macroblock_size_cabac-9,set(['66']),set(['66']),set([]),set([]),subset
analyse.c,quant_trellis_cabac-8,set(['58']),set(['58']),set([]),set([]),subset
analyse.c,quant_trellis_cabac-9,set(['44']),set(['44']),set([]),set([]),subset
analyse.c,cavlc_intra4x4_pred_size-0,set(['3']),set(['3']),set([]),set([]),subset
analyse.c,x264_intra_rd_refine-7,set(['36']),set(['36']),set([]),set([]),subset
analyse.c,x264_intra_rd_refine-6,"set(['23', '47', '57', '30', '41', '2', '73', '72', '9', '8'])","set(['23', '47', '57', '30', '41', '2', '73', '72', '9', '8'])",set([]),set([]),subset
analyse.c,x264_mb_analyse_intra_chroma-1,set(['24']),set(['24']),set([]),set([]),subset
analyse.c,x264_mb_analyse_intra_chroma-0,"set(['14', '7'])","set(['14', '7'])",set([]),set([]),subset
analyse.c,x264_intra_rd_refine-3,"set(['57', '73', '72'])","set(['57', '73', '72'])",set([]),set([]),subset
analyse.c,x264_intra_rd_refine-2,"set(['57', '73', '72'])","set(['57', '73', '72'])",set([]),set([]),subset
analyse.c,x264_intra_rd_refine-1,set(['66']),set(['66']),set([]),set([]),subset
analyse.c,x264_mb_predict_non_zero_code-0,set(['2']),set(['2']),set([]),set([]),subset
analyse.c,x264_mb_analyse_p_rd-3,set(['44']),set(['44']),set([]),set([]),subset
analyse.c,x264_mb_analyse_p_rd-2,set(['36']),set(['36']),set([]),set([]),subset
analyse.c,x264_mb_analyse_p_rd-1,"set(['44', '36', '43'])","set(['44', '36', '43'])",set([]),set([]),subset
analyse.c,x264_mb_analyse_p_rd-0,"set(['44', '36', '43'])","set(['44', '36', '43'])",set([]),set([]),subset
analyse.c,x264_intra_rd_refine-9,"set(['47', '36', '41'])","set(['47', '36', '41'])",set([]),set([]),subset
analyse.c,x264_mb_analyse_p_rd-4,set(['12']),set(['12']),set([]),set([]),subset
analyse.c,x264_macroblock_analyse-29,{},{},set([]),set([]),subset
analyse.c,x264_macroblock_analyse-28,set(['274']),set(['274']),set([]),set([]),subset
analyse.c,x264_macroblock_analyse-23,set(['243']),set(['243']),set([]),set([]),subset
analyse.c,x264_macroblock_analyse-22,"set(['303', '304', '305', '379', '378', '273', '298', '299', '294', '295', '374', '376'])","set(['303', '304', '305', '379', '378', '273', '298', '299', '294', '295', '374', '376'])",set([]),set([]),subset
analyse.c,x264_macroblock_analyse-21,"set(['273', '257', '255', '368', '366', '303', '304', '305', '383', '385', '387', '389', '295', '379', '378', '259', '298', '299', '370', '294', '372', '374', '376'])","set(['273', '257', '255', '368', '366', '303', '304', '305', '383', '385', '387', '389', '295', '379', '378', '259', '298', '299', '370', '294', '372', '374', '376'])",set([]),set([]),subset
analyse.c,x264_macroblock_analyse-20,{},{},set([]),set([]),subset
analyse.c,x264_macroblock_analyse-27,{},{},set([]),set([]),subset
analyse.c,x264_macroblock_analyse-26,{},{},set([]),set([]),subset
analyse.c,x264_macroblock_analyse-25,{},{},set([]),set([]),subset
analyse.c,x264_macroblock_analyse-24,set(['248']),set(['248']),set([]),set([]),subset
analyse.c,x264_mb_analyse_qp_rd-10,set(['1']),set(['1']),set([]),set([]),subset
analyse.c,cached_hadamard-0,set(['3']),set(['3']),set([]),set([]),subset
analyse.c,x264_macroblock_size_cabac-12,set(['46']),set(['46']),set([]),set([]),subset
analyse.c,x264_macroblock_size_cabac-10,set(['60']),set(['60']),set([]),set([]),subset
analyse.c,x264_macroblock_size_cabac-11,set(['53']),set(['53']),set([]),set([]),subset
analyse.c,block_residual_write_cavlc_escape-2,"set(['11', '12', '7'])","set(['11', '12', '7'])",set([]),set([]),subset
analyse.c,block_residual_write_cavlc_escape-1,"set(['15', '17'])","set(['15', '17'])",set([]),set([]),subset
analyse.c,block_residual_write_cavlc_escape-0,"set(['4', '7'])","set(['4', '7'])",set([]),set([]),subset
analyse.c,x264_mb_analyse_inter_p8x8-1,set(['8']),set(['8']),set([]),set([]),subset
analyse.c,x264_mb_analyse_inter_p8x8-0,set(['8']),set(['8']),set([]),set([]),subset
analyse.c,x264_mb_analyse_qp_rd-5,set(['20']),set(['20']),set([]),set([]),subset
analyse.c,x264_mb_analyse_qp_rd-4,"set(['33', '20'])","set(['33', '20'])",set([]),set([]),subset
analyse.c,x264_mb_analyse_qp_rd-7,set(['40']),set(['40']),set([]),set([]),subset
analyse.c,x264_mb_analyse_qp_rd-6,set(['8']),set(['8']),set([]),set([]),subset
analyse.c,x264_mb_analyse_qp_rd-1,"set(['19', '18'])","set(['19', '18'])",set([]),set([]),subset
analyse.c,x264_mb_analyse_qp_rd-0,"set(['19', '18'])","set(['19', '18'])",set([]),set([]),subset
analyse.c,x264_mb_analyse_qp_rd-3,set(['30']),set(['30']),set([]),set([]),subset
analyse.c,x264_mb_analyse_qp_rd-2,"set(['39', '20', '48', '47', '30', '29', '40', '43', '1'])","set(['39', '20', '48', '47', '30', '29', '40', '43', '1'])",set([]),set([]),subset
analyse.c,x264_mb_analyse_qp_rd-9,"set(['25', '39', '20', '16', '43', '40', '1'])","set(['25', '39', '20', '16', '43', '40', '1'])",set([]),set([]),subset
analyse.c,x264_mb_analyse_qp_rd-8,"set(['39', '20', '48', '47', '30', '29', '40', '43', '1'])","set(['39', '20', '48', '47', '30', '29', '40', '43', '1'])",set([]),set([]),subset
analyse.c,x264_macroblock_luma_write_cavlc-2,set(['10']),set(['10']),set([]),set([]),subset
analyse.c,quant_trellis_cabac-10,set(['33']),set(['33']),set([]),set([]),subset
analyse.c,quant_trellis_cabac-11,set(['19']),set(['19']),set([]),set([]),subset
analyse.c,quant_trellis_cabac-12,"set(['110', '104'])","set(['110', '104'])",set([]),set([]),subset
analyse.c,quant_trellis_cabac-13,"set(['24', '110'])","set(['24', '110'])",set([]),set([]),subset
analyse.c,quant_trellis_cabac-14,"set(['24', '110'])","set(['24', '110'])",set([]),set([]),subset
analyse.c,quant_trellis_cabac-15,"set(['114', '118'])","set(['114', '118'])",set([]),set([]),subset
analyse.c,quant_trellis_cabac-16,"set(['24', '58', '33', '37', '104', '103', '79', '110'])","set(['24', '58', '33', '37', '104', '103', '79', '110'])",set([]),set([]),subset
analyse.c,quant_trellis_cabac-17,"set(['1', '24', '130', '15', '126'])","set(['1', '24', '130', '15', '126'])",set([]),set([]),subset
analyse.c,x264_partition_size_cavlc-1,set(['19']),set(['19']),set([]),set([]),subset
analyse.c,x264_partition_size_cavlc-0,set(['19']),set(['19']),set([]),set([]),subset
analyse.c,x264_vbv_frame_cost-1,{},{},set([]),set([]),subset
analyse.c,x264_vbv_frame_cost-0,set(['5']),set(['5']),set([]),set([]),subset
analyse.c,cached_satd-2,{},{},set([]),set([]),subset
analyse.c,cached_satd-1,{},{},set([]),set([]),subset
analyse.c,cached_satd-0,set(['3']),set(['3']),set([]),set([]),subset
analyse.c,x264_mb_analyse_inter_p8x8_mixed_ref-1,{},{},set([]),set([]),subset
analyse.c,x264_mb_analyse_inter_p8x8_mixed_ref-0,"set(['33', '46'])","set(['33', '46'])",set([]),set([]),subset
analyse.c,x264_mb_analyse_inter_p8x8_mixed_ref-3,"set(['11', '24', '20', '14', '17', '23', '8'])","set(['11', '24', '20', '14', '17', '23', '8'])",set([]),set([]),subset
analyse.c,x264_mb_analyse_inter_p8x8_mixed_ref-2,set(['30']),set(['30']),set([]),set([]),subset
analyse.c,x264_mb_analyse_inter_p8x8_mixed_ref-4,set(['25']),set(['25']),set([]),set([]),subset
analyse.c,x264_mb_analyse_inter_p8x4-0,set(['1']),set(['1']),set([]),set([]),subset
analyse.c,ssd_plane-0,"set(['5', '6'])","set(['5', '6'])",set([]),set([]),subset
analyse.c,x264_rd_cost_i8x8-0,set(['3']),set(['3']),set([]),set([]),subset
analyse.c,x264_slicetype_decide-10,set(['96']),set(['96']),set([]),set([]),subset
analyse.c,x264_slicetype_decide-11,set(['121']),set(['121']),set([]),set([]),subset
analyse.c,x264_macroblock_analyse-12,{},{},set([]),set([]),subset
analyse.c,x264_macroblock_analyse-13,set(['96']),set(['96']),set([]),set([]),subset
analyse.c,x264_macroblock_analyse-10,set(['66']),set(['66']),set([]),set([]),subset
analyse.c,x264_macroblock_analyse-11,"set(['73', '71'])","set(['73', '71'])",set([]),set([]),subset
analyse.c,x264_macroblock_analyse-16,"set(['200', '215', '211', '209', '238', '225', '224', '223'])","set(['200', '215', '211', '209', '238', '225', '224', '223'])",set([]),set([]),subset
analyse.c,x264_macroblock_analyse-17,set(['200']),set(['200']),set([]),set([]),subset
analyse.c,x264_macroblock_analyse-14,set(['168']),set(['168']),set([]),set([]),subset
