FileName,FuncName and Var Id,M2R-Dual,Dual-M2R
analyse.c,x264_slicetype_analyse-14,set(['150']),set([])
analyse.c,x264_slicetype_analyse-15,set(['150']),set([])
analyse.c,x264_mb_analyse_inter_b8x8-4,set(['1']),set([])
analyse.c,x264_mb_analyse_inter_b8x8-3,set(['1']),set([])
analyse.c,x264_mb_analyse_inter_b8x8-1,set(['1']),set([])
analyse.c,x264_mb_analyse_inter_b8x8-0,set(['1']),set([])
analyse.c,x264_macroblock_analyse-0,"set(['458', '459', '468', '464', '467', '466', '461', '460', '456', '457', '463', '490', '492'])",set([])
analyse.c,x264_macroblock_analyse-1,"set(['467', '490', '468', '492', '6'])",set([])
analyse.c,x264_macroblock_analyse-2,"set(['77', '466', '215', '78', '6'])",set([])
analyse.c,x264_macroblock_analyse-3,"set(['468', '467', '193', '192', '6', '490', '492'])",set([])
analyse.c,x264_macroblock_analyse-4,"set(['458', '459', '468', '464', '467', '466', '461', '460', '463', '457', '490', '492'])",set([])
analyse.c,x264_macroblock_analyse-5,"set(['468', '467', '190', '193', '192', '6', '490', '492'])",set([])
analyse.c,x264_macroblock_analyse-6,"set(['468', '467', '190', '193', '192', '6', '490', '492'])",set([])
analyse.c,x264_macroblock_analyse-7,"set(['458', '459', '468', '464', '467', '466', '461', '460', '463', '490', '492'])",set([])
analyse.c,x264_macroblock_analyse-8,"set(['451', '452', '453', '456', '490', '492', '428', '421', '423', '422', '409', '408', '468', '443', '464', '467', '466', '461', '460', '463', '410', '438', '413', '436', '437'])",set([])
analyse.c,x264_macroblock_analyse-9,"set(['468', '467', '190', '193', '192', '6', '490', '492'])",set([])
analyse.c,x264_rd_cost_part-2,set(['12']),set([])
analyse.c,x264_analyse_update_cache-1,set(['44']),set([])
analyse.c,x264_analyse_update_cache-0,set(['44']),set([])
analyse.c,x264_analyse_update_cache-3,set(['44']),set([])
analyse.c,x264_analyse_update_cache-2,set(['44']),set([])
analyse.c,x264_slicetype_mb_cost-2,"set(['102', '97'])",set([])
analyse.c,x264_slicetype_mb_cost-3,"set(['102', '97'])",set([])
analyse.c,x264_slicetype_mb_cost-0,set(['114']),set([])
analyse.c,x264_slicetype_mb_cost-1,"set(['102', '101'])",set([])
analyse.c,x264_slicetype_mb_cost-6,set(['102']),set([])
analyse.c,x264_slicetype_mb_cost-7,set(['102']),set([])
analyse.c,x264_slicetype_mb_cost-4,set(['102']),set([])
analyse.c,x264_slicetype_mb_cost-5,"set(['102', '75'])",set([])
analyse.c,x264_slicetype_mb_cost-8,"set(['47', '29', '61'])",set([])
analyse.c,x264_slicetype_mb_cost-9,set(['61']),set([])
analyse.c,x264_mb_analyse_inter_b8x8_mixed_ref-0,"set(['26', '29'])",set([])
analyse.c,x264_slicetype_decide-8,"set(['133', '109'])",set([])
analyse.c,x264_slicetype_decide-9,"set(['133', '109'])",set([])
analyse.c,x264_cabac_mb_mvd_cpn-0,"set(['13', '14'])",set([])
analyse.c,x264_macroblock_analyse-38,"set(['468', '464', '467', '466', '461', '463', '362', '492', '359', '490', '363', '360', '361'])",set([])
analyse.c,scenecut-5,set(['28']),set([])
analyse.c,scenecut-4,set(['28']),set([])
analyse.c,scenecut-1,set(['28']),set([])
analyse.c,scenecut-3,"set(['9', '18', '28'])",set([])
analyse.c,scenecut-2,"set(['9', '18', '28'])",set([])
analyse.c,x264_mb_analyse_inter_b8x8_mixed_ref-4,set(['26']),set([])
analyse.c,x264_mb_analyse_inter_b8x8_mixed_ref-3,set(['26']),set([])
analyse.c,x264_mb_analyse_inter_b8x8_mixed_ref-1,set(['26']),set([])
analyse.c,x264_slicetype_analyse-11,"set(['150', '152', '149'])",set([])
analyse.c,x264_cabac_mb_type-1,"set(['47', '48'])",set([])
analyse.c,x264_cabac_mb_type-0,"set(['48', '49', '47', '44', '45', '43'])",set([])
analyse.c,x264_cabac_mb_type-3,"set(['48', '49'])",set([])
analyse.c,x264_cabac_mb_type-2,"set(['47', '48', '49'])",set([])
analyse.c,x264_mb_analyse_inter_direct-0,set(['8']),set([])
analyse.c,x264_slicetype_frame_cost_recalculate-0,"set(['5', '7'])",set([])
analyse.c,x264_rc_analyse_slice-1,"set(['36', '23'])",set([])
analyse.c,x264_rc_analyse_slice-0,"set(['36', '23'])",set([])
analyse.c,x264_rc_analyse_slice-6,set(['36']),set([])
analyse.c,x264_rc_analyse_slice-5,"set(['36', '23'])",set([])
analyse.c,x264_slicetype_path_cost-4,"set(['1', '35'])",set([])
analyse.c,x264_slicetype_path_cost-0,"set(['1', '33', '35', '32'])",set([])
analyse.c,x264_slicetype_path_cost-1,"set(['1', '32', '33', '35'])",set([])
analyse.c,x264_slicetype_path_cost-2,"set(['1', '33', '35', '32'])",set([])
analyse.c,x264_slicetype_path_cost-8,"set(['1', '35'])",set([])
analyse.c,quant_trellis_cabac-6,"set(['24', '134', '58', '135', '110'])",set([])
analyse.c,quant_trellis_cabac-7,"set(['24', '110', '58', '134'])",set([])
analyse.c,quant_trellis_cabac-4,"set(['24', '58', '110', '135', '134', '79'])",set([])
analyse.c,quant_trellis_cabac-5,"set(['24', '134', '58', '135', '110'])",set([])
analyse.c,quant_trellis_cabac-2,set(['134']),set([])
analyse.c,quant_trellis_cabac-3,"set(['24', '58', '79', '110', '135', '134', '104', '96'])",set([])
analyse.c,quant_trellis_cabac-1,set(['134']),set([])
analyse.c,x264_macroblock_size_cabac-8,"set(['82', '158', '155', '157', '156'])",set([])
analyse.c,x264_macroblock_size_cabac-9,"set(['73', '158', '155', '157', '156'])",set([])
analyse.c,quant_trellis_cabac-8,"set(['24', '110', '135', '134'])",set([])
analyse.c,quant_trellis_cabac-9,"set(['24', '110', '135', '134'])",set([])
analyse.c,x264_intra_rd_refine-7,set(['87']),set([])
analyse.c,x264_intra_rd_refine-6,set(['13']),set([])
analyse.c,x264_mb_analyse_intra_chroma-0,set(['24']),set([])
analyse.c,x264_intra_rd_refine-3,"set(['54', '88', '86', '87'])",set([])
analyse.c,x264_intra_rd_refine-2,"set(['54', '88', '86', '87'])",set([])
analyse.c,x264_intra_rd_refine-1,"set(['54', '57', '88', '73', '72', '71', '86', '87'])",set([])
analyse.c,x264_mb_analyse_p_rd-3,"set(['55', '12', '36', '53'])",set([])
analyse.c,x264_mb_analyse_p_rd-2,"set(['55', '12', '53'])",set([])
analyse.c,x264_mb_analyse_p_rd-1,"set(['55', '12', '53'])",set([])
analyse.c,x264_mb_analyse_p_rd-0,"set(['55', '12', '53'])",set([])
analyse.c,x264_intra_rd_refine-9,set(['87']),set([])
analyse.c,x264_mb_analyse_p_rd-4,"set(['55', '53'])",set([])
analyse.c,x264_macroblock_analyse-29,"set(['468', '464', '467', '466', '461', '305', '463', '274', '490', '492'])",set([])
analyse.c,x264_macroblock_analyse-28,"set(['468', '464', '467', '466', '461', '305', '463', '490', '492'])",set([])
analyse.c,x264_macroblock_analyse-23,"set(['468', '464', '467', '466', '461', '463', '490', '492'])",set([])
analyse.c,x264_macroblock_analyse-22,"set(['468', '464', '467', '466', '463', '490'])",set([])
analyse.c,x264_macroblock_analyse-21,"set(['468', '464', '467', '466', '463', '490'])",set([])
analyse.c,x264_macroblock_analyse-20,"set(['468', '464', '467', '466', '461', '463', '360', '355', '362', '492', '342', '490', '363', '359', '361'])",set([])
analyse.c,x264_macroblock_analyse-27,"set(['468', '464', '467', '466', '461', '463', '360', '355', '362', '492', '342', '490', '363', '359', '361'])",set([])
analyse.c,x264_macroblock_analyse-26,"set(['468', '464', '467', '466', '461', '305', '463', '490', '492'])",set([])
analyse.c,x264_macroblock_analyse-25,"set(['468', '464', '467', '466', '461', '305', '463', '490', '492'])",set([])
analyse.c,x264_macroblock_analyse-24,"set(['468', '464', '467', '466', '461', '463', '490', '492'])",set([])
analyse.c,x264_macroblock_size_cabac-12,"set(['158', '157', '156'])",set([])
analyse.c,x264_macroblock_size_cabac-10,"set(['158', '155', '157', '156'])",set([])
analyse.c,x264_macroblock_size_cabac-11,"set(['158', '157', '156'])",set([])
analyse.c,x264_mb_analyse_qp_rd-5,"set(['1', '43'])",set([])
analyse.c,x264_mb_analyse_qp_rd-4,"set(['1', '43'])",set([])
analyse.c,x264_mb_analyse_qp_rd-7,set(['1']),set([])
analyse.c,x264_mb_analyse_qp_rd-6,"set(['1', '43'])",set([])
analyse.c,x264_mb_analyse_qp_rd-1,"set(['1', '43'])",set([])
analyse.c,x264_mb_analyse_qp_rd-0,"set(['1', '43'])",set([])
analyse.c,x264_mb_analyse_qp_rd-3,"set(['1', '39', '20', '43', '40'])",set([])
analyse.c,quant_trellis_cabac-10,"set(['24', '110', '135', '134'])",set([])
analyse.c,quant_trellis_cabac-11,set(['134']),set([])
analyse.c,quant_trellis_cabac-15,set(['134']),set([])
analyse.c,x264_mb_analyse_inter_p8x8_mixed_ref-1,set(['30']),set([])
analyse.c,x264_mb_analyse_inter_p8x8_mixed_ref-0,set(['30']),set([])
analyse.c,x264_slicetype_decide-10,"set(['133', '109'])",set([])
analyse.c,x264_slicetype_decide-11,set(['133']),set([])
analyse.c,x264_macroblock_analyse-12,"set(['468', '467', '190', '193', '192', '6', '490', '492', '85'])",set([])
analyse.c,x264_macroblock_analyse-13,"set(['468', '467', '190', '193', '192', '108', '109', '111', '110', '6', '490', '107', '492'])",set([])
analyse.c,x264_macroblock_analyse-10,"set(['468', '467', '190', '193', '192', '77', '6', '490', '492', '78'])",set([])
analyse.c,x264_macroblock_analyse-11,"set(['468', '467', '190', '193', '192', '77', '74', '66', '6', '490', '492', '78'])",set([])
analyse.c,x264_macroblock_analyse-16,"set(['467', '466', '490', '468', '492'])",set([])
analyse.c,x264_macroblock_analyse-17,"set(['215', '468', '467', '466', '490', '492'])",set([])
analyse.c,x264_macroblock_analyse-14,"set(['468', '467', '185', '190', '193', '192', '186', '187', '184', '6', '188', '189', '490', '492'])",set([])
analyse.c,x264_macroblock_analyse-15,"set(['467', '466', '490', '468', '492'])",set([])
analyse.c,x264_macroblock_analyse-18,"set(['468', '467', '466', '238', '237', '490', '492'])",set([])
analyse.c,x264_macroblock_analyse-19,"set(['468', '467', '466', '238', '237', '490', '492'])",set([])
analyse.c,x264_partition_size_cabac-0,"set(['34', '48', '49'])",set([])
analyse.c,x264_partition_size_cabac-1,"set(['34', '48', '49'])",set([])
analyse.c,x264_cabac_mb_qp_delta-0,set(['16']),set([])
analyse.c,x264_i8x8_chroma_size_cavlc-0,"set(['18', '17'])",set([])
analyse.c,x264_weights_analyse-4,set(['31']),set([])
analyse.c,x264_weights_analyse-0,"set(['31', '30'])",set([])
analyse.c,x264_weights_analyse-3,set(['31']),set([])
analyse.c,x264_weights_analyse-2,set(['31']),set([])
analyse.c,x264_mb_analyse_intra-9,set(['25']),set([])
analyse.c,x264_mb_analyse_intra-5,"set(['56', '92', '45', '154', '156'])",set([])
analyse.c,x264_mb_analyse_intra-4,"set(['153', '154'])",set([])
analyse.c,x264_mb_analyse_intra-6,set(['92']),set([])
analyse.c,x264_mb_analyse_intra-1,"set(['121', '153', '109', '154', '156'])",set([])
analyse.c,x264_mb_analyse_intra-0,"set(['153', '154', '109', '156', '123', '137', '138'])",set([])
analyse.c,x264_mb_analyse_intra-3,"set(['153', '154', '156'])",set([])
analyse.c,x264_mb_analyse_intra-2,"set(['153', '109', '154'])",set([])
analyse.c,x264_refine_bidir-4,"set(['33', '34'])",set([])
analyse.c,x264_refine_bidir-1,"set(['33', '34'])",set([])
analyse.c,x264_refine_bidir-0,"set(['33', '34'])",set([])
analyse.c,x264_refine_bidir-2,"set(['10', '26', '14', '22', '18', '30', '34', '8'])",set([])
analyse.c,x264_macroblock_size_cabac-4,"set(['225', '184', '206'])",set([])
analyse.c,x264_macroblock_size_cabac-5,"set(['158', '14'])",set([])
analyse.c,x264_macroblock_size_cabac-6,"set(['158', '155', '157', '156'])",set([])
analyse.c,x264_macroblock_size_cabac-7,"set(['158', '155', '157', '156'])",set([])
analyse.c,x264_macroblock_size_cabac-0,"set(['225', '224', '223'])",set([])
analyse.c,x264_macroblock_size_cabac-1,"set(['225', '205', '206'])",set([])
analyse.c,x264_macroblock_size_cabac-2,"set(['225', '205', '206'])",set([])
analyse.c,x264_macroblock_size_cabac-3,"set(['158', '155', '154', '157', '156'])",set([])
analyse.c,x264_analyse_weight_frame-1,set(['16']),set([])
analyse.c,x264_analyse_weight_frame-0,"set(['19', '16'])",set([])
analyse.c,x264_macroblock_size_cavlc-4,"set(['146', '147', '144', '145', '143', '80'])",set([])
analyse.c,x264_macroblock_size_cavlc-9,"set(['146', '147', '144', '145', '48'])",set([])
analyse.c,x264_macroblock_size_cavlc-8,"set(['146', '147', '144', '145'])",set([])
analyse.c,x264_macroblock_size_cavlc-7,"set(['146', '147', '144', '145', '143'])",set([])
analyse.c,x264_macroblock_size_cavlc-5,set(['147']),set([])
analyse.c,x264_slicetype_frame_cost-0,set(['50']),set([])
analyse.c,x264_macroblock_size_cavlc-3,"set(['146', '147', '144', '145', '143'])",set([])
analyse.c,x264_macroblock_size_cavlc-2,"set(['146', '147', '144', '145', '143'])",set([])
analyse.c,x264_macroblock_size_cavlc-1,"set(['174', '170'])",set([])
analyse.c,x264_macroblock_size_cavlc-0,"set(['191', '192'])",set([])
analyse.c,x264_i8x8_chroma_size_cabac-0,"set(['18', '17'])",set([])
analyse.c,x264_weight_cost_init_luma-5,set(['13']),set([])
analyse.c,x264_weight_cost_init_luma-4,set(['13']),set([])
analyse.c,x264_weight_cost_init_luma-1,"set(['13', '2'])",set([])
analyse.c,x264_weight_cost_init_luma-3,set(['13']),set([])
analyse.c,x264_weight_cost_init_luma-2,set(['2']),set([])
analyse.c,x264_rdo_init-4,"set(['1', '4'])",set([])
analyse.c,x264_rdo_init-7,set(['19']),set([])
analyse.c,x264_rdo_init-6,set(['19']),set([])
analyse.c,x264_rdo_init-1,set(['1']),set([])
analyse.c,x264_rdo_init-3,"set(['1', '4'])",set([])
analyse.c,x264_rdo_init-2,set(['1']),set([])
analyse.c,x264_intra_rd_refine-5,"set(['9', '13', '2'])",set([])
analyse.c,x264_intra_rd_refine-4,"set(['88', '86', '87'])",set([])
analyse.c,x264_intra_rd_refine-0,"set(['54', '88', '86', '87', '83'])",set([])
analyse.c,x264_weight_cost-5,"set(['2', '22'])",set([])
analyse.c,x264_weight_cost-6,set(['35']),set([])
analyse.c,x264_weight_cost-0,"set(['22', '35'])",set([])
analyse.c,x264_weight_cost-1,set(['35']),set([])
analyse.c,x264_weight_cost-2,set(['35']),set([])
analyse.c,x264_weight_cost-3,"set(['2', '35'])",set([])
analyse.c,x264_mb_analyse_intra-11,"set(['92', '45', '154', '156'])",set([])
analyse.c,x264_mb_analyse_intra-10,"set(['55', '92', '45', '154', '156'])",set([])
analyse.c,x264_mb_analyse_intra-13,"set(['92', '45'])",set([])
analyse.c,x264_mb_analyse_intra-12,"set(['92', '154'])",set([])
analyse.c,x264_intra_rd_refine-8,"set(['13', '88'])",set([])
analyse.c,x264_macroblock_size_cavlc-6,"set(['146', '147', '144', '145', '143', '71'])",set([])
analyse.c,x264_mb_analyse_inter_p16x8-1,set(['1']),set([])
analyse.c,x264_mb_analyse_inter_p16x8-0,"set(['1', '27'])",set([])
analyse.c,x264_mb_analyse_inter_b16x8-5,"set(['1', '29'])",set([])
analyse.c,x264_mb_analyse_inter_b16x8-4,set(['1']),set([])
analyse.c,x264_mb_analyse_inter_b16x8-2,"set(['1', '29'])",set([])
analyse.c,x264_mb_analyse_inter_b16x8-1,"set(['1', '29'])",set([])
analyse.c,x264_mb_analyse_inter_b16x8-0,"set(['1', '4', '29'])",set([])
analyse.c,x264_macroblock_luma_write_cavlc-1,"set(['10', '22'])",set([])
analyse.c,x264_macroblock_luma_write_cavlc-0,"set(['10', '22'])",set([])
analyse.c,x264_slicetype_analyse-8,"set(['150', '152', '121', '149', '99', '98'])",set([])
analyse.c,x264_slicetype_analyse-9,"set(['150', '152', '58', '149', '99', '121'])",set([])
analyse.c,x264_macroblock_luma_write_cavlc-3,set(['9']),set([])
analyse.c,x264_slicetype_analyse-3,"set(['150', '152', '149', '121'])",set([])
analyse.c,x264_slicetype_analyse-0,"set(['150', '152', '149'])",set([])
analyse.c,x264_slicetype_analyse-1,"set(['150', '152', '141', '149'])",set([])
analyse.c,x264_slicetype_analyse-6,"set(['150', '152'])",set([])
analyse.c,x264_slicetype_analyse-7,"set(['150', '152', '121', '61', '149', '99', '98'])",set([])
analyse.c,x264_slicetype_analyse-4,"set(['150', '152', '149', '121'])",set([])
analyse.c,x264_slicetype_analyse-5,"set(['150', '152', '121', '149', '99', '98'])",set([])
analyse.c,x264_mb_analyse_inter_b8x16-5,"set(['1', '29'])",set([])
analyse.c,x264_mb_analyse_inter_b8x16-4,set(['1']),set([])
analyse.c,x264_mb_analyse_inter_b8x16-2,"set(['1', '29'])",set([])
analyse.c,x264_mb_analyse_inter_b8x16-1,"set(['1', '29'])",set([])
analyse.c,x264_mb_analyse_inter_b8x16-0,"set(['1', '4', '29'])",set([])
analyse.c,x264_intra_rd_refine-14,"set(['33', '88', '34'])",set([])
analyse.c,x264_intra_rd_refine-13,"set(['88', '34'])",set([])
analyse.c,x264_intra_rd_refine-12,set(['88']),set([])
analyse.c,x264_intra_rd_refine-11,"set(['13', '2'])",set([])
analyse.c,x264_intra_rd_refine-10,"set(['33', '88', '34'])",set([])
analyse.c,x264_analyse_free_costs-2,"set(['1', '12'])",set([])
analyse.c,x264_analyse_free_costs-0,"set(['1', '12'])",set([])
analyse.c,x264_mb_analyse_init-0,"set(['61', '62', '96'])",set([])
analyse.c,x264_mb_analyse_init-1,"set(['25', '52', '48', '96'])",set([])
analyse.c,x264_mb_analyse_init-2,"set(['25', '96', '48', '52'])",set([])
analyse.c,x264_mb_analyse_init-3,"set(['52', '48', '96'])",set([])
analyse.c,x264_mb_analyse_init-4,"set(['96', '52'])",set([])
analyse.c,x264_mb_analyse_inter_p8x16-1,set(['1']),set([])
analyse.c,x264_mb_analyse_inter_p8x16-0,"set(['1', '27'])",set([])
analyse.c,x264_macroblock_size_cavlc-10,"set(['146', '147', '144', '145'])",set([])
analyse.c,x264_mb_analyse_inter_b16x16-0,set(['7']),set([])
analyse.c,x264_mb_analyse_inter_b16x16-4,"set(['43', '7'])",set([])
analyse.c,x264_analyse_init_costs-6,"set(['46', '45'])",set([])
analyse.c,x264_analyse_init_costs-4,set(['45']),set([])
analyse.c,x264_analyse_init_costs-5,"set(['46', '45'])",set([])
analyse.c,x264_analyse_init_costs-2,"set(['46', '44', '45'])",set([])
analyse.c,x264_analyse_init_costs-3,"set(['46', '13', '45'])",set([])
analyse.c,x264_analyse_init_costs-1,"set(['46', '44', '45', '28'])",set([])
analyse.c,x264_weight_plane_analyse-0,set(['1']),set([])
analyse.c,x264_weight_plane_analyse-1,set(['1']),set([])
analyse.c,x264_macroblock_tree_propagate-0,"set(['10', '13', '77', '76', '6', '79'])",set([])
analyse.c,x264_macroblock_tree_propagate-1,"set(['10', '79', '6'])",set([])
analyse.c,x264_macroblock_tree_propagate-2,"set(['10', '79', '6'])",set([])
analyse.c,x264_macroblock_tree_propagate-3,set(['6']),set([])
analyse.c,block_residual_write_cavlc-1,set(['15']),set([])
analyse.c,block_residual_write_cavlc-2,set(['15']),set([])
analyse.c,x264_vbv_lookahead-0,set(['11']),set([])
encoder.c,x264_frame_dump_to_file-0,"set(['3', '13'])",set([])
encoder.c,x264_frame_dump_to_file-1,set(['13']),set([])
encoder.c,x264_frame_dump_to_file-2,set(['3']),set([])
encoder.c,x264_encoder_encapsulate_nals-1,set(['27']),set([])
encoder.c,x264_slice_write-10,"set(['12', '127', '126', '70', '129', '139', '86', '85'])",set([])
encoder.c,x264_slice_write-12,"set(['129', '12'])",set([])
encoder.c,x264_slice_header_write-5,set(['75']),set([])
encoder.c,x264_encoder_open_96-8,"set(['227', '226'])",set([])
encoder.c,x264_encoder_open_96-3,"set(['227', '226'])",set([])
encoder.c,x264_encoder_open_96-2,"set(['227', '226'])",set([])
encoder.c,x264_encoder_open_96-1,"set(['227', '226'])",set([])
encoder.c,x264_encoder_open_96-7,"set(['227', '226'])",set([])
encoder.c,x264_encoder_open_96-6,"set(['227', '226'])",set([])
encoder.c,x264_encoder_open_96-4,"set(['227', '226'])",set([])
encoder.c,x264_slice_header_write-1,"set(['55', '68', '75'])",set([])
encoder.c,x264_slice_header_write-0,"set(['86', '87', '85'])",set([])
encoder.c,x264_reference_build_list-0,"set(['73', '72'])",set([])
encoder.c,x264_reference_build_list-1,"set(['73', '34'])",set([])
encoder.c,x264_reference_build_list-6,"set(['33', '73'])",set([])
encoder.c,x264_reference_build_list-4,set(['73']),set([])
encoder.c,x264_reference_build_list-5,"set(['13', '73'])",set([])
encoder.c,x264_slice_header_init-0,set(['21']),set([])
encoder.c,x264_fdec_filter_row-2,"set(['62', '27', '17'])",set([])
encoder.c,x264_fdec_filter_row-3,"set(['62', '27'])",set([])
encoder.c,x264_fdec_filter_row-0,"set(['61', '62', '58'])",set([])
encoder.c,x264_fdec_filter_row-1,"set(['62', '34'])",set([])
encoder.c,x264_fdec_filter_row-5,"set(['27', '17'])",set([])
encoder.c,x264_encoder_close-22,set(['152']),set([])
encoder.c,x264_encoder_close-23,set(['152']),set([])
encoder.c,x264_encoder_close-20,set(['152']),set([])
encoder.c,x264_encoder_close-21,"set(['99', '152'])",set([])
encoder.c,x264_encoder_close-26,"set(['75', '62'])",set([])
encoder.c,x264_encoder_close-24,set(['152']),set([])
encoder.c,x264_encoder_close-25,set(['75']),set([])
encoder.c,x264_bitstream_check_buffer-2,"set(['14', '16'])",set([])
encoder.c,x264_encoder_frame_end-8,"set(['19', '155'])",set([])
encoder.c,x264_encoder_frame_end-9,set(['155']),set([])
encoder.c,x264_encoder_frame_end-6,"set(['98', '88', '155', '154'])",set([])
encoder.c,x264_encoder_frame_end-7,set(['6']),set([])
encoder.c,x264_encoder_frame_end-4,"set(['115', '114', '101', '155', '154'])",set([])
encoder.c,x264_encoder_frame_end-5,"set(['115', '114', '155', '154'])",set([])
encoder.c,x264_encoder_frame_end-2,"set(['131', '130', '155', '154'])",set([])
encoder.c,x264_encoder_frame_end-3,"set(['124', '131', '130', '155', '154'])",set([])
encoder.c,x264_encoder_frame_end-0,"set(['4', '6'])",set([])
encoder.c,x264_encoder_frame_end-1,"set(['155', '154'])",set([])
encoder.c,x264_slice_header_write-4,"set(['51', '50'])",set([])
encoder.c,x264_reference_update-2,set(['23']),set([])
