FileName,FuncName and Var Id,M2R-Dual,Dual-M2R
lzma_encoder_optimum_normal.c,helper2-8,"set(['93', '137', '136', '190'])",set([])
lzma_encoder_optimum_normal.c,helper2-9,"set(['93', '137', '136', '190'])",set([])
lzma_encoder_optimum_normal.c,helper1-10,set(['9']),set([])
lzma_encoder_optimum_normal.c,lzma_lzma_optimum_normal-0,"set(['20', '21'])",set([])
lzma_encoder_optimum_normal.c,lzma_lzma_optimum_normal-1,set(['21']),set([])
lzma_encoder_optimum_normal.c,get_literal_price-0,set(['6']),set([])
lzma_encoder_optimum_normal.c,helper2-22,"set(['91', '92', '190'])",set([])
lzma_encoder_optimum_normal.c,helper2-21,set(['190']),set([])
lzma_encoder_optimum_normal.c,helper2-20,set(['190']),set([])
lzma_encoder_optimum_normal.c,helper2-25,set(['93']),set([])
lzma_encoder_optimum_normal.c,helper2-24,"set(['92', '190'])",set([])
lzma_encoder_optimum_normal.c,fill_distances_prices-6,set(['1']),set([])
lzma_encoder_optimum_normal.c,fill_distances_prices-4,set(['1']),set([])
lzma_encoder_optimum_normal.c,fill_distances_prices-3,set(['1']),set([])
lzma_encoder_optimum_normal.c,fill_distances_prices-0,set(['21']),set([])
lzma_encoder_optimum_normal.c,helper1-3,"set(['88', '89', '86', '87', '85'])",set([])
lzma_encoder_optimum_normal.c,helper1-2,"set(['52', '88', '89', '86', '87', '85'])",set([])
lzma_encoder_optimum_normal.c,helper1-1,"set(['88', '89', '86', '87', '84', '85'])",set([])
lzma_encoder_optimum_normal.c,helper1-7,set(['88']),set([])
lzma_encoder_optimum_normal.c,helper1-6,"set(['9', '88', '89', '23'])",set([])
lzma_encoder_optimum_normal.c,helper1-5,"set(['88', '89', '86', '87', '85'])",set([])
lzma_encoder_optimum_normal.c,helper1-4,"set(['88', '86', '87', '85'])",set([])
lzma_encoder_optimum_normal.c,helper2-1,"set(['153', '190', '183', '184', '178', '189'])",set([])
lzma_encoder_optimum_normal.c,helper1-9,set(['88']),set([])
lzma_encoder_optimum_normal.c,helper2-5,"set(['153', '189', '190'])",set([])
lzma_encoder_optimum_normal.c,helper2-6,"set(['189', '190'])",set([])
lzma_encoder_optimum_normal.c,helper2-7,"set(['189', '190'])",set([])
lzma_encoder_optimum_normal.c,helper2-2,"set(['153', '190', '183', '184', '178', '189'])",set([])
lzma_encoder_optimum_normal.c,fill_distances_prices-5,set(['1']),set([])
lzma_encoder_optimum_normal.c,helper2-18,"set(['93', '137', '190'])",set([])
lzma_encoder_optimum_normal.c,helper2-19,"set(['93', '137', '190'])",set([])
lzma_encoder_optimum_normal.c,helper2-3,"set(['183', '153', '189', '190', '184'])",set([])
lzma_encoder_optimum_normal.c,helper2-16,"set(['50', '49'])",set([])
lzma_encoder_optimum_normal.c,helper2-14,set(['50']),set([])
lzma_encoder_optimum_normal.c,helper2-15,"set(['50', '49'])",set([])
arm.c,arm_code-1,"set(['1', '7'])",set([])
arm.c,arm_code-0,"set(['1', '7'])",set([])
filter_buffer_decoder.c,lzma_raw_buffer_decode-2,set(['30']),set([])
filter_buffer_decoder.c,lzma_raw_buffer_decode-0,set(['11']),set([])
filter_buffer_decoder.c,lzma_raw_buffer_decode-1,"set(['30', '29'])",set([])
simple_decoder.c,lzma_simple_props_decode-1,set(['11']),set([])
armthumb.c,armthumb_code-0,"set(['1', '8'])",set([])
armthumb.c,armthumb_code-1,"set(['1', '8'])",set([])
ia64.c,ia64_code-4,"set(['1', '24', '3'])",set([])
ia64.c,ia64_code-6,"set(['1', '24', '3'])",set([])
ia64.c,ia64_code-7,set(['1']),set([])
ia64.c,ia64_code-0,"set(['1', '24', '3', '23'])",set([])
ia64.c,ia64_code-1,"set(['1', '24', '3', '23'])",set([])
ia64.c,ia64_code-2,"set(['1', '24', '3', '23'])",set([])
ia64.c,ia64_code-3,"set(['1', '24', '3'])",set([])
ia64.c,ia64_code-8,set(['1']),set([])
ia64.c,ia64_code-9,set(['1']),set([])
alone_encoder.c,alone_encoder_init-1,set(['15']),set([])
alone_encoder.c,lzma_alone_encoder-0,set(['5']),set([])
lzma_encoder.c,lzma_lzma_encoder_memusage-1,set(['6']),set([])
lzma_encoder.c,lzma_lzma_encode-1,set(['29']),set([])
lzma_encoder.c,literal_init-1,set(['1']),set([])
lzma_encoder.c,literal_init-0,set(['1']),set([])
lzma_encoder.c,lzma_lzma_encoder_reset-1,set(['38']),set([])
lzma_encoder.c,lzma_lzma_encoder_reset-2,"set(['38', '23'])",set([])
lzma_encoder.c,lzma_lzma_encoder_reset-3,set(['38']),set([])
lzma_encoder.c,lzma_lzma_encoder_reset-5,set(['38']),set([])
lzma_encoder.c,lzma_lzma_encoder_reset-6,set(['38']),set([])
lzma_encoder.c,lzma_lzma_encoder_reset-8,set(['38']),set([])
lzma_encoder.c,lzma_lzma_encoder_reset-7,"set(['8', '38'])",set([])
lzma_encoder.c,lzma_lzma_encoder_create-1,set(['15']),set([])
lzma_encoder.c,lzma_lzma_encoder_create-2,"set(['11', '15', '14'])",set([])
lzma_encoder.c,length_encoder_reset-4,set(['1']),set([])
lzma_encoder.c,length_encoder_reset-5,set(['1']),set([])
lzma_encoder.c,length_encoder_reset-0,set(['27']),set([])
lzma_encoder.c,length_encoder_reset-2,set(['1']),set([])
index_encoder.c,index_encode-1,set(['1']),set([])
index_encoder.c,lzma_index_encoder-0,set(['5']),set([])
index_encoder.c,lzma_index_buffer_encode-1,set(['11']),set([])
auto_decoder.c,lzma_auto_decoder-0,set(['5']),set([])
auto_decoder.c,auto_decode-0,"set(['25', '31', '8', '16'])",set([])
auto_decoder.c,auto_decode-1,"set(['25', '31'])",set([])
stream_buffer_encoder.c,lzma_stream_buffer_encode-1,"set(['33', '39', '38', '37', '40'])",set([])
stream_buffer_encoder.c,lzma_stream_buffer_encode-0,"set(['19', '23'])",set([])
stream_buffer_encoder.c,lzma_stream_buffer_encode-2,"set(['40', '23'])",set([])
block_header_encoder.c,lzma_block_header_size-1,"set(['37', '36'])",set([])
block_header_encoder.c,lzma_block_header_size-0,"set(['9', '7'])",set([])
block_header_encoder.c,lzma_block_header_size-3,"set(['9', '37'])",set([])
block_header_encoder.c,lzma_block_header_size-2,set(['37']),set([])
block_header_encoder.c,lzma_block_header_encode-2,"set(['13', '40'])",set([])
block_header_encoder.c,lzma_block_header_encode-0,"set(['9', '13'])",set([])
block_header_encoder.c,lzma_block_header_encode-1,"set(['39', '40'])",set([])
filter_flags_decoder.c,lzma_filter_flags_decode-0,set(['4']),set([])
block_buffer_encoder.c,block_encode_uncompressed-1,set(['13']),set([])
block_buffer_encoder.c,block_encode_uncompressed-2,set(['13']),set([])
block_buffer_encoder.c,lzma2_bound-1,set(['6']),set([])
block_buffer_encoder.c,block_encode_normal-0,set(['6']),set([])
block_buffer_encoder.c,block_encode_normal-1,set(['24']),set([])
block_buffer_encoder.c,lzma_block_buffer_encode-1,"set(['37', '36', '35'])",set([])
block_buffer_encoder.c,lzma_block_buffer_encode-0,"set(['27', '23'])",set([])
block_buffer_encoder.c,lzma_block_buffer_encode-2,"set(['27', '37'])",set([])
filter_buffer_encoder.c,lzma_raw_buffer_encode-2,set(['20']),set([])
filter_buffer_encoder.c,lzma_raw_buffer_encode-0,set(['10']),set([])
filter_buffer_encoder.c,lzma_raw_buffer_encode-1,"set(['19', '20'])",set([])
index_hash.c,lzma_index_hash_append-0,set(['9']),set([])
index_hash.c,lzma_index_hash_append-1,set(['17']),set([])
index_hash.c,lzma_index_hash_decode-0,"set(['60', '3', '58'])",set([])
index_hash.c,lzma_index_hash_decode-1,"set(['60', '62', '58', '3'])",set([])
index_hash.c,lzma_index_hash_decode-2,set(['62']),set([])
sparc.c,sparc_code-0,"set(['1', '10'])",set([])
sparc.c,sparc_code-1,"set(['1', '10'])",set([])
block_decoder.c,block_decode-1,"set(['12', '22'])",set([])
block_decoder.c,lzma_block_decoder-0,set(['5']),set([])
block_decoder.c,block_decode-0,"set(['12', '22'])",set([])
stream_flags_decoder.c,lzma_stream_header_decode-1,set(['8']),set([])
stream_flags_decoder.c,lzma_stream_footer_decode-1,set(['8']),set([])
index_decoder.c,lzma_index_decoder-0,set(['5']),set([])
index_decoder.c,lzma_index_buffer_decode-2,set(['23']),set([])
index_decoder.c,lzma_index_buffer_decode-0,set(['10']),set([])
index_decoder.c,lzma_index_buffer_decode-1,"set(['22', '23'])",set([])
index_decoder.c,index_decode-0,"set(['1', '47', '49'])",set([])
index_decoder.c,index_decode-1,"set(['1', '47', '49'])",set([])
message.c,message_filters_to_str-0,"set(['1', '26'])",set([])
message.c,message_filters_to_str-1,"set(['1', '26'])",set([])
message.c,message_filters_to_str-2,set(['1']),set([])
message.c,message_mem_needed-0,set(['9']),set([])
lz_encoder_mf.c,hc_find_func-1,"set(['1', '21', '22', '23'])",set([])
lz_encoder_mf.c,hc_find_func-0,set(['1']),set([])
lz_encoder_mf.c,hc_find_func-2,set(['1']),set([])
lz_encoder_mf.c,lzma_mf_hc3_find-1,set(['24']),set([])
lz_encoder_mf.c,lzma_mf_hc3_find-2,set(['24']),set([])
lz_encoder_mf.c,lzma_mf_bt2_find-2,set([]),set(['10'])
lz_encoder_mf.c,lzma_mf_bt2_find-1,set(['11']),set([])
lz_encoder_mf.c,lzma_mf_bt4_skip-0,set(['1']),set([])
lz_encoder_mf.c,lzma_mf_bt3_skip-2,set(['1']),set([])
lz_encoder_mf.c,lzma_mf_bt4_find-5,set(['33']),set([])
lz_encoder_mf.c,lzma_mf_hc4_find-5,set(['32']),set([])
lz_encoder_mf.c,lzma_mf_hc4_find-1,set(['32']),set([])
lz_encoder_mf.c,lzma_mf_hc4_find-2,set(['32']),set([])
lz_encoder_mf.c,bt_find_func-0,set(['1']),set([])
lz_encoder_mf.c,bt_skip_func-0,"set(['1', '25'])",set([])
lz_encoder_mf.c,bt_find_func-1,"set(['1', '27'])",set([])
lz_encoder_mf.c,bt_find_func-2,set(['1']),set([])
lz_encoder_mf.c,lzma_mf_bt4_find-2,set(['33']),set([])
lz_encoder_mf.c,lzma_mf_bt4_find-1,set(['33']),set([])
lz_encoder_mf.c,lzma_mf_bt3_find-1,set(['25']),set([])
lz_encoder_mf.c,lzma_mf_bt2_skip-2,set(['1']),set([])
lz_encoder_mf.c,bt_skip_func-1,set(['1']),set([])
lz_encoder_mf.c,lzma_mf_bt4_skip-2,set(['1']),set([])
lz_encoder_mf.c,lzma_mf_bt3_skip-0,set(['1']),set([])
lz_encoder_mf.c,lzma_mf_bt3_find-2,set(['25']),set([])
lz_encoder_mf.c,lzma_mf_find-0,"set(['11', '10'])",set([])
lz_encoder_mf.c,lzma_mf_bt2_skip-0,set(['1']),set([])
spec_mem_io.c,spec_mem_init-0,"set(['19', '6'])",set([])
spec_mem_io.c,compare_sum-2,set(['12']),set([])
spec_mem_io.c,compare_sum-1,set(['12']),set([])
spec_mem_io.c,compare_sum-0,set(['10']),set([])
spec_mem_io.c,spec_mem_free_fds-0,set(['12']),set([])
spec_mem_io.c,spec_mem_load-0,set(['30']),set([])
filter_common.c,validate_chain-1,"set(['4', '22'])",set([])
filter_common.c,lzma_raw_coder_memusage-1,set(['20']),set([])
filter_common.c,lzma_filters_copy-1,"set(['28', '20', '4', '23'])",set([])
filter_common.c,lzma_filters_copy-2,"set(['28', '27', '20', '4', '23'])",set([])
filter_common.c,lzma_filters_copy-3,set(['28']),set([])
filter_common.c,lzma_filters_copy-4,"set(['28', '20', '4'])",set([])
filter_common.c,lzma_raw_coder_memusage-0,set(['3']),set([])
filter_common.c,validate_chain-6,set(['22']),set([])
filter_common.c,validate_chain-5,set(['22']),set([])
filter_common.c,validate_chain-0,set(['4']),set([])
filter_common.c,lzma_raw_coder_init-0,set(['4']),set([])
filter_common.c,lzma_raw_coder_init-1,"set(['32', '36', '35'])",set([])
filter_common.c,lzma_raw_coder_init-2,"set(['32', '36', '35'])",set([])
filter_common.c,validate_chain-3,set(['22']),set([])
filter_common.c,validate_chain-4,set(['22']),set([])
filter_common.c,lzma_raw_coder_memusage-2,set(['20']),set([])
filter_common.c,validate_chain-2,"set(['4', '22'])",set([])
lz_decoder.c,lzma_lz_decoder_init-0,set(['8']),set([])
lz_decoder.c,lzma_lz_decoder_init-1,set(['27']),set([])
lz_decoder.c,decode_buffer-1,set(['1']),set([])
lz_decoder.c,decode_buffer-0,set(['1']),set([])
lz_decoder.c,lz_decode-1,set(['3']),set([])
lz_decoder.c,lz_decode-0,set(['3']),set([])
spec_xz.c,init_decoder-2,set(['13']),set([])
spec_xz.c,compressStream-0,"set(['25', '3', '27', '23'])",set([])
spec_xz.c,uncompressStream-0,"set(['3', '30', '28', '26'])",set([])
spec_xz.c,init_encoder-3,"set(['13', '17'])",set([])
spec_xz.c,uncompressStream-1,set(['3']),set([])
spec_xz.c,compressStream-1,set(['3']),set([])
filter_flags_encoder.c,lzma_filter_flags_size-0,set(['6']),set([])
filter_flags_encoder.c,lzma_filter_flags_size-1,set(['9']),set([])
filter_flags_encoder.c,lzma_filter_flags_encode-0,set(['6']),set([])
stream_encoder.c,lzma_stream_encoder_init-0,set(['16']),set([])
stream_encoder.c,lzma_stream_encoder_init-1,set(['21']),set([])
stream_encoder.c,lzma_stream_encoder-0,set(['5']),set([])
stream_encoder.c,stream_encode-1,set(['1']),set([])
stream_encoder.c,stream_encode-0,set(['1']),set([])
stream_encoder.c,stream_encoder_update-1,set(['23']),set([])
stream_encoder.c,stream_encoder_update-0,"set(['11', '4'])",set([])
stream_encoder.c,block_encoder_init-0,set(['4']),set([])
delta_decoder.c,lzma_delta_props_decode-1,set(['6']),set([])
stream_buffer_decoder.c,lzma_stream_buffer_decode-1,set(['25']),set([])
block_header_decoder.c,lzma_block_header_decode-2,"set(['24', '53'])",set([])
block_header_decoder.c,lzma_block_header_decode-0,"set(['24', '17'])",set([])
block_header_decoder.c,lzma_block_header_decode-1,"set(['51', '53', '52'])",set([])
FinalResults,Total,602
