FileName,FuncName and Var Id,M2R,Dual,M2R \ Dual,Dual\M2R,Comments
file_io.c,io_pread-1,{},{},set([]),set([]),subset
file_io.c,io_open_src-0,set(['3']),set(['3']),set([]),set([]),subset
file_io.c,io_close_dest-0,set(['6']),set(['6']),set([]),set([]),subset
file_io.c,io_read-1,set(['11']),set(['11']),set([]),set([]),subset
file_io.c,io_pread-0,"set(['8', '7'])","set(['8', '7'])",set([]),set([]),subset
file_io.c,io_open_dest_real-1,{},{},set([]),set([]),subset
file_io.c,io_open_dest_real-0,"set(['5', '6'])","set(['5', '6'])",set([]),set([]),subset
file_io.c,io_open_src_real-0,set(['15']),set(['15']),set([]),set([]),subset
file_io.c,io_open_src_real-1,{},{},set([]),set([]),subset
vli_size.c,lzma_vli_size-2,set(['3']),set(['3']),set([]),set([]),subset
vli_size.c,lzma_vli_size-0,set(['6']),set(['6']),set([]),set([]),subset
vli_size.c,lzma_vli_size-1,set(['3']),set(['3']),set([]),set([]),subset
lzma_encoder_presets.c,lzma_lzma_preset-0,set(['16']),set(['16']),set([]),set([]),subset
lzma_encoder_presets.c,lzma_lzma_preset-1,{},{},set([]),set([]),subset
powerpc.c,powerpc_code-1,set(['1']),set(['1']),set([]),set([]),subset
powerpc.c,powerpc_code-0,set(['7']),set(['7']),set([]),set([]),subset
filter_encoder.c,lzma_raw_encoder-1,"set(['10', '5'])","set(['10', '5'])",set([]),set([]),subset
filter_encoder.c,lzma_raw_encoder-0,"set(['10', '13', '5'])","set(['10', '13', '5'])",set([]),set([]),subset
filter_encoder.c,lzma_properties_size-1,{},{},set([]),set([]),subset
filter_encoder.c,lzma_properties_size-0,set(['5']),set(['5']),set([]),set([]),subset
filter_encoder.c,lzma_properties_encode-1,{},{},set([]),set([]),subset
filter_encoder.c,lzma_properties_encode-0,set(['5']),set(['5']),set([]),set([]),subset
filter_encoder.c,encoder_find-2,set(['1']),set(['1']),set([]),set([]),subset
filter_encoder.c,encoder_find-1,set(['7']),set(['7']),set([]),set([]),subset
filter_encoder.c,encoder_find-0,"set(['9', '7'])","set(['9', '7'])",set([]),set([]),subset
filter_encoder.c,lzma_filters_update-2,set(['5']),set(['5']),set([]),set([]),subset
filter_encoder.c,lzma_filters_update-0,set(['13']),set(['13']),set([]),set([]),subset
filter_encoder.c,lzma_filters_update-1,set(['8']),set(['8']),set([]),set([]),subset
easy_encoder_memusage.c,lzma_easy_encoder_memusage-0,set(['3']),set(['3']),set([]),set([]),subset
easy_encoder_memusage.c,lzma_easy_encoder_memusage-1,{},{},set([]),set([]),subset
lzma2_encoder.c,lzma2_encode-1,set(['20']),set(['20']),set([]),set([]),subset
lzma2_encoder.c,get_pos_slot-0,set(['5']),set(['5']),set([]),set([]),subset
lzma2_encoder.c,lzma2_encode-2,"set(['25', '12'])","set(['25', '12'])",set([]),set([]),subset
lzma2_encoder.c,lzma2_encode-0,"set(['25', '27', '17', '16', '36', '1', '12', '38'])","set(['25', '27', '17', '16', '36', '1', '12', '38'])",set([]),set([]),subset
lzma2_encoder.c,lzma_lzma2_encoder_memusage-1,{},{},set([]),set([]),subset
lzma2_encoder.c,lzma_lzma2_encoder_memusage-0,set(['3']),set(['3']),set([]),set([]),subset
lzma2_encoder.c,lzma_lzma2_props_encode-0,{},{},set([]),set([]),subset
lzma2_encoder.c,lzma2_encoder_init-1,set(['12']),set(['12']),set([]),set([]),subset
lzma2_encoder.c,lzma2_encoder_init-0,"set(['12', '17'])","set(['12', '17'])",set([]),set([]),subset
lzma2_encoder.c,lzma2_header_lzma-0,set(['9']),set(['9']),set([]),set([]),subset
lzma2_encoder.c,lzma2_encoder_options_update-1,{},{},set([]),set([]),subset
lzma2_encoder.c,lzma2_encoder_options_update-0,"set(['13', '14'])","set(['13', '14'])",set([]),set([]),subset
common.c,lzma_next_filter_update-0,set(['5']),set(['5']),set([]),set([]),subset
common.c,lzma_memlimit_get-0,set(['6']),set(['6']),set([]),set([]),subset
common.c,lzma_memlimit_get-1,{},{},set([]),set([]),subset
common.c,lzma_alloc-1,set(['6']),set(['6']),set([]),set([]),subset
common.c,lzma_alloc-0,set(['2']),set(['2']),set([]),set([]),subset
common.c,lzma_get_check-0,set(['3']),set(['3']),set([]),set([]),subset
common.c,lzma_code-0,set(['58']),set(['58']),set([]),set([]),subset
common.c,lzma_code-1,"set(['47', '57', '49'])","set(['47', '57', '49'])",set([]),set([]),subset
common.c,lzma_memusage-1,{},{},set([]),set([]),subset
common.c,lzma_memusage-0,set(['6']),set(['6']),set([]),set([]),subset
common.c,lzma_memlimit_set-0,set(['8']),set(['8']),set([]),set([]),subset
common.c,lzma_memlimit_set-1,{},{},set([]),set([]),subset
common.c,lzma_strm_init-0,set(['7']),set(['7']),set([]),set([]),subset
x86.c,x86_code-8,"set(['32', '40'])","set(['32', '40'])",set([]),set([]),subset
x86.c,x86_code-3,set(['12']),set(['12']),set([]),set([]),subset
x86.c,x86_code-2,"set(['32', '22'])","set(['32', '22'])",set([]),set([]),subset
x86.c,x86_code-1,set(['26']),set(['26']),set([]),set([]),subset
x86.c,x86_code-0,set(['43']),set(['43']),set([]),set([]),subset
x86.c,x86_code-7,"set(['5', '4', '40'])","set(['5', '4', '40'])",set([]),set([]),subset
x86.c,x86_code-6,"set(['39', '12', '17', '40', '38', '5'])","set(['39', '12', '17', '40', '38', '5'])",set([]),set([]),subset
x86.c,x86_code-5,"set(['39', '5', '40'])","set(['39', '5', '40'])",set([]),set([]),subset
x86.c,x86_code-4,{},{},set([]),set([]),subset
util.c,uint64_to_nicestr-1,"set(['12', '5'])","set(['12', '5'])",set([]),set([]),subset
util.c,xrealloc-0,{},{},set([]),set([]),subset
util.c,is_empty_filename-0,set(['3']),set(['3']),set([]),set([]),subset
util.c,uint64_to_nicestr-0,set(['5']),set(['5']),set([]),set([]),subset
util.c,str_to_uint64-4,"set(['11', '45', '43', '16'])","set(['11', '45', '43', '16'])",set([]),set([]),subset
util.c,str_to_uint64-0,set(['50']),set(['50']),set([]),set([]),subset
util.c,str_to_uint64-1,"set(['33', '32', '31', '38'])","set(['33', '32', '31', '38'])",set([]),set([]),subset
util.c,str_to_uint64-2,"set(['1', '11', '16'])","set(['1', '11', '16'])",set([]),set([]),subset
util.c,str_to_uint64-3,"set(['43', '16'])","set(['43', '16'])",set([]),set([]),subset
crc64_small.c,lzma_crc64-2,set(['5']),set(['5']),set([]),set([]),subset
crc64_small.c,lzma_crc64-0,set(['5']),set(['5']),set([]),set([]),subset
crc64_small.c,lzma_crc64-1,set(['5']),set(['5']),set([]),set([]),subset
crc64_small.c,crc64_init-2,"set(['9', '4'])","set(['9', '4'])",set([]),set([]),subset
crc64_small.c,crc64_init-3,set(['4']),set(['4']),set([]),set([]),subset
crc64_small.c,crc64_init-0,set(['1']),set(['1']),set([]),set([]),subset
crc64_small.c,crc64_init-1,{},{},set([]),set([]),subset
fastpos_tablegen.c,main-4,{},{},set([]),set([]),subset
fastpos_tablegen.c,main-5,set(['4']),set(['4']),set([]),set([]),subset
fastpos_tablegen.c,main-2,"set(['1', '4'])","set(['1', '4'])",set([]),set([]),subset
fastpos_tablegen.c,main-3,set(['1']),set(['1']),set([]),set([]),subset
fastpos_tablegen.c,main-0,{},{},set([]),set([]),subset
fastpos_tablegen.c,main-1,set(['11']),set(['11']),set([]),set([]),subset
vli_decoder.c,lzma_vli_decode-1,set(['21']),set(['21']),set([]),set([]),subset
vli_decoder.c,lzma_vli_decode-0,"set(['25', '13', '21'])","set(['25', '13', '21'])",set([]),set([]),subset
vli_decoder.c,lzma_vli_decode-2,set(['12']),set(['12']),set([]),set([]),subset
alone_decoder.c,lzma_alone_decoder-0,"set(['10', '13', '5'])","set(['10', '13', '5'])",set([]),set([]),subset
alone_decoder.c,lzma_alone_decoder-1,"set(['10', '5'])","set(['10', '5'])",set([]),set([]),subset
alone_decoder.c,alone_decode-1,"set(['32', '16'])","set(['32', '16'])",set([]),set([]),subset
alone_decoder.c,alone_decode-0,"set(['16', '19', '18', '37', '35', '1', '32'])","set(['16', '19', '18', '37', '35', '1', '32'])",set([]),set([]),subset
alone_decoder.c,lzma_alone_decoder_init-0,set(['11']),set(['11']),set([]),set([]),subset
alone_decoder.c,alone_decoder_memconfig-0,set(['5']),set(['5']),set([]),set([]),subset
alone_decoder.c,alone_decoder_memconfig-1,{},{},set([]),set([]),subset
sha256.c,process-0,set(['1']),set(['1']),set([]),set([]),subset
sha256.c,transform-0,set(['1']),set(['1']),set([]),set([]),subset
sha256.c,lzma_sha256_finish-1,"set(['1', '4'])","set(['1', '4'])",set([]),set([]),subset
sha256.c,lzma_sha256_finish-0,set(['6']),set(['6']),set([]),set([]),subset
sha256.c,lzma_sha256_update-1,set(['1']),set(['1']),set([]),set([]),subset
sha256.c,lzma_sha256_update-0,set(['1']),set(['1']),set([]),set([]),subset
sha256.c,lzma_sha256_update-2,set(['4']),set(['4']),set([]),set([]),subset
price_tablegen.c,init_price_table-4,"set(['4', '7'])","set(['4', '7'])",set([]),set([]),subset
price_tablegen.c,init_price_table-0,set(['1']),set(['1']),set([]),set([]),subset
price_tablegen.c,init_price_table-1,{},{},set([]),set([]),subset
price_tablegen.c,init_price_table-2,set(['4']),set(['4']),set([]),set([]),subset
price_tablegen.c,init_price_table-3,"set(['4', '7'])","set(['4', '7'])",set([]),set([]),subset
price_tablegen.c,print_price_table-0,set(['1']),set(['1']),set([]),set([]),subset
index.c,ctz32-0,"set(['8', '2', '4', '6'])","set(['8', '2', '4', '6'])",set([]),set([]),subset
index.c,ctz32-1,"set(['8', '2', '4', '10', '6'])","set(['8', '2', '4', '10', '6'])",set([]),set([]),subset
index.c,index_tree_locate-0,"set(['1', '5'])","set(['1', '5'])",set([]),set([]),subset
index.c,index_tree_locate-1,"set(['1', '5'])","set(['1', '5'])",set([]),set([]),subset
index.c,lzma_index_stream_flags-0,"set(['10', '7'])","set(['10', '7'])",set([]),set([]),subset
index.c,lzma_index_stream_flags-1,set(['7']),set(['7']),set([]),set([]),subset
index.c,index_tree_next-1,"set(['2', '6'])","set(['2', '6'])",set([]),set([]),subset
index.c,index_tree_next-0,set(['11']),set(['11']),set([]),set([]),subset
index.c,lzma_index_checks-0,set(['2']),set(['2']),set([]),set([]),subset
index.c,lzma_index_memusage-0,set(['8']),set(['8']),set([]),set([]),subset
index.c,lzma_index_memusage-1,{},{},set([]),set([]),subset
index.c,lzma_index_prealloc-0,set(['2']),set(['2']),set([]),set([]),subset
index.c,lzma_index_stream_padding-0,"set(['8', '7'])","set(['8', '7'])",set([]),set([]),subset
index.c,lzma_index_stream_padding-1,{},{},set([]),set([]),subset
index.c,index_file_size-1,{},{},set([]),set([]),subset
index.c,index_file_size-0,set(['5']),set(['5']),set([]),set([]),subset
index.c,index_file_size-2,{},{},set([]),set([]),subset
index.c,index_tree_append-0,set(['4']),set(['4']),set([]),set([]),subset
index.c,index_tree_append-1,set(['4']),set(['4']),set([]),set([]),subset
index.c,lzma_index_iter_next-3,"set(['23', '33', '32', '34', '7', '9', '8'])","set(['23', '33', '32', '34', '7', '9', '8'])",set([]),set([]),subset
index.c,lzma_index_iter_next-2,"set(['9', '33', '34'])","set(['9', '33', '34'])",set([]),set([]),subset
index.c,lzma_index_iter_next-1,{},{},set([]),set([]),subset
index.c,lzma_index_iter_next-0,"set(['44', '45'])","set(['44', '45'])",set([]),set([]),subset
index.c,lzma_index_iter_next-4,"set(['25', '12', '17', '33', '32', '34', '9'])","set(['25', '12', '17', '33', '32', '34', '9'])",set([]),set([]),subset
index.c,lzma_index_iter_locate-0,set(['9']),set(['9']),set([]),set([]),subset
index.c,lzma_index_iter_locate-1,"set(['3', '7'])","set(['3', '7'])",set([]),set([]),subset
index.c,lzma_index_iter_locate-2,{},{},set([]),set([]),subset
index.c,lzma_index_iter_locate-3,"set(['3', '7'])","set(['3', '7'])",set([]),set([]),subset
index.c,lzma_index_iter_locate-4,{},{},set([]),set([]),subset
index.c,lzma_index_append-0,"set(['22', '23'])","set(['22', '23'])",set([]),set([]),subset
index.c,lzma_index_append-1,{},{},set([]),set([]),subset
index.c,lzma_index_append-2,set(['21']),set(['21']),set([]),set([]),subset
index.c,bsr32-0,"set(['8', '2', '4', '6'])","set(['8', '2', '4', '6'])",set([]),set([]),subset
index.c,bsr32-1,"set(['8', '2', '4', '10', '6'])","set(['8', '2', '4', '10', '6'])",set([]),set([]),subset
index.c,lzma_index_dup-0,"set(['11', '10', '3', '6'])","set(['11', '10', '3', '6'])",set([]),set([]),subset
index.c,lzma_index_dup-1,"set(['3', '6'])","set(['3', '6'])",set([]),set([]),subset
index.c,lzma_index_dup-2,set(['6']),set(['6']),set([]),set([]),subset
index.c,index_dup_stream-0,"set(['11', '13', '12'])","set(['11', '13', '12'])",set([]),set([]),subset
index.c,lzma_index_cat-1,"set(['18', '21', '6'])","set(['18', '21', '6'])",set([]),set([]),subset
index.c,lzma_index_cat-0,"set(['18', '23', '20', '21', '6'])","set(['18', '23', '20', '21', '6'])",set([]),set([]),subset
index.c,index_dup_stream-1,set(['8']),set(['8']),set([]),set([]),subset
index.c,index_stream_init-0,set(['3']),set(['3']),set([]),set([]),subset
index.c,index_stream_init-1,{},{},set([]),set([]),subset
index.c,lzma_index_init-0,"set(['5', '6'])","set(['5', '6'])",set([]),set([]),subset
index.c,lzma_index_init-1,{},{},set([]),set([]),subset
index.c,index_dup_stream-2,set(['8']),set(['8']),set([]),set([]),subset
index.c,index_dup_stream-3,{},{},set([]),set([]),subset
coder.c,is_format_lzma-0,"set(['9', '20', '21', '22', '23'])","set(['9', '20', '21', '22', '23'])",set([]),set([]),subset
coder.c,coder_init-3,"set(['19', '13', '12', '21', '16'])","set(['19', '13', '12', '21', '16'])",set([]),set([]),subset
coder.c,coder_init-2,"set(['33', '34', '30', '36', '6'])","set(['33', '34', '30', '36', '6'])",set([]),set([]),subset
coder.c,coder_init-1,set(['34']),set(['34']),set([]),set([]),subset
coder.c,coder_init-0,"set(['41', '34'])","set(['41', '34'])",set([]),set([]),subset
coder.c,is_format_lzma-2,set(['12']),set(['12']),set([]),set([]),subset
coder.c,is_format_lzma-1,set(['9']),set(['9']),set([]),set([]),subset
coder.c,coder_run-1,{},{},set([]),set([]),subset
coder.c,coder_set_compression_settings-1,set(['33']),set(['33']),set([]),set([]),subset
coder.c,coder_set_compression_settings-2,"set(['40', '22'])","set(['40', '22'])",set([]),set([]),subset
coder.c,is_format_lzma-3,set(['12']),set(['12']),set([]),set([]),subset
coder.c,coder_passthru-0,set(['10']),set(['10']),set([]),set([]),subset
coder.c,coder_set_compression_settings-0,set(['12']),set(['12']),set([]),set([]),subset
coder.c,coder_normal-1,"set(['1', '8', '9'])","set(['1', '8', '9'])",set([]),set([]),subset
coder.c,coder_normal-2,set(['31']),set(['31']),set([]),set([]),subset
coder.c,coder_normal-3,"set(['1', '39', '42', '41'])","set(['1', '39', '42', '41'])",set([]),set([]),subset
coder.c,coder_normal-0,set(['39']),set(['39']),set([]),set([]),subset
coder.c,coder_run-0,"set(['11', '10', '13', '12'])","set(['11', '10', '13', '12'])",set([]),set([]),subset
lzma_encoder_optimum_fast.c,lzma_lzma_optimum_fast-9,"set(['25', '26', '29', '66', '83', '87', '84'])","set(['25', '26', '29', '66', '83', '87', '84'])",set([]),set([]),subset
lzma_encoder_optimum_fast.c,lzma_lzma_optimum_fast-8,"set(['9', '24', '26', '29', '25'])","set(['9', '24', '26', '29', '25'])",set([]),set([]),subset
lzma_encoder_optimum_fast.c,lzma_lzma_optimum_fast-1,set(['69']),set(['69']),set([]),set([]),subset
lzma_encoder_optimum_fast.c,lzma_lzma_optimum_fast-0,set(['75']),set(['75']),set([]),set([]),subset
lzma_encoder_optimum_fast.c,lzma_lzma_optimum_fast-3,set(['15']),set(['15']),set([]),set([]),subset
lzma_encoder_optimum_fast.c,lzma_lzma_optimum_fast-2,"set(['44', '34'])","set(['44', '34'])",set([]),set([]),subset
lzma_encoder_optimum_fast.c,lzma_lzma_optimum_fast-5,"set(['9', '24', '26', '29', '25'])","set(['9', '24', '26', '29', '25'])",set([]),set([]),subset
lzma_encoder_optimum_fast.c,lzma_lzma_optimum_fast-4,set(['9']),set(['9']),set([]),set([]),subset
lzma_encoder_optimum_fast.c,lzma_lzma_optimum_fast-7,{},{},set([]),set([]),subset
lzma_encoder_optimum_fast.c,lzma_lzma_optimum_fast-6,"set(['3', '44', '43', '34'])","set(['3', '44', '43', '34'])",set([]),set([]),subset
list.c,list_file-1,{},{},set([]),set([]),subset
list.c,list_file-0,"set(['13', '14'])","set(['13', '14'])",set([]),set([]),subset
list.c,parse_check_value-2,{},{},set([]),set([]),subset
list.c,parse_block_header-0,set(['36']),set(['36']),set([]),set([]),subset
list.c,parse_check_value-0,"set(['17', '16'])","set(['17', '16'])",set([]),set([]),subset
list.c,parse_check_value-1,set(['9']),set(['9']),set([]),set([]),subset
list.c,parse_indexes-0,set(['77']),set(['77']),set([]),set([]),subset
list.c,parse_indexes-1,set(['51']),set(['51']),set([]),set([]),subset
list.c,parse_indexes-2,set(['29']),set(['29']),set([]),set([]),subset
list.c,parse_indexes-3,"set(['47', '44', '43'])","set(['47', '44', '43'])",set([]),set([]),subset
list.c,parse_indexes-4,"set(['1', '76', '72', '71', '70'])","set(['1', '76', '72', '71', '70'])",set([]),set([]),subset
list.c,parse_indexes-5,"set(['12', '17', '32', '1', '4', '71', '70', '72'])","set(['12', '17', '32', '1', '4', '71', '70', '72'])",set([]),set([]),subset
list.c,parse_indexes-6,"set(['12', '4', '17'])","set(['12', '4', '17'])",set([]),set([]),subset
list.c,parse_indexes-7,set(['12']),set(['12']),set([]),set([]),subset
list.c,parse_indexes-8,"set(['72', '71', '17', '70'])","set(['72', '71', '17', '70'])",set([]),set([]),subset
list.c,parse_indexes-9,set(['32']),set(['32']),set([]),set([]),subset
list.c,parse_indexes-10,set(['29']),set(['29']),set([]),set([]),subset
list.c,print_info_adv-2,"set(['1', '4'])","set(['1', '4'])",set([]),set([]),subset
list.c,get_ratio-0,"set(['5', '6'])","set(['5', '6'])",set([]),set([]),subset
list.c,get_check_names-0,set(['1']),set(['1']),set([]),set([]),subset
list.c,get_ratio-1,{},{},set([]),set([]),subset
list.c,get_check_names-1,"set(['1', '11'])","set(['1', '11'])",set([]),set([]),subset
list.c,print_info_adv-1,set(['20']),set(['20']),set([]),set([]),subset
list.c,parse_block_header-2,set(['21']),set(['21']),set([]),set([]),subset
list.c,parse_block_header-3,{},{},set([]),set([]),subset
list.c,parse_details-0,set(['5']),set(['5']),set([]),set([]),subset
list.c,parse_block_header-1,set(['30']),set(['30']),set([]),set([]),subset
list.c,print_info_robot-0,"set(['18', '13'])","set(['18', '13'])",set([]),set([]),subset
list.c,print_info_robot-1,set(['13']),set(['13']),set([]),set([]),subset
list.c,print_info_adv-0,"set(['25', '20'])","set(['25', '20'])",set([]),set([]),subset
options.c,parse_options-0,set(['38']),set(['38']),set([]),set([]),subset
options.c,parse_options-4,"set(['38', '4'])","set(['38', '4'])",set([]),set([]),subset
options.c,parse_options-2,set(['15']),set(['15']),set([]),set([]),subset
options.c,parse_options-3,set(['11']),set(['11']),set([]),set([]),subset
options.c,set_lzma-0,"set(['11', '8'])","set(['11', '8'])",set([]),set([]),subset
options.c,parse_options-1,set(['23']),set(['23']),set([]),set([]),subset
lz_encoder.c,lz_encode-1,"set(['19', '12'])","set(['19', '12'])",set([]),set([]),subset
lz_encoder.c,lz_encode-0,"set(['1', '19', '12', '22', '16'])","set(['1', '19', '12', '22', '16'])",set([]),set([]),subset
lz_encoder.c,lz_encoder_prepare-0,"set(['42', '40', '41'])","set(['42', '40', '41'])",set([]),set([]),subset
lz_encoder.c,lz_encoder_prepare-1,"set(['24', '25', '26', '30', '28'])","set(['24', '25', '26', '30', '28'])",set([]),set([]),subset
lz_encoder.c,lz_encoder_prepare-2,{},{},set([]),set([]),subset
lz_encoder.c,lz_encoder_prepare-3,set(['6']),set(['6']),set([]),set([]),subset
lz_encoder.c,fill_window-0,"set(['12', '7'])","set(['12', '7'])",set([]),set([]),subset
lz_encoder.c,lz_encoder_init-0,"set(['15', '16'])","set(['15', '16'])",set([]),set([]),subset
lz_encoder.c,lz_encoder_init-1,{},{},set([]),set([]),subset
lz_encoder.c,lz_encoder_update-1,set(['6']),set(['6']),set([]),set([]),subset
lz_encoder.c,lz_encoder_update-0,"set(['10', '6'])","set(['10', '6'])",set([]),set([]),subset
lz_encoder.c,lzma_lz_encoder_memusage-0,set(['3']),set(['3']),set([]),set([]),subset
lz_encoder.c,lzma_lz_encoder_memusage-1,{},{},set([]),set([]),subset
lz_encoder.c,lzma_lz_encoder_init-0,"set(['8', '17', '16'])","set(['8', '17', '16'])",set([]),set([]),subset
lz_encoder.c,lzma_lz_encoder_init-1,set(['8']),set(['8']),set([]),set([]),subset
lz_encoder.c,lzma_mf_is_supported-0,"set(['8', '2', '4', '10', '6'])","set(['8', '2', '4', '10', '6'])",set([]),set([]),subset
block_util.c,lzma_block_compressed_size-1,{},{},set([]),set([]),subset
block_util.c,lzma_block_compressed_size-0,"set(['9', '8', '10'])","set(['9', '8', '10'])",set([]),set([]),subset
block_util.c,lzma_block_total_size-0,set(['2']),set(['2']),set([]),set([]),subset
block_util.c,lzma_block_unpadded_size-1,{},{},set([]),set([]),subset
block_util.c,lzma_block_unpadded_size-0,"set(['15', '16'])","set(['15', '16'])",set([]),set([]),subset
lzma2_decoder.c,lzma_lzma2_props_decode-1,{},{},set([]),set([]),subset
lzma2_decoder.c,lzma2_decoder_init-0,set(['7']),set(['7']),set([]),set([]),subset
lzma2_decoder.c,dict_write-0,set(['2']),set(['2']),set([]),set([]),subset
lzma2_decoder.c,lzma_lzma2_props_decode-0,"set(['13', '12'])","set(['13', '12'])",set([]),set([]),subset
lzma2_decoder.c,lzma2_decode-0,"set(['1', '44', '51', '29', '49'])","set(['1', '44', '51', '29', '49'])",set([]),set([]),subset
lzma2_decoder.c,lzma2_decode-1,"set(['44', '29'])","set(['44', '29'])",set([]),set([]),subset
block_buffer_decoder.c,lzma_block_buffer_decode-1,"set(['19', '18', '17', '16'])","set(['19', '18', '17', '16'])",set([]),set([]),subset
block_buffer_decoder.c,lzma_block_buffer_decode-0,set(['20']),set(['20']),set([]),set([]),subset
stream_flags_common.c,lzma_stream_flags_compare-0,set(['17']),set(['17']),set([]),set([]),subset
vli_encoder.c,lzma_vli_encode-1,set(['11']),set(['11']),set([]),set([]),subset
vli_encoder.c,lzma_vli_encode-0,set(['16']),set(['16']),set([]),set([]),subset
vli_encoder.c,lzma_vli_encode-3,{},{},set([]),set([]),subset
vli_encoder.c,lzma_vli_encode-2,set(['7']),set(['7']),set([]),set([]),subset
filter_decoder.c,decoder_find-2,set(['1']),set(['1']),set([]),set([]),subset
filter_decoder.c,decoder_find-1,set(['7']),set(['7']),set([]),set([]),subset
filter_decoder.c,decoder_find-0,"set(['9', '7'])","set(['9', '7'])",set([]),set([]),subset
filter_decoder.c,lzma_properties_decode-0,set(['5']),set(['5']),set([]),set([]),subset
filter_decoder.c,lzma_properties_decode-1,{},{},set([]),set([]),subset
filter_decoder.c,lzma_raw_decoder-1,"set(['10', '5'])","set(['10', '5'])",set([]),set([]),subset
filter_decoder.c,lzma_raw_decoder-0,"set(['10', '13', '5'])","set(['10', '13', '5'])",set([]),set([]),subset
lzma_encoder_optimum_normal.c,helper2-8,{},{},set([]),set([]),subset
lzma_encoder_optimum_normal.c,helper2-9,{},{},set([]),set([]),subset
lzma_encoder_optimum_normal.c,get_pure_rep_price-0,"set(['5', '6'])","set(['5', '6'])",set([]),set([]),subset
lzma_encoder_optimum_normal.c,get_pos_slot_2-0,set(['5']),set(['5']),set([]),set([]),subset
