FileName,FuncName and Var Id,M2R,Dual,M2R \ Dual,Dual\M2R,Comments
offscreen.c,stbiw__write_hdr_scanline-3,set(['18']),set(['18']),set([]),set([]),subset
offscreen.c,stbiw__write_hdr_scanline-2,"set(['29', '22', '36'])","set(['29', '22', '36'])",set([]),set([]),subset
offscreen.c,stbiw__write_hdr_scanline-1,set(['33']),set(['33']),set([]),set([]),subset
offscreen.c,stbiw__write_hdr_scanline-0,set(['44']),set(['44']),set([]),set([]),subset
offscreen.c,stbi_write_tga_core-5,set(['11']),set(['11']),set([]),set([]),subset
offscreen.c,stbi_write_tga_core-4,"set(['39', '27', '17'])","set(['39', '27', '17'])",set([]),set([]),subset
offscreen.c,stbi_write_tga_core-7,{},{},set([]),set([]),subset
offscreen.c,stbi_write_tga_core-6,set(['13']),set(['13']),set([]),set([]),subset
offscreen.c,stbi_write_tga-0,set(['3']),set(['3']),set([]),set([]),subset
offscreen.c,stbi_write_tga-1,{},{},set([]),set([]),subset
offscreen.c,stbi_write_tga_core-3,"set(['25', '27', '37', '36', '17'])","set(['25', '27', '37', '36', '17'])",set([]),set([]),subset
offscreen.c,stbi_write_tga_core-2,set(['37']),set(['37']),set([]),set([]),subset
offscreen.c,glad_gl_has_extension-3,set(['5']),set(['5']),set([]),set([]),subset
offscreen.c,stbi_write_png_to_mem-4,"set(['9', '47', '51', '14', '48'])","set(['9', '47', '51', '14', '48'])",set([]),set([]),subset
offscreen.c,stbi_zlib_compress-8,"set(['24', '25', '20'])","set(['24', '25', '20'])",set([]),set([]),subset
offscreen.c,stbi_zlib_compress-9,"set(['24', '25', '39', '20', '48', '49', '46', '44'])","set(['24', '25', '39', '20', '48', '49', '46', '44'])",set([]),set([]),subset
offscreen.c,stbi_write_png_to_mem-5,set(['48']),set(['48']),set([]),set([]),subset
offscreen.c,stbi_zlib_compress-2,"set(['103', '101'])","set(['103', '101'])",set([]),set([]),subset
offscreen.c,stbi_zlib_compress-3,set(['2']),set(['2']),set([]),set([]),subset
offscreen.c,stbi_zlib_compress-0,set(['101']),set(['101']),set([]),set([]),subset
offscreen.c,stbi_zlib_compress-1,"set(['103', '101'])","set(['103', '101'])",set([]),set([]),subset
offscreen.c,stbi_zlib_compress-6,set(['44']),set(['44']),set([]),set([]),subset
offscreen.c,stbi_zlib_compress-7,{},{},set([]),set([]),subset
offscreen.c,stbi_zlib_compress-4,"set(['11', '15', '82', '103', '94', '84'])","set(['11', '15', '82', '103', '94', '84'])",set([]),set([]),subset
offscreen.c,stbi_zlib_compress-5,"set(['39', '101', '20', '57', '72'])","set(['39', '101', '20', '57', '72'])",set([]),set([]),subset
offscreen.c,stbiw__zlib_bitrev-0,set(['1']),set(['1']),set([]),set([]),subset
offscreen.c,stbi_write_png_to_mem-7,set(['14']),set(['14']),set([]),set([]),subset
offscreen.c,stbiw__zlib_bitrev-1,set(['1']),set(['1']),set([]),set([]),subset
offscreen.c,stbi_write_png_to_mem-0,set(['64']),set(['64']),set([]),set([]),subset
offscreen.c,stbiw__crc32-1,set(['1']),set(['1']),set([]),set([]),subset
offscreen.c,stbiw__zlib_bitrev-2,set(['1']),set(['1']),set([]),set([]),subset
offscreen.c,stbiw__crc32-0,set(['1']),set(['1']),set([]),set([]),subset
offscreen.c,stbi_write_png_to_mem-1,set(['42']),set(['42']),set([]),set([]),subset
wave.c,glad_gl_free_extensions-0,{},{},set([]),set([]),subset
wave.c,glad_gl_free_extensions-1,set(['2']),set(['2']),set([]),set([]),subset
wave.c,framebuffer_size_callback-0,set(['2']),set(['2']),set([]),set([]),subset
wave.c,calc_grid-2,{},{},set([]),set([]),subset
wave.c,calc_grid-3,{},{},set([]),set([]),subset
wave.c,calc_grid-0,"set(['1', '11', '17', '25'])","set(['1', '11', '17', '25'])",set([]),set([]),subset
wave.c,calc_grid-1,"set(['9', '19', '3', '27'])","set(['9', '19', '3', '27'])",set([]),set([]),subset
wave.c,adjust_grid-0,set(['1']),set(['1']),set([]),set([]),subset
wave.c,adjust_grid-1,set(['3']),set(['3']),set([]),set([]),subset
wave.c,init_grid-1,set(['1']),set(['1']),set([]),set([]),subset
wave.c,init_grid-0,set(['3']),set(['3']),set([]),set([]),subset
wave.c,init_grid-2,{},{},set([]),set([]),subset
wave.c,gladLoadGLUserPtr-0,set(['7']),set(['7']),set([]),set([]),subset
wave.c,gladLoadGLUserPtr-1,{},{},set([]),set([]),subset
wave.c,main-0,set(['5']),set(['5']),set([]),set([]),subset
wave.c,main-1,set(['7']),set(['7']),set([]),set([]),subset
wave.c,glad_gl_find_extensions_gl-0,set(['3']),set(['3']),set([]),set([]),subset
wave.c,glad_gl_find_extensions_gl-1,{},{},set([]),set([]),subset
wave.c,glad_gl_find_core_gl-3,set(['7']),set(['7']),set([]),set([]),subset
wave.c,glad_gl_find_core_gl-2,"set(['10', '3', '7'])","set(['10', '3', '7'])",set([]),set([]),subset
wave.c,glad_gl_find_core_gl-1,set(['3']),set(['3']),set([]),set([]),subset
wave.c,glad_gl_find_core_gl-0,set(['47']),set(['47']),set([]),set([]),subset
wave.c,glad_gl_get_extensions-1,set(['18']),set(['18']),set([]),set([]),subset
wave.c,glad_gl_get_extensions-0,"set(['18', '21'])","set(['18', '21'])",set([]),set([]),subset
wave.c,glad_gl_get_extensions-3,set(['12']),set(['12']),set([]),set([]),subset
wave.c,glad_gl_get_extensions-2,set(['9']),set(['9']),set([]),set([]),subset
wave.c,glad_gl_has_extension-3,set(['5']),set(['5']),set([]),set([]),subset
wave.c,glad_gl_has_extension-2,"set(['24', '20'])","set(['24', '20'])",set([]),set([]),subset
wave.c,glad_gl_has_extension-1,set(['16']),set(['16']),set([]),set([]),subset
wave.c,glad_gl_has_extension-0,"set(['24', '27', '20', '14', '16'])","set(['24', '27', '20', '14', '16'])",set([]),set([]),subset
wave.c,init_vertices-0,"set(['3', '14'])","set(['3', '14'])",set([]),set([]),subset
wave.c,init_vertices-1,"set(['1', '12'])","set(['1', '12'])",set([]),set([]),subset
wave.c,init_vertices-2,{},{},set([]),set([]),subset
timeout.c,gladLoadGLUserPtr-0,set(['7']),set(['7']),set([]),set([]),subset
timeout.c,gladLoadGLUserPtr-1,{},{},set([]),set([]),subset
timeout.c,glad_gl_has_extension-1,set(['16']),set(['16']),set([]),set([]),subset
timeout.c,glad_gl_has_extension-0,"set(['24', '27', '20', '14', '16'])","set(['24', '27', '20', '14', '16'])",set([]),set([]),subset
timeout.c,glad_gl_has_extension-2,"set(['24', '20'])","set(['24', '20'])",set([]),set([]),subset
timeout.c,glad_gl_has_extension-3,set(['5']),set(['5']),set([]),set([]),subset
timeout.c,glad_gl_free_extensions-1,set(['2']),set(['2']),set([]),set([]),subset
timeout.c,glad_gl_free_extensions-0,{},{},set([]),set([]),subset
timeout.c,glad_gl_find_extensions_gl-0,set(['3']),set(['3']),set([]),set([]),subset
timeout.c,glad_gl_find_extensions_gl-1,{},{},set([]),set([]),subset
timeout.c,glad_gl_find_core_gl-3,set(['7']),set(['7']),set([]),set([]),subset
timeout.c,glad_gl_find_core_gl-2,"set(['10', '3', '7'])","set(['10', '3', '7'])",set([]),set([]),subset
timeout.c,glad_gl_find_core_gl-1,set(['3']),set(['3']),set([]),set([]),subset
timeout.c,glad_gl_find_core_gl-0,set(['47']),set(['47']),set([]),set([]),subset
timeout.c,glad_gl_get_extensions-1,set(['18']),set(['18']),set([]),set([]),subset
timeout.c,glad_gl_get_extensions-0,"set(['18', '21'])","set(['18', '21'])",set([]),set([]),subset
timeout.c,glad_gl_get_extensions-3,set(['12']),set(['12']),set([]),set([]),subset
timeout.c,glad_gl_get_extensions-2,set(['9']),set(['9']),set([]),set([]),subset
cursor.c,glad_gl_free_extensions-0,{},{},set([]),set([]),subset
cursor.c,glad_gl_free_extensions-1,set(['2']),set(['2']),set([]),set([]),subset
cursor.c,key_callback-0,set(['30']),set(['30']),set([]),set([]),subset
cursor.c,create_cursor_frame-1,"set(['1', '3'])","set(['1', '3'])",set([]),set([]),subset
cursor.c,create_cursor_frame-0,set(['1']),set(['1']),set([]),set([]),subset
cursor.c,create_cursor_frame-2,set(['3']),set(['3']),set([]),set([]),subset
cursor.c,gladLoadGLUserPtr-0,set(['7']),set(['7']),set([]),set([]),subset
cursor.c,gladLoadGLUserPtr-1,{},{},set([]),set([]),subset
cursor.c,main-0,"set(['25', '17', '23'])","set(['25', '17', '23'])",set([]),set([]),subset
cursor.c,main-1,"set(['11', '33', '5', '37'])","set(['11', '33', '5', '37'])",set([]),set([]),subset
cursor.c,glad_gl_find_extensions_gl-0,set(['3']),set(['3']),set([]),set([]),subset
cursor.c,glad_gl_find_extensions_gl-1,{},{},set([]),set([]),subset
cursor.c,glad_gl_find_core_gl-3,set(['7']),set(['7']),set([]),set([]),subset
cursor.c,glad_gl_find_core_gl-2,"set(['10', '3', '7'])","set(['10', '3', '7'])",set([]),set([]),subset
cursor.c,glad_gl_find_core_gl-1,set(['3']),set(['3']),set([]),set([]),subset
cursor.c,glad_gl_find_core_gl-0,set(['47']),set(['47']),set([]),set([]),subset
cursor.c,glad_gl_get_extensions-1,set(['18']),set(['18']),set([]),set([]),subset
cursor.c,glad_gl_get_extensions-0,"set(['18', '21'])","set(['18', '21'])",set([]),set([]),subset
cursor.c,glad_gl_get_extensions-3,set(['12']),set(['12']),set([]),set([]),subset
cursor.c,glad_gl_get_extensions-2,set(['9']),set(['9']),set([]),set([]),subset
cursor.c,glad_gl_has_extension-3,set(['5']),set(['5']),set([]),set([]),subset
cursor.c,glad_gl_has_extension-2,"set(['24', '20'])","set(['24', '20'])",set([]),set([]),subset
cursor.c,glad_gl_has_extension-1,set(['16']),set(['16']),set([]),set([]),subset
cursor.c,glad_gl_has_extension-0,"set(['24', '27', '20', '14', '16'])","set(['24', '27', '20', '14', '16'])",set([]),set([]),subset
cursor.c,create_tracking_cursor-2,set(['1']),set(['1']),set([]),set([]),subset
cursor.c,create_tracking_cursor-0,"set(['1', '8', '3'])","set(['1', '8', '3'])",set([]),set([]),subset
cursor.c,create_tracking_cursor-1,set(['3']),set(['3']),set([]),set([]),subset
cocoa_window.m,_glfwGetEGLPlatformCocoa-2,"set(['9', '8', '5', '4'])","set(['9', '8', '5', '4'])",set([]),set([]),subset
cocoa_window.m,createNativeWindow-0,"set(['24', '23'])","set(['24', '23'])",set([]),set([]),subset
cocoa_window.m,createNativeWindow-1,{},{},set([]),set([]),subset
cocoa_window.m,_glfwCreateWindowCocoa-1,{},{},set([]),set([]),subset
cocoa_window.m,_glfwCreateWindowCocoa-0,set(['27']),set(['27']),set([]),set([]),subset
cocoa_window.m,_glfwCreateCursorCocoa-1,{},{},set([]),set([]),subset
cocoa_window.m,_glfwCreateCursorCocoa-0,set(['5']),set(['5']),set([]),set([]),subset
cocoa_window.m,_glfwPollEventsCocoa-0,set(['4']),set(['4']),set([]),set([]),subset
cocoa_window.m,_glfwCreateStandardCursorCocoa-0,set(['24']),set(['24']),set([]),set([]),subset
cocoa_window.m,_glfwCreateStandardCursorCocoa-1,{},{},set([]),set([]),subset
cocoa_window.m,_glfwCreateStandardCursorCocoa-2,set(['5']),set(['5']),set([]),set([]),subset
cocoa_window.m,_glfwGetEGLPlatformCocoa-1,set(['12']),set(['12']),set([]),set([]),subset
cocoa_window.m,_glfwGetScancodeNameCocoa-1,{},{},set([]),set([]),subset
cocoa_window.m,_glfwGetScancodeNameCocoa-0,"set(['9', '10'])","set(['9', '10'])",set([]),set([]),subset
cocoa_window.m,_glfwSetWindowMonitorCocoa-0,set(['31']),set(['31']),set([]),set([]),subset
cocoa_window.m,translateKey-0,set(['3']),set(['3']),set([]),set([]),subset
cocoa_window.m,-[GLFWWindowDelegate,set([':']),set([':']),set([]),set([]),subset
cocoa_window.m,-[GLFWContentView,"set(['3', ':'])","set(['3', ':'])",set([]),set([]),subset
cocoa_window.m,_glfwCreateWindowSurfaceCocoa-2,"set(['10', '15'])","set(['10', '15'])",set([]),set([]),subset
cocoa_window.m,translateFlags-0,"set(['8', '2', '4', '10', '6'])","set(['8', '2', '4', '10', '6'])",set([]),set([]),subset
cocoa_window.m,glfwGetCocoaWindow-0,set(['5']),set(['5']),set([]),set([]),subset
cocoa_window.m,glfwGetCocoaWindow-1,{},{},set([]),set([]),subset
cocoa_window.m,_glfwGetEGLPlatformCocoa-0,"set(['12', '15'])","set(['12', '15'])",set([]),set([]),subset
cocoa_window.m,getStyleMask-0,"set(['5', '6'])","set(['5', '6'])",set([]),set([]),subset
cocoa_window.m,_glfwWindowHoveredCocoa-1,{},{},set([]),set([]),subset
cocoa_window.m,_glfwWindowHoveredCocoa-0,set(['9']),set(['9']),set([]),set([]),subset
cocoa_window.m,_glfwCreateWindowSurfaceCocoa-1,"set(['10', '15', '17'])","set(['10', '15', '17'])",set([]),set([]),subset
cocoa_window.m,_glfwCreateWindowSurfaceCocoa-0,"set(['10', '15', '21', '20'])","set(['10', '15', '21', '20'])",set([]),set([]),subset
cocoa_window.m,_glfwGetClipboardStringCocoa-0,"set(['5', '6'])","set(['5', '6'])",set([]),set([]),subset
cocoa_window.m,_glfwGetClipboardStringCocoa-1,{},{},set([]),set([]),subset
cocoa_window.m,translateKeyToModifierFlag-0,set(['7']),set(['7']),set([]),set([]),subset
iconify.c,glad_gl_free_extensions-0,{},{},set([]),set([]),subset
iconify.c,glad_gl_free_extensions-1,set(['2']),set(['2']),set([]),set([]),subset
iconify.c,create_window-1,set(['3']),set(['3']),set([]),set([]),subset
iconify.c,create_window-0,set(['3']),set(['3']),set([]),set([]),subset
iconify.c,gladLoadGLUserPtr-0,set(['7']),set(['7']),set([]),set([]),subset
iconify.c,gladLoadGLUserPtr-1,{},{},set([]),set([]),subset
iconify.c,main-4,"set(['13', '28', '23'])","set(['13', '28', '23'])",set([]),set([]),subset
iconify.c,main-5,set(['22']),set(['22']),set([]),set([]),subset
iconify.c,main-2,"set(['1', '7'])","set(['1', '7'])",set([]),set([]),subset
iconify.c,main-3,"set(['1', '7'])","set(['1', '7'])",set([]),set([]),subset
iconify.c,main-0,set(['21']),set(['21']),set([]),set([]),subset
iconify.c,main-1,set(['22']),set(['22']),set([]),set([]),subset
iconify.c,glad_gl_find_extensions_gl-0,set(['3']),set(['3']),set([]),set([]),subset
iconify.c,glad_gl_find_extensions_gl-1,{},{},set([]),set([]),subset
iconify.c,glad_gl_find_core_gl-3,set(['7']),set(['7']),set([]),set([]),subset
iconify.c,glad_gl_find_core_gl-2,"set(['10', '3', '7'])","set(['10', '3', '7'])",set([]),set([]),subset
iconify.c,glad_gl_find_core_gl-1,set(['3']),set(['3']),set([]),set([]),subset
iconify.c,glad_gl_find_core_gl-0,set(['47']),set(['47']),set([]),set([]),subset
iconify.c,glad_gl_get_extensions-1,set(['18']),set(['18']),set([]),set([]),subset
iconify.c,glad_gl_get_extensions-0,"set(['18', '21'])","set(['18', '21'])",set([]),set([]),subset
iconify.c,glad_gl_get_extensions-3,set(['12']),set(['12']),set([]),set([]),subset
iconify.c,glad_gl_get_extensions-2,set(['9']),set(['9']),set([]),set([]),subset
iconify.c,glad_gl_has_extension-3,set(['5']),set(['5']),set([]),set([]),subset
iconify.c,glad_gl_has_extension-2,"set(['24', '20'])","set(['24', '20'])",set([]),set([]),subset
iconify.c,glad_gl_has_extension-1,set(['16']),set(['16']),set([]),set([]),subset
iconify.c,glad_gl_has_extension-0,"set(['24', '27', '20', '14', '16'])","set(['24', '27', '20', '14', '16'])",set([]),set([]),subset
context.c,glfwSwapInterval-0,set(['5']),set(['5']),set([]),set([]),subset
context.c,_glfwChooseFBConfig-4,"set(['11', '20', '14', '22', '17', '8'])","set(['11', '20', '14', '22', '17', '8'])",set([]),set([]),subset
context.c,_glfwChooseFBConfig-5,"set(['1', '59', '58'])","set(['1', '59', '58'])",set([]),set([]),subset
context.c,_glfwChooseFBConfig-6,"set(['24', '26', '28'])","set(['24', '26', '28'])",set([]),set([]),subset
context.c,_glfwChooseFBConfig-7,"set(['1', '59', '58'])","set(['1', '59', '58'])",set([]),set([]),subset
context.c,_glfwChooseFBConfig-0,"set(['1', '54', '56', '59', '55'])","set(['1', '54', '56', '59', '55'])",set([]),set([]),subset
context.c,_glfwIsValidContextConfig-0,set(['57']),set(['57']),set([]),set([]),subset
context.c,_glfwChooseFBConfig-2,"set(['38', '32', '44', '30', '42', '36', '40', '34', '47'])","set(['38', '32', '44', '30', '42', '36', '40', '34', '47'])",set([]),set([]),subset
context.c,_glfwChooseFBConfig-3,set(['1']),set(['1']),set([]),set([]),subset
context.c,glfwSwapBuffers-0,set(['9']),set(['9']),set([]),set([]),subset
context.c,_glfwChooseFBConfig-1,"set(['1', '59', '58'])","set(['1', '59', '58'])",set([]),set([]),subset
context.c,_glfwRefreshContextAttribs-3,set(['9']),set(['9']),set([]),set([]),subset
context.c,_glfwRefreshContextAttribs-2,"set(['9', '13', '16'])","set(['9', '13', '16'])",set([]),set([]),subset
context.c,_glfwRefreshContextAttribs-1,set(['13']),set(['13']),set([]),set([]),subset
context.c,_glfwRefreshContextAttribs-0,set(['83']),set(['83']),set([]),set([]),subset
context.c,glfwGetCurrentContext-0,set(['3']),set(['3']),set([]),set([]),subset
context.c,glfwExtensionSupported-0,"set(['18', '12', '29', '22', '32'])","set(['18', '12', '29', '22', '32'])",set([]),set([]),subset
context.c,glfwExtensionSupported-1,set(['12']),set(['12']),set([]),set([]),subset
context.c,glfwExtensionSupported-2,"set(['18', '29', '22'])","set(['18', '29', '22'])",set([]),set([]),subset
context.c,glfwGetProcAddress-1,{},{},set([]),set([]),subset
context.c,glfwGetProcAddress-0,set(['9']),set(['9']),set([]),set([]),subset
context.c,_glfwStringInExtensionString-2,"set(['1', '10'])","set(['1', '10'])",set([]),set([]),subset
context.c,_glfwStringInExtensionString-0,"set(['1', '10', '13'])","set(['1', '10', '13'])",set([]),set([]),subset
context.c,_glfwStringInExtensionString-1,set(['10']),set(['10']),set([]),set([]),subset
context.c,glfwMakeContextCurrent-0,set(['13']),set(['13']),set([]),set([]),subset
gears.c,gladLoadGLUserPtr-0,set(['7']),set(['7']),set([]),set([]),subset
gears.c,gladLoadGLUserPtr-1,{},{},set([]),set([]),subset
gears.c,glad_gl_has_extension-1,set(['16']),set(['16']),set([]),set([]),subset
gears.c,glad_gl_has_extension-0,"set(['24', '27', '20', '14', '16'])","set(['24', '27', '20', '14', '16'])",set([]),set([]),subset
gears.c,glad_gl_has_extension-2,"set(['24', '20'])","set(['24', '20'])",set([]),set([]),subset
gears.c,gear-0,{},{},set([]),set([]),subset
gears.c,glad_gl_has_extension-3,set(['5']),set(['5']),set([]),set([]),subset
gears.c,glad_gl_free_extensions-1,set(['2']),set(['2']),set([]),set([]),subset
gears.c,glad_gl_free_extensions-0,{},{},set([]),set([]),subset
gears.c,gear-1,{},{},set([]),set([]),subset
gears.c,glad_gl_find_extensions_gl-0,set(['3']),set(['3']),set([]),set([]),subset
gears.c,glad_gl_find_extensions_gl-1,{},{},set([]),set([]),subset
gears.c,gear-2,"set(['11', '25', '21', '17', '1', '7'])","set(['11', '25', '21', '17', '1', '7'])",set([]),set([]),subset
gears.c,glad_gl_find_core_gl-3,set(['7']),set(['7']),set([]),set([]),subset
gears.c,glad_gl_find_core_gl-2,"set(['10', '3', '7'])","set(['10', '3', '7'])",set([]),set([]),subset
gears.c,glad_gl_find_core_gl-1,set(['3']),set(['3']),set([]),set([]),subset
gears.c,glad_gl_find_core_gl-0,set(['47']),set(['47']),set([]),set([]),subset
gears.c,glad_gl_get_extensions-1,set(['18']),set(['18']),set([]),set([]),subset
gears.c,glad_gl_get_extensions-0,"set(['18', '21'])","set(['18', '21'])",set([]),set([]),subset
gears.c,glad_gl_get_extensions-3,set(['12']),set(['12']),set([]),set([]),subset
gears.c,glad_gl_get_extensions-2,set(['9']),set(['9']),set([]),set([]),subset
glfwinfo.c,valid_version-1,{},{},set([]),set([]),subset
glfwinfo.c,valid_version-0,set(['6']),set(['6']),set([]),set([]),subset
glfwinfo.c,main-29,"set(['1', '142'])","set(['1', '142'])",set([]),set([]),subset
glfwinfo.c,list_vulkan_instance_extensions-0,set(['1']),set(['1']),set([]),set([]),subset
glfwinfo.c,glad_vk_find_extensions_vulkan-0,set(['3']),set(['3']),set([]),set([]),subset
glfwinfo.c,glad_vk_find_extensions_vulkan-1,{},{},set([]),set([]),subset
glfwinfo.c,get_strategy_name_gl-0,set(['5']),set(['5']),set([]),set([]),subset
glfwinfo.c,glad_vk_has_extension-2,set(['1']),set(['1']),set([]),set([]),subset
glfwinfo.c,glad_vk_has_extension-1,{},{},set([]),set([]),subset
glfwinfo.c,glad_vk_has_extension-0,set(['8']),set(['8']),set([]),set([]),subset
glfwinfo.c,get_device_type_name-0,set(['15']),set(['15']),set([]),set([]),subset
glfwinfo.c,get_platform_name-0,set(['15']),set(['15']),set([]),set([]),subset
glfwinfo.c,glad_vk_find_core_vulkan-1,"set(['3', '4', '7'])","set(['3', '4', '7'])",set([]),set([]),subset
glfwinfo.c,glad_vk_find_core_vulkan-0,"set(['3', '4', '7'])","set(['3', '4', '7'])",set([]),set([]),subset
glfwinfo.c,get_profile_name_glfw-0,set(['5']),set(['5']),set([]),set([]),subset
glfwinfo.c,glad_gl_find_core_gl-3,set(['7']),set(['7']),set([]),set([]),subset
glfwinfo.c,glad_gl_find_core_gl-2,"set(['10', '3', '7'])","set(['10', '3', '7'])",set([]),set([]),subset
glfwinfo.c,glad_gl_find_core_gl-1,set(['3']),set(['3']),set([]),set([]),subset
glfwinfo.c,glad_gl_find_core_gl-0,set(['47']),set(['47']),set([]),set([]),subset
glfwinfo.c,glad_gl_get_extensions-1,set(['18']),set(['18']),set([]),set([]),subset
glfwinfo.c,glad_gl_get_extensions-0,"set(['18', '21'])","set(['18', '21'])",set([]),set([]),subset
glfwinfo.c,glad_gl_get_extensions-3,set(['12']),set(['12']),set([]),set([]),subset
glfwinfo.c,glad_gl_get_extensions-2,set(['9']),set(['9']),set([]),set([]),subset
glfwinfo.c,gladLoadVulkanUserPtr-0,set(['5']),set(['5']),set([]),set([]),subset
glfwinfo.c,gladLoadVulkanUserPtr-1,{},{},set([]),set([]),subset
glfwinfo.c,glad_vk_get_extensions-1,"set(['26', '37'])","set(['26', '37'])",set([]),set([]),subset
glfwinfo.c,glad_vk_get_extensions-0,set(['49']),set(['49']),set([]),set([]),subset
glfwinfo.c,glad_vk_get_extensions-3,{},{},set([]),set([]),subset
glfwinfo.c,glad_vk_get_extensions-2,{},{},set([]),set([]),subset
glfwinfo.c,glad_vk_get_extensions-5,{},{},set([]),set([]),subset
glfwinfo.c,glad_vk_get_extensions-4,"set(['33', '44', '22'])","set(['33', '44', '22'])",set([]),set([]),subset
glfwinfo.c,glad_vk_get_extensions-7,set(['42']),set(['42']),set([]),set([]),subset
glfwinfo.c,glad_vk_get_extensions-6,{},{},set([]),set([]),subset
glfwinfo.c,list_vulkan_device_layers-0,set(['1']),set(['1']),set([]),set([]),subset
glfwinfo.c,main-14,"set(['1', '142'])","set(['1', '142'])",set([]),set([]),subset
glfwinfo.c,main-15,"set(['1', '142'])","set(['1', '142'])",set([]),set([]),subset
glfwinfo.c,main-16,"set(['1', '142', '59'])","set(['1', '142', '59'])",set([]),set([]),subset
glfwinfo.c,main-17,"set(['1', '142', '71'])","set(['1', '142', '71'])",set([]),set([]),subset
glfwinfo.c,main-10,"set(['1', '142', '35'])","set(['1', '142', '35'])",set([]),set([]),subset
