FileName,FuncName and Var Id,M2R,Dual,M2R \ Dual,Dual\M2R,Comments
drawing-wand.c,MvgPrintf-0,set(['35']),set(['35']),set([]),set([]),subset
drawing-wand.c,MvgPrintf-3,{},{},set([]),set([]),subset
drawing-wand.c,MvgPrintf-2,{},{},set([]),set([]),subset
drawing-wand.c,DrawSetStrokeDashArray-6,"set(['12', '23'])","set(['12', '23'])",set([]),set([]),subset
drawing-wand.c,DestroyDrawingWand-0,{},{},set([]),set([]),subset
drawing-wand.c,DrawSetStrokeDashArray-4,"set(['31', '30', '28', '29'])","set(['31', '30', '28', '29'])",set([]),set([]),subset
drawing-wand.c,DrawGetFont-0,set(['13']),set(['13']),set([]),set([]),subset
drawing-wand.c,DrawSetStrokeDashArray-2,"set(['12', '15'])","set(['12', '15'])",set([]),set([]),subset
drawing-wand.c,DrawSetStrokeDashArray-3,"set(['39', '49', '23'])","set(['39', '49', '23'])",set([]),set([]),subset
drawing-wand.c,MvgAppendPointsCommand-1,set(['1']),set(['1']),set([]),set([]),subset
drawing-wand.c,MvgAppendPointsCommand-0,set(['1']),set(['1']),set([]),set([]),subset
drawing-wand.c,DrawSetStrokePatternURL-0,set(['23']),set(['23']),set([]),set([]),subset
drawing-wand.c,DrawSetStrokeDashArray-0,set(['58']),set(['58']),set([]),set([]),subset
drawing-wand.c,DrawGetVectorGraphics-0,set(['80']),set(['80']),set([]),set([]),subset
drawing-wand.c,DrawGetVectorGraphics-1,{},{},set([]),set([]),subset
drawing-wand.c,DrawGetTextEncoding-0,set(['13']),set(['13']),set([]),set([]),subset
drawing-wand.c,DrawGetVectorGraphics-3,set(['51']),set(['51']),set([]),set([]),subset
drawing-wand.c,DrawGetVectorGraphics-4,{},{},set([]),set([]),subset
drawing-wand.c,DrawGetStrokeDashArray-2,set(['25']),set(['25']),set([]),set([]),subset
drawing-wand.c,DrawGetStrokeDashArray-3,"set(['21', '16'])","set(['21', '16'])",set([]),set([]),subset
drawing-wand.c,DrawGetStrokeDashArray-0,"set(['19', '16'])","set(['19', '16'])",set([]),set([]),subset
drawing-wand.c,DrawGetStrokeDashArray-1,set(['21']),set(['21']),set([]),set([]),subset
drawing-wand.c,DrawGetStrokeDashArray-4,set(['21']),set(['21']),set([]),set([]),subset
drawing-wand.c,PopDrawingWand-0,set(['15']),set(['15']),set([]),set([]),subset
drawing-wand.c,DrawComposite-3,set(['23']),set(['23']),set([]),set([]),subset
drawing-wand.c,DrawComposite-2,{},{},set([]),set([]),subset
drawing-wand.c,DrawComposite-1,{},{},set([]),set([]),subset
drawing-wand.c,DrawComposite-0,set(['29']),set(['29']),set([]),set([]),subset
drawing-wand.c,DrawComposite-7,{},{},set([]),set([]),subset
drawing-wand.c,DrawComposite-6,{},{},set([]),set([]),subset
drawing-wand.c,DrawComposite-5,{},{},set([]),set([]),subset
drawing-wand.c,DrawComposite-4,set(['23']),set(['23']),set([]),set([]),subset
drawing-wand.c,DrawSetFillPatternURL-1,{},{},set([]),set([]),subset
drawing-wand.c,DrawPushPattern-0,set(['17']),set(['17']),set([]),set([]),subset
ImageValidator.c,variance-0,set(['1']),set(['1']),set([]),set([]),subset
ImageValidator.c,variance-1,set(['1']),set(['1']),set([]),set([]),subset
ImageValidator.c,read_yuv_file-3,"set(['33', '45', '21', '53'])","set(['33', '45', '21', '53'])",set([]),set([]),subset
ImageValidator.c,read_tga_file-2,set(['25']),set(['25']),set([]),set([]),subset
ImageValidator.c,read_tga_file-3,set(['8']),set(['8']),set([]),set([]),subset
ImageValidator.c,read_tga_file-0,set(['30']),set(['30']),set([]),set([]),subset
ImageValidator.c,read_tga_file-1,{},{},set([]),set([]),subset
ImageValidator.c,read_yuv_file-0,"set(['33', '45'])","set(['33', '45'])",set([]),set([]),subset
ImageValidator.c,load_image_file-0,{},{},set([]),set([]),subset
ImageValidator.c,read_yuv_file-5,set(['53']),set(['53']),set([]),set([]),subset
ImageValidator.c,read_yuv_file-1,{},{},set([]),set([]),subset
ImageValidator.c,covariance-0,set(['1']),set(['1']),set([]),set([]),subset
ImageValidator.c,covariance-1,set(['1']),set(['1']),set([]),set([]),subset
ImageValidator.c,get_version-1,{},{},set([]),set([]),subset
ImageValidator.c,get_version-0,"set(['7', '6'])","set(['7', '6'])",set([]),set([]),subset
ImageValidator.c,dump_tga-2,set(['3']),set(['3']),set([]),set([]),subset
ImageValidator.c,computeSSIM-11,set(['17']),set(['17']),set([]),set([]),subset
ImageValidator.c,dump_tga-0,set(['6']),set(['6']),set([]),set([]),subset
ImageValidator.c,dump_tga-1,{},{},set([]),set([]),subset
ImageValidator.c,computeSSIM-10,"set(['26', '29'])","set(['26', '29'])",set([]),set([]),subset
ImageValidator.c,computeSSIM-13,"set(['14', '17', '65'])","set(['14', '17', '65'])",set([]),set([]),subset
ImageValidator.c,computeSSIM-12,"set(['14', '17'])","set(['14', '17'])",set([]),set([]),subset
ImageValidator.c,printUsage-0,set(['2']),set(['2']),set([]),set([]),subset
ImageValidator.c,computeSSIM-15,"set(['76', '14', '17'])","set(['76', '14', '17'])",set([]),set([]),subset
ImageValidator.c,computeSSIM-14,"set(['14', '17'])","set(['14', '17'])",set([]),set([]),subset
ImageValidator.c,main-4,set(['101']),set(['101']),set([]),set([]),subset
ImageValidator.c,computeSSIM-16,set(['14']),set(['14']),set([]),set([]),subset
ImageValidator.c,main-2,"set(['71', '70', '1', '76', '75', '74', '64', '65', '66', '67', '68', '69', '73', '72'])","set(['71', '70', '1', '76', '75', '74', '64', '65', '66', '67', '68', '69', '73', '72'])",set([]),set([]),subset
ImageValidator.c,main-3,"set(['61', '62', '63', '64', '65', '66', '67', '68', '83', '86', '48', '49', '95', '1', '76', '75', '74', '73', '72', '71', '70', '91', '69', '50', '89'])","set(['61', '62', '63', '64', '65', '66', '67', '68', '83', '86', '48', '49', '95', '1', '76', '75', '74', '73', '72', '71', '70', '91', '69', '50', '89'])",set([]),set([]),subset
ImageValidator.c,main-0,{},{},set([]),set([]),subset
ImageValidator.c,main-1,"set(['71', '70', '1', '76', '75', '74', '73', '65', '66', '67', '68', '69', '72'])","set(['71', '70', '1', '76', '75', '74', '73', '65', '66', '67', '68', '69', '72'])",set([]),set([]),subset
ImageValidator.c,mean-0,set(['1']),set(['1']),set([]),set([]),subset
ImageValidator.c,read_yuv_file-2,"set(['39', '27', '51', '17'])","set(['39', '27', '51', '17'])",set([]),set([]),subset
ImageValidator.c,mean-1,set(['1']),set(['1']),set([]),set([]),subset
ImageValidator.c,init_targa-0,set(['12']),set(['12']),set([]),set([]),subset
ImageValidator.c,computeSSIM-5,set(['81']),set(['81']),set([]),set([]),subset
ImageValidator.c,computeSSIM-4,set(['87']),set(['87']),set([]),set([]),subset
ImageValidator.c,computeSSIM-7,set(['29']),set(['29']),set([]),set([]),subset
ImageValidator.c,computeSSIM-6,set(['78']),set(['78']),set([]),set([]),subset
ImageValidator.c,computeSSIM-1,set(['147']),set(['147']),set([]),set([]),subset
ImageValidator.c,computeSSIM-0,set(['157']),set(['157']),set([]),set([]),subset
ImageValidator.c,computeSSIM-3,set(['114']),set(['114']),set([]),set([]),subset
ImageValidator.c,computeSSIM-2,"set(['106', '107'])","set(['106', '107'])",set([]),set([]),subset
ImageValidator.c,computeSSIM-9,set(['26']),set(['26']),set([]),set([]),subset
ImageValidator.c,computeSSIM-8,{},{},set([]),set([]),subset
ImageValidator.c,read_yuv_file-4,"set(['9', '77', '51'])","set(['9', '77', '51'])",set([]),set([]),subset
policy.c,ListPolicyInfo-5,{},{},set([]),set([]),subset
policy.c,ListPolicyInfo-4,set(['5']),set(['5']),set([]),set([]),subset
policy.c,ListPolicyInfo-1,set(['2']),set(['2']),set([]),set([]),subset
policy.c,ListPolicyInfo-0,set(['33']),set(['33']),set([]),set([]),subset
policy.c,ListPolicyInfo-3,"set(['31', '5'])","set(['31', '5'])",set([]),set([]),subset
policy.c,ListPolicyInfo-2,{},{},set([]),set([]),subset
policy.c,LoadPolicyCache-2,{},{},set([]),set([]),subset
policy.c,LoadPolicyCache-3,"set(['3', '38', '39', '22', '40'])","set(['3', '38', '39', '22', '40'])",set([]),set([]),subset
policy.c,LoadPolicyCache-0,set(['76']),set(['76']),set([]),set([]),subset
policy.c,LoadPolicyCache-1,{},{},set([]),set([]),subset
policy.c,GetPolicyInfoList-2,"set(['13', '17'])","set(['13', '17'])",set([]),set([]),subset
policy.c,GetPolicyInfoList-3,set(['13']),set(['13']),set([]),set([]),subset
policy.c,GetPolicyInfoList-0,set(['19']),set(['19']),set([]),set([]),subset
policy.c,GetPolicyInfoList-1,{},{},set([]),set([]),subset
policy.c,GetPolicyList-2,"set(['13', '17'])","set(['13', '17'])",set([]),set([]),subset
policy.c,GetPolicyList-3,set(['13']),set(['13']),set([]),set([]),subset
policy.c,GetPolicyList-0,set(['19']),set(['19']),set([]),set([]),subset
policy.c,GetPolicyList-1,{},{},set([]),set([]),subset
policy.c,IsRightsAuthorized-1,{},{},set([]),set([]),subset
policy.c,IsRightsAuthorized-0,set(['20']),set(['20']),set([]),set([]),subset
policy.c,IsRightsAuthorized-3,"set(['11', '18', '3', '14', '17'])","set(['11', '18', '3', '14', '17'])",set([]),set([]),subset
policy.c,IsRightsAuthorized-2,set(['3']),set(['3']),set([]),set([]),subset
policy.c,GetPolicyInfo-2,"set(['9', '13'])","set(['9', '13'])",set([]),set([]),subset
policy.c,GetPolicyInfo-3,set(['18']),set(['18']),set([]),set([]),subset
policy.c,GetPolicyInfo-0,set(['25']),set(['25']),set([]),set([]),subset
policy.c,GetPolicyInfo-1,{},{},set([]),set([]),subset
policy.c,AcquirePolicyCache-4,"set(['3', '12', '6'])","set(['3', '12', '6'])",set([]),set([]),subset
policy.c,AcquirePolicyCache-3,{},{},set([]),set([]),subset
policy.c,AcquirePolicyCache-2,set(['3']),set(['3']),set([]),set([]),subset
policy.c,AcquirePolicyCache-1,set(['6']),set(['6']),set([]),set([]),subset
policy.c,AcquirePolicyCache-0,set(['12']),set(['12']),set([]),set([]),subset
policy.c,LoadPolicyCache-4,set(['3']),set(['3']),set([]),set([]),subset
policy.c,LoadPolicyCache-5,{},{},set([]),set([]),subset
policy.c,DestroyPolicyElement-0,{},{},set([]),set([]),subset
policy.c,GetPolicyValue-0,set(['10']),set(['10']),set([]),set([]),subset
policy.c,GetPolicyValue-1,{},{},set([]),set([]),subset
profile.c,Sync8BimProfile-0,set(['29']),set(['29']),set([]),set([]),subset
profile.c,ProfileImage-3,set(['46']),set(['46']),set([]),set([]),subset
profile.c,ProfileImage-2,set(['19']),set(['19']),set([]),set([]),subset
profile.c,ProfileImage-1,set(['42']),set(['42']),set([]),set([]),subset
profile.c,ProfileImage-0,"set(['46', '35', '49'])","set(['35', '49'])",set(['46']),set([]),subset
profile.c,ProfileImage-7,"set(['46', '48'])","set(['46', '48'])",set([]),set([]),subset
profile.c,ProfileImage-6,set(['48']),set(['48']),set([]),set([]),subset
profile.c,ProfileImage-5,{},{},set([]),set([]),subset
profile.c,ProfileImage-4,"set(['31', '21'])","set(['31', '21'])",set([]),set([]),subset
profile.c,WriteTo8BimProfile-6,set(['24']),set(['24']),set([]),set([]),subset
profile.c,WriteTo8BimProfile-4,"set(['9', '8'])","set(['9', '8'])",set([]),set([]),subset
profile.c,WriteTo8BimProfile-5,"set(['12', '17'])","set(['12', '17'])",set([]),set([]),subset
profile.c,WriteTo8BimProfile-2,set(['30']),set(['30']),set([]),set([]),subset
profile.c,WriteTo8BimProfile-3,set(['34']),set(['34']),set([]),set([]),subset
profile.c,WriteTo8BimProfile-0,set(['30']),set(['30']),set([]),set([]),subset
profile.c,WriteTo8BimProfile-1,"set(['30', '29'])","set(['30', '29'])",set([]),set([]),subset
profile.c,SyncExifProfile-8,"set(['37', '36', '34', '77', '75', '74', '73', '80'])","set(['37', '36', '34', '77', '75', '74', '73', '80'])",set([]),set([]),subset
profile.c,WriteProfileShort-0,set(['3']),set(['3']),set([]),set([]),subset
profile.c,GetImageProfile-0,set(['13']),set(['13']),set([]),set([]),subset
profile.c,GetImageProfile-1,{},{},set([]),set([]),subset
profile.c,SyncExifProfile-4,"set(['37', '36', '34', '77', '75', '74', '80'])","set(['37', '36', '34', '77', '75', '74', '80'])",set([]),set([]),subset
profile.c,SyncExifProfile-5,"set(['77', '75', '51'])","set(['77', '75', '51'])",set([]),set([]),subset
profile.c,SyncExifProfile-6,{},{},set([]),set([]),subset
profile.c,SyncExifProfile-7,set(['22']),set(['22']),set([]),set([]),subset
profile.c,SyncExifProfile-0,set(['83']),set(['83']),set([]),set([]),subset
profile.c,SyncExifProfile-1,{},{},set([]),set([]),subset
profile.c,SyncImageProfiles-0,{},{},set([]),set([]),subset
profile.c,SyncImageProfiles-1,"set(['8', '3', '4', '7'])","set(['8', '3', '4', '7'])",set([]),set([]),subset
profile.c,SyncExifProfile-9,"set(['36', '34'])","set(['36', '34'])",set([]),set([]),subset
profile.c,ReadProfileByte-1,{},{},set([]),set([]),subset
profile.c,ReadProfileByte-0,set(['3']),set(['3']),set([]),set([]),subset
profile.c,Sync8BimProfile-1,{},{},set([]),set([]),subset
profile.c,ReadProfileLong-2,{},{},set([]),set([]),subset
profile.c,ReadProfileLong-1,{},{},set([]),set([]),subset
profile.c,ReadProfileLong-0,set(['3']),set(['3']),set([]),set([]),subset
profile.c,WriteProfileLong-0,set(['3']),set(['3']),set([]),set([]),subset
profile.c,ReadProfileMSBShort-1,{},{},set([]),set([]),subset
profile.c,ReadProfileMSBShort-0,set(['3']),set(['3']),set([]),set([]),subset
profile.c,GetProfilesFromResourceBlock-0,{},{},set([]),set([]),subset
profile.c,GetProfilesFromResourceBlock-1,"set(['1', '24', '22', '6'])","set(['1', '24', '22', '6'])",set([]),set([]),subset
profile.c,DeleteImageProfile-0,set(['17']),set(['17']),set([]),set([]),subset
profile.c,GetNextImageProfile-0,set(['13']),set(['13']),set([]),set([]),subset
profile.c,ReadProfileShort-2,{},{},set([]),set([]),subset
profile.c,ReadProfileMSBLong-0,set(['3']),set(['3']),set([]),set([]),subset
profile.c,ReadProfileMSBLong-1,{},{},set([]),set([]),subset
profile.c,SyncExifProfile-2,"set(['37', '51', '53', '34', '77', '80'])","set(['77', '51', '53'])","set(['80', '37', '34'])",set([]),subset
profile.c,Sync8BimProfile-2,{},{},set([]),set([]),subset
profile.c,SyncExifProfile-3,set(['28']),set(['28']),set([]),set([]),subset
profile.c,RemoveImageProfile-1,{},{},set([]),set([]),subset
profile.c,RemoveImageProfile-0,set(['17']),set(['17']),set([]),set([]),subset
profile.c,ReadProfileShort-0,set(['3']),set(['3']),set([]),set([]),subset
profile.c,ReadProfileShort-1,{},{},set([]),set([]),subset
analyze.c,analyzeImage-10,"set(['25', '15', '21'])","set(['25', '15', '21'])",set([]),set([]),subset
analyze.c,analyzeImage-11,"set(['25', '15', '21'])","set(['25', '15', '21'])",set([]),set([]),subset
analyze.c,analyzeImage-12,"set(['25', '15', '21'])","set(['25', '15', '21'])",set([]),set([]),subset
analyze.c,analyzeImage-13,{},{},set([]),set([]),subset
analyze.c,analyzeImage-14,{},{},set([]),set([]),subset
analyze.c,analyzeImage-15,set(['36']),set(['36']),set([]),set([]),subset
analyze.c,analyzeImage-16,set(['38']),set(['38']),set([]),set([]),subset
analyze.c,analyzeImage-17,"set(['25', '15', '21'])","set(['25', '15', '21'])",set([]),set([]),subset
analyze.c,analyzeImage-18,"set(['25', '15', '21'])","set(['25', '15', '21'])",set([]),set([]),subset
analyze.c,analyzeImage-19,"set(['25', '15', '21'])","set(['25', '15', '21'])",set([]),set([]),subset
analyze.c,analyzeImage-8,set(['34']),set(['34']),set([]),set([]),subset
analyze.c,analyzeImage-9,"set(['25', '15', '21'])","set(['25', '15', '21'])",set([]),set([]),subset
analyze.c,analyzeImage-2,set(['21']),set(['21']),set([]),set([]),subset
analyze.c,analyzeImage-3,"set(['25', '15'])","set(['25', '15'])",set([]),set([]),subset
analyze.c,analyzeImage-0,"set(['25', '39'])","set(['25', '39'])",set([]),set([]),subset
analyze.c,analyzeImage-1,set(['21']),set(['21']),set([]),set([]),subset
analyze.c,analyzeImage-6,{},{},set([]),set([]),subset
analyze.c,analyzeImage-7,set(['32']),set(['32']),set([]),set([]),subset
analyze.c,analyzeImage-4,"set(['25', '15', '21'])","set(['25', '15', '21'])",set([]),set([]),subset
analyze.c,analyzeImage-5,{},{},set([]),set([]),subset
analyze.c,analyzeImage-21,set(['13']),set(['13']),set([]),set([]),subset
analyze.c,analyzeImage-20,"set(['25', '15', '21'])","set(['25', '15', '21'])",set([]),set([]),subset
analyze.c,analyzeImage-23,set(['15']),set(['15']),set([]),set([]),subset
analyze.c,analyzeImage-22,{},{},set([]),set([]),subset
threshold.c,AdaptiveThresholdImage-9,"set(['82', '83', '78', '81', '23'])","set(['82', '83', '78', '81', '23'])",set([]),set([]),subset
threshold.c,AdaptiveThresholdImage-8,set(['88']),set(['88']),set([]),set([]),subset
threshold.c,AdaptiveThresholdImage-1,"set(['30', '52'])","set(['30', '52'])",set([]),set([]),subset
threshold.c,AdaptiveThresholdImage-0,set(['89']),set(['89']),set([]),set([]),subset
threshold.c,AdaptiveThresholdImage-3,set(['50']),set(['50']),set([]),set([]),subset
threshold.c,AdaptiveThresholdImage-2,set(['32']),set(['32']),set([]),set([]),subset
threshold.c,AdaptiveThresholdImage-5,"set(['30', '52'])","set(['30', '52'])",set([]),set([]),subset
threshold.c,AdaptiveThresholdImage-4,set(['50']),set(['50']),set([]),set([]),subset
threshold.c,AdaptiveThresholdImage-7,{},{},set([]),set([]),subset
threshold.c,AdaptiveThresholdImage-6,{},{},set([]),set([]),subset
threshold.c,AdaptiveThresholdImage-11,set(['50']),set(['50']),set([]),set([]),subset
threshold.c,AdaptiveThresholdImage-10,"set(['82', '83', '23'])","set(['82', '83', '23'])",set([]),set([]),subset
threshold.c,AdaptiveThresholdImage-13,set(['83']),set(['83']),set([]),set([]),subset
threshold.c,AdaptiveThresholdImage-12,set(['23']),set(['23']),set([]),set([]),subset
threshold.c,RandomThresholdImageChannel-12,"set(['66', '35'])","set(['66', '35'])",set([]),set([]),subset
threshold.c,RandomThresholdImageChannel-10,"set(['29', '22'])","set(['29', '22'])",set([]),set([]),subset
threshold.c,RandomThresholdImageChannel-11,{},{},set([]),set([]),subset
threshold.c,PerceptibleThreshold-1,{},{},set([]),set([]),subset
threshold.c,PerceptibleThreshold-0,set(['3']),set(['3']),set([]),set([]),subset
threshold.c,BilevelImageChannel-5,set(['15']),set(['15']),set([]),set([]),subset
threshold.c,BilevelImageChannel-4,{},{},set([]),set([]),subset
threshold.c,BilevelImageChannel-7,"set(['57', '56', '15'])","set(['57', '56', '15'])",set([]),set([]),subset
threshold.c,BilevelImageChannel-6,"set(['55', '57', '56', '15', '52'])","set(['55', '57', '56', '15', '52'])",set([]),set([]),subset
threshold.c,BilevelImageChannel-1,"set(['27', '22'])","set(['27', '22'])",set([]),set([]),subset
threshold.c,BilevelImageChannel-0,set(['61']),set(['61']),set([]),set([]),subset
threshold.c,BilevelImageChannel-3,set(['57']),set(['57']),set([]),set([]),subset
threshold.c,BilevelImageChannel-2,"set(['27', '22'])","set(['27', '22'])",set([]),set([]),subset
threshold.c,ListThresholdMaps-0,set(['2']),set(['2']),set([]),set([]),subset
threshold.c,ListThresholdMaps-1,set(['3']),set(['3']),set([]),set([]),subset
threshold.c,ListThresholdMaps-2,set(['3']),set(['3']),set([]),set([]),subset
threshold.c,ListThresholdMaps-3,{},{},set([]),set([]),subset
threshold.c,RandomThresholdImageChannel-7,"set(['144', '145', '59', '58', '140', '54', '57', '35', '66', '143'])","set(['144', '145', '59', '58', '140', '54', '57', '35', '66', '143'])",set([]),set([]),subset
threshold.c,GetThresholdMap-4,{},{},set([]),set([]),subset
threshold.c,GetThresholdMap-3,set(['3']),set(['3']),set([]),set([]),subset
threshold.c,GetThresholdMap-2,"set(['3', '7'])","set(['3', '7'])",set([]),set([]),subset
threshold.c,GetThresholdMap-1,{},{},set([]),set([]),subset
threshold.c,GetThresholdMap-0,set(['8']),set(['8']),set([]),set([]),subset
threshold.c,RandomThresholdImageChannel-8,"set(['144', '145', '59', '58', '35', '66'])","set(['144', '145', '59', '58', '35', '66'])",set([]),set([]),subset
threshold.c,RandomThresholdImageChannel-9,set(['29']),set(['29']),set([]),set([]),subset
threshold.c,OrderedPosterizeImageChannel-12,set(['106']),set(['106']),set([]),set([]),subset
threshold.c,OrderedPosterizeImageChannel-11,"set(['27', '21'])","set(['27', '21'])",set([]),set([]),subset
threshold.c,OrderedPosterizeImageChannel-10,"set(['131', '37', '135'])","set(['131', '37', '135'])",set([]),set([]),subset
threshold.c,RandomThresholdImageChannel-4,set(['41']),set(['41']),set([]),set([]),subset
threshold.c,RandomThresholdImageChannel-5,{},{},set([]),set([]),subset
threshold.c,RandomThresholdImageChannel-6,"set(['145', '59'])","set(['145', '59'])",set([]),set([]),subset
threshold.c,OrderedPosterizeImageChannel-7,"set(['100', '130', '131'])","set(['100', '130', '131'])",set([]),set([]),subset
threshold.c,OrderedPosterizeImageChannel-6,"set(['129', '100', '130', '131', '126'])","set(['129', '100', '130', '131', '126'])",set([]),set([]),subset
threshold.c,OrderedPosterizeImageChannel-5,{},{},set([]),set([]),subset
threshold.c,OrderedPosterizeImageChannel-4,set(['106']),set(['106']),set([]),set([]),subset
threshold.c,OrderedPosterizeImageChannel-3,{},{},set([]),set([]),subset
threshold.c,OrderedPosterizeImageChannel-2,{},{},set([]),set([]),subset
threshold.c,OrderedPosterizeImageChannel-1,{},{},set([]),set([]),subset
threshold.c,OrderedPosterizeImageChannel-0,"set(['137', '37', '135'])","set(['137', '135'])",set(['37']),set([]),subset
threshold.c,RandomThresholdImageChannel-0,set(['149']),set(['149']),set([]),set([]),subset
threshold.c,SetImageProgress-1,{},{},set([]),set([]),subset
threshold.c,SetImageProgress-0,set(['3']),set(['3']),set([]),set([]),subset
threshold.c,OrderedPosterizeImageChannel-9,{},{},set([]),set([]),subset
threshold.c,OrderedPosterizeImageChannel-8,set(['100']),set(['100']),set([]),set([]),subset
threshold.c,RandomThresholdImageChannel-2,set(['72']),set(['72']),set([]),set([]),subset
threshold.c,IsMagickGray-0,set(['7']),set(['7']),set([]),set([]),subset
threshold.c,RandomThresholdImageChannel-3,set(['41']),set(['41']),set([]),set([]),subset
threshold.c,PerceptibleImageChannel-3,set(['49']),set(['49']),set([]),set([]),subset
threshold.c,PerceptibleImageChannel-2,set(['23']),set(['23']),set([]),set([]),subset
threshold.c,PerceptibleImageChannel-1,set(['23']),set(['23']),set([]),set([]),subset
threshold.c,PerceptibleImageChannel-0,set(['53']),set(['53']),set([]),set([]),subset
threshold.c,PerceptibleImageChannel-7,"set(['48', '17', '49'])","set(['48', '17', '49'])",set([]),set([]),subset
threshold.c,PerceptibleImageChannel-6,"set(['47', '44', '48', '17', '49'])","set(['47', '44', '48', '17', '49'])",set([]),set([]),subset
threshold.c,PerceptibleImageChannel-5,set(['12']),set(['12']),set([]),set([]),subset
threshold.c,PerceptibleImageChannel-4,{},{},set([]),set([]),subset
threshold.c,ClampPixel-0,set(['5']),set(['5']),set([]),set([]),subset
threshold.c,PerceptibleImageChannel-9,set(['12']),set(['12']),set([]),set([]),subset
threshold.c,PerceptibleImageChannel-8,set(['17']),set(['17']),set([]),set([]),subset
threshold.c,DestroyRandomInfoThreadSet-0,set(['5']),set(['5']),set([]),set([]),subset
threshold.c,IsGrayColorspace-0,set(['5']),set(['5']),set([]),set([]),subset
threshold.c,AcquireRandomInfoThreadSet-0,set(['9']),set(['9']),set([]),set([]),subset
threshold.c,AcquireRandomInfoThreadSet-1,set(['3']),set(['3']),set([]),set([]),subset
threshold.c,AcquireRandomInfoThreadSet-2,{},{},set([]),set([]),subset
threshold.c,ClampImageChannel-9,set(['12']),set(['12']),set([]),set([]),subset
threshold.c,ClampImageChannel-8,set(['12']),set(['12']),set([]),set([]),subset
threshold.c,ClampImageChannel-5,"set(['47', '44', '48', '17', '49'])","set(['47', '44', '48', '17', '49'])",set([]),set([]),subset
threshold.c,ClampImageChannel-4,set(['49']),set(['49']),set([]),set([]),subset
threshold.c,ClampImageChannel-7,set(['17']),set(['17']),set([]),set([]),subset
threshold.c,ClampImageChannel-6,"set(['48', '17', '49'])","set(['48', '17', '49'])",set([]),set([]),subset
threshold.c,ClampImageChannel-1,set(['23']),set(['23']),set([]),set([]),subset
threshold.c,ClampImageChannel-0,set(['53']),set(['53']),set([]),set([]),subset
threshold.c,ClampImageChannel-3,{},{},set([]),set([]),subset
threshold.c,ClampImageChannel-2,set(['23']),set(['23']),set([]),set([]),subset
threshold.c,BlackThresholdImageChannel-1,set(['34']),set(['34']),set([]),set([]),subset
threshold.c,BlackThresholdImageChannel-0,set(['69']),set(['69']),set([]),set([]),subset
threshold.c,BlackThresholdImageChannel-3,set(['65']),set(['65']),set([]),set([]),subset
threshold.c,BlackThresholdImageChannel-2,set(['34']),set(['34']),set([]),set([]),subset
threshold.c,BlackThresholdImageChannel-5,{},{},set([]),set([]),subset
threshold.c,BlackThresholdImageChannel-4,set(['28']),set(['28']),set([]),set([]),subset
threshold.c,BlackThresholdImageChannel-7,"set(['64', '28', '65'])","set(['64', '28', '65'])",set([]),set([]),subset
threshold.c,BlackThresholdImageChannel-6,"set(['60', '64', '63', '28', '65'])","set(['60', '64', '63', '28', '65'])",set([]),set([]),subset
threshold.c,GetThresholdMapFile-1,set(['41']),set(['41']),set([]),set([]),subset
threshold.c,DestroyThresholdMap-0,{},{},set([]),set([]),subset
threshold.c,GetThresholdMapFile-3,set(['52']),set(['52']),set([]),set([]),subset
threshold.c,GetThresholdMapFile-2,set(['52']),set(['52']),set([]),set([]),subset
threshold.c,GetThresholdMapFile-5,{},{},set([]),set([]),subset
