FileName,FuncName and Var Id,M2R-Dual,Dual-M2R
mogrify.c,MogrifyImage-1,"set(['817', '826', '21', '823', '820'])",set([])
mogrify.c,MogrifyImage-0,"set(['817', '823', '21', '820', '136'])",set([])
mogrify.c,MogrifyImage-5,"set(['817', '826', '21', '823', '820'])",set([])
mogrify.c,MogrifyImage-4,"set(['817', '826', '21', '823', '820'])",set([])
mogrify.c,PixelGetPreviousIteratorRow-2,set(['36']),set([])
threshold.c,AdaptiveThresholdImage-9,set(['89']),set([])
threshold.c,AdaptiveThresholdImage-1,"set(['83', '89', '23'])",set([])
threshold.c,AdaptiveThresholdImage-3,"set(['83', '89', '23'])",set([])
threshold.c,AdaptiveThresholdImage-2,"set(['83', '30', '89', '23'])",set([])
threshold.c,AdaptiveThresholdImage-5,"set(['83', '89', '23'])",set([])
threshold.c,AdaptiveThresholdImage-4,"set(['89', '23'])",set([])
threshold.c,AdaptiveThresholdImage-7,set(['89']),set([])
threshold.c,AdaptiveThresholdImage-6,set(['89']),set([])
threshold.c,AdaptiveThresholdImage-11,"set(['89', '23'])",set([])
threshold.c,AdaptiveThresholdImage-10,set(['89']),set([])
threshold.c,AdaptiveThresholdImage-13,set(['23']),set([])
threshold.c,AdaptiveThresholdImage-12,set(['89']),set([])
threshold.c,BilevelImageChannel-5,set(['61']),set([])
threshold.c,BilevelImageChannel-4,set(['61']),set([])
threshold.c,BilevelImageChannel-7,set(['61']),set([])
threshold.c,BilevelImageChannel-6,set(['61']),set([])
threshold.c,BilevelImageChannel-1,"set(['61', '15'])",set([])
threshold.c,BilevelImageChannel-3,set(['15']),set([])
threshold.c,BilevelImageChannel-2,"set(['61', '57', '15'])",set([])
threshold.c,GetThresholdMap-4,set(['8']),set([])
threshold.c,GetThresholdMap-3,set(['8']),set([])
threshold.c,OrderedPosterizeImageChannel-12,"set(['100', '137', '131', '135'])",set([])
threshold.c,OrderedPosterizeImageChannel-11,set(['137']),set([])
threshold.c,RandomThresholdImageChannel-4,"set(['150', '59', '35', '149'])",set([])
threshold.c,RandomThresholdImageChannel-6,"set(['66', '35'])",set([])
threshold.c,OrderedPosterizeImageChannel-7,"set(['137', '135'])",set([])
threshold.c,OrderedPosterizeImageChannel-6,"set(['137', '135'])",set([])
threshold.c,OrderedPosterizeImageChannel-5,"set(['137', '135'])",set([])
threshold.c,OrderedPosterizeImageChannel-4,"set(['100', '137', '135'])",set([])
threshold.c,OrderedPosterizeImageChannel-2,"set(['106', '131', '137', '100', '135'])",set([])
threshold.c,OrderedPosterizeImageChannel-1,"set(['106', '131', '137', '100', '135'])",set([])
threshold.c,OrderedPosterizeImageChannel-0,set(['37']),set([])
threshold.c,OrderedPosterizeImageChannel-8,"set(['137', '135'])",set([])
threshold.c,RandomThresholdImageChannel-2,"set(['150', '66', '149'])",set([])
threshold.c,RandomThresholdImageChannel-3,"set(['150', '35', '149'])",set([])
threshold.c,PerceptibleImageChannel-3,set(['17']),set([])
threshold.c,PerceptibleImageChannel-2,"set(['17', '53', '49'])",set([])
threshold.c,PerceptibleImageChannel-1,"set(['17', '53'])",set([])
threshold.c,PerceptibleImageChannel-7,set(['53']),set([])
threshold.c,PerceptibleImageChannel-6,set(['53']),set([])
threshold.c,PerceptibleImageChannel-5,set(['53']),set([])
threshold.c,PerceptibleImageChannel-4,set(['53']),set([])
threshold.c,PerceptibleImageChannel-9,set(['53']),set([])
threshold.c,PerceptibleImageChannel-8,set(['53']),set([])
threshold.c,AcquireRandomInfoThreadSet-1,set(['9']),set([])
threshold.c,ClampImageChannel-9,set(['53']),set([])
threshold.c,ClampImageChannel-8,set(['53']),set([])
threshold.c,ClampImageChannel-5,set(['53']),set([])
threshold.c,ClampImageChannel-4,set(['17']),set([])
threshold.c,ClampImageChannel-7,set(['53']),set([])
threshold.c,ClampImageChannel-6,set(['53']),set([])
threshold.c,ClampImageChannel-1,"set(['17', '53'])",set([])
threshold.c,ClampImageChannel-3,set(['53']),set([])
threshold.c,ClampImageChannel-2,"set(['17', '53', '49'])",set([])
threshold.c,BlackThresholdImageChannel-1,"set(['69', '28'])",set([])
threshold.c,BlackThresholdImageChannel-3,set(['28']),set([])
threshold.c,BlackThresholdImageChannel-2,"set(['69', '28', '65'])",set([])
threshold.c,BlackThresholdImageChannel-5,set(['69']),set([])
threshold.c,BlackThresholdImageChannel-4,set(['69']),set([])
threshold.c,BlackThresholdImageChannel-7,set(['69']),set([])
threshold.c,BlackThresholdImageChannel-6,set(['69']),set([])
threshold.c,GetThresholdMapFile-1,set(['54']),set([])
threshold.c,GetThresholdMapFile-5,set(['3']),set([])
threshold.c,GetThresholdMapFile-4,set(['54']),set([])
threshold.c,RandomThresholdImageChannel-1,"set(['150', '145', '66', '149'])",set([])
threshold.c,ListThresholdMapFile-2,set(['24']),set([])
threshold.c,WhiteThresholdImageChannel-7,set(['69']),set([])
threshold.c,WhiteThresholdImageChannel-6,set(['69']),set([])
threshold.c,WhiteThresholdImageChannel-5,set(['69']),set([])
threshold.c,WhiteThresholdImageChannel-4,set(['69']),set([])
threshold.c,WhiteThresholdImageChannel-3,set(['28']),set([])
threshold.c,WhiteThresholdImageChannel-2,"set(['69', '28', '65'])",set([])
threshold.c,WhiteThresholdImageChannel-1,"set(['69', '28'])",set([])
magick-property.c,MagickSetSamplingFactors-2,set(['19']),set([])
magick-property.c,MagickGetImageProperties-3,set(['25']),set([])
magick-property.c,MagickGetImageProperties-5,set(['25']),set([])
magick-property.c,MagickGetSamplingFactors-2,set(['37']),set([])
magick-property.c,MagickGetSamplingFactors-4,set(['37']),set([])
magick-property.c,MagickGetOptions-5,set(['25']),set([])
magick-property.c,MagickGetOptions-3,set(['25']),set([])
magick-property.c,MagickGetImageProfiles-3,set(['25']),set([])
magick-property.c,MagickGetImageProfiles-5,set(['25']),set([])
magick-property.c,MagickGetImageArtifacts-3,set(['25']),set([])
magick-property.c,MagickGetImageArtifacts-5,set(['25']),set([])
colorspace.c,SetImageColorspace-2,set(['13']),set([])
colorspace.c,RGBTransformImage-7,set(['157']),set([])
colorspace.c,RGBTransformImage-4,"set(['165', '261', '262'])",set([])
colorspace.c,RGBTransformImage-2,"set(['262', '261', '249', '258', '233'])",set([])
colorspace.c,RGBTransformImage-3,"set(['258', '50', '157'])",set([])
colorspace.c,RGBTransformImage-1,"set(['262', '261', '258', '233'])",set([])
colorspace.c,TransformRGBImage-1,"set(['261', '230', '265', '264'])",set([])
colorspace.c,TransformRGBImage-2,"set(['249', '261', '230', '265', '264'])",set([])
colorspace.c,TransformRGBImage-3,"set(['261', '36', '162'])",set([])
colorspace.c,TransformRGBImage-4,"set(['170', '265', '264'])",set([])
colorspace.c,RGBTransformImage-8,"set(['258', '50', '157'])",set([])
colorspace.c,RGBTransformImage-9,set(['262']),set([])
colorspace.c,TransformRGBImage-8,"set(['261', '36', '162'])",set([])
colorspace.c,TransformRGBImage-11,set(['265']),set([])
colorspace.c,TransformRGBImage-9,set(['265']),set([])
colorspace.c,TransformRGBImage-28,"set(['265', '264'])",set([])
colorspace.c,TransformRGBImage-27,"set(['265', '264'])",set([])
colorspace.c,TransformRGBImage-26,"set(['265', '264'])",set([])
colorspace.c,TransformRGBImage-25,"set(['265', '264'])",set([])
colorspace.c,TransformRGBImage-24,"set(['265', '264'])",set([])
colorspace.c,TransformRGBImage-23,"set(['74', '265', '264'])",set([])
colorspace.c,TransformRGBImage-22,"set(['74', '107', '265', '264'])",set([])
colorspace.c,TransformRGBImage-21,"set(['265', '264'])",set([])
colorspace.c,TransformRGBImage-20,"set(['46', '61', '264', '265', '52'])",set([])
colorspace.c,ConvertRGBToCMYK-1,set(['12']),set([])
colorspace.c,ConvertRGBToCMYK-3,set(['12']),set([])
colorspace.c,ConvertRGBToCMYK-5,set(['12']),set([])
colorspace.c,ConvertRGBToCMYK-7,set(['12']),set([])
colorspace.c,TransformRGBImage-18,"set(['46', '61', '265', '264'])",set([])
colorspace.c,TransformRGBImage-19,"set(['46', '265', '264'])",set([])
colorspace.c,TransformRGBImage-12,"set(['144', '46', '18', '261', '74', '230', '170'])",set([])
colorspace.c,TransformRGBImage-13,"set(['182', '170', '265', '264'])",set([])
colorspace.c,TransformRGBImage-10,set(['265']),set([])
colorspace.c,TransformRGBImage-7,set(['162']),set([])
colorspace.c,TransformRGBImage-16,"set(['18', '36', '265', '264'])",set([])
colorspace.c,TransformRGBImage-17,"set(['144', '264', '162', '265', '156'])",set([])
colorspace.c,TransformRGBImage-14,"set(['144', '162', '265', '264'])",set([])
colorspace.c,TransformRGBImage-15,"set(['18', '30', '36', '265', '264'])",set([])
colorspace.c,RGBTransformImage-18,"set(['262', '261', '58', '70'])",set([])
colorspace.c,RGBTransformImage-19,"set(['262', '261', '58'])",set([])
colorspace.c,RGBTransformImage-10,set(['262']),set([])
colorspace.c,RGBTransformImage-11,set(['262']),set([])
colorspace.c,RGBTransformImage-12,"set(['58', '32', '83', '165', '139', '233'])",set([])
colorspace.c,RGBTransformImage-13,"set(['177', '165', '261', '262'])",set([])
colorspace.c,RGBTransformImage-14,"set(['262', '261', '139', '157'])",set([])
colorspace.c,RGBTransformImage-15,"set(['32', '44', '261', '50', '262'])",set([])
colorspace.c,RGBTransformImage-16,"set(['32', '261', '50', '262'])",set([])
colorspace.c,RGBTransformImage-17,"set(['151', '262', '261', '139', '157'])",set([])
colorspace.c,RGBTransformImage-21,"set(['83', '261', '116', '262'])",set([])
colorspace.c,RGBTransformImage-20,"set(['262', '261'])",set([])
colorspace.c,RGBTransformImage-23,"set(['262', '261'])",set([])
colorspace.c,RGBTransformImage-22,"set(['83', '261', '262'])",set([])
colorspace.c,RGBTransformImage-25,"set(['262', '261'])",set([])
colorspace.c,RGBTransformImage-24,"set(['262', '261'])",set([])
colorspace.c,RGBTransformImage-27,"set(['262', '261'])",set([])
colorspace.c,RGBTransformImage-26,"set(['262', '261'])",set([])
blob.c,BlobToFile-3,set(['25']),set([])
blob.c,BlobToFile-2,"set(['25', '14'])",set([])
blob.c,OpenBlob-2,set(['93']),set([])
blob.c,OpenBlob-3,set(['93']),set([])
blob.c,ImageToFile-3,set(['57']),set([])
blob.c,ImageToFile-5,set(['57']),set([])
blob.c,ImageToFile-6,set(['57']),set([])
blob.c,ImageToFile-7,set(['57']),set([])
blob.c,ImagesToBlob-3,"set(['46', '44', '43', '35'])",set([])
blob.c,WriteBlob-4,"set(['47', '29', '48'])",set([])
blob.c,BlobToImage-3,set(['33']),set([])
blob.c,BlobToImage-1,"set(['33', '32'])",set([])
blob.c,WriteBlob-0,set(['47']),set([])
blob.c,WriteBlob-1,set(['47']),set([])
blob.c,FileToBlob-7,set(['55']),set([])
blob.c,FileToBlob-1,set(['60']),set([])
blob.c,FileToImage-4,"set(['32', '22'])",set([])
blob.c,FileToImage-5,set(['32']),set([])
blob.c,ImageToBlob-3,"set(['33', '44', '42', '41'])",set([])
blob.c,SetBlobExtent-1,"set(['51', '50', '49'])",set([])
blob.c,SetBlobExtent-3,"set(['51', '50', '49'])",set([])
blob.c,ReadBlob-4,"set(['37', '50', '49'])",set([])
blob.c,ReadBlob-5,set(['50']),set([])
blob.c,ReadBlob-1,"set(['50', '49'])",set([])
blob.c,ReadBlob-3,set(['50']),set([])
blob.c,InjectImageBlob-3,"set(['58', '49'])",set([])
blob.c,InjectImageBlob-5,set(['58']),set([])
blob.c,InjectImageBlob-4,set(['58']),set([])
deprecate.c,Strip-2,set(['25']),set([])
deprecate.c,Strip-1,set(['25']),set([])
deprecate.c,OpenMagickStream-2,set(['6']),set([])
deprecate.c,RandomChannelThresholdImage-6,set(['115']),set([])
deprecate.c,CloneMemory-2,set(['16']),set([])
deprecate.c,TransparentImage-1,"set(['13', '30'])",set([])
deprecate.c,ExtractSubimageFromImage-4,set(['16']),set([])
deprecate.c,ExtractSubimageFromImage-1,"set(['4', '16'])",set([])
deprecate.c,ExtractSubimageFromImage-3,set(['16']),set([])
deprecate.c,GetConfigureBlob-0,set(['29']),set([])
deprecate.c,TransparentImage-2,"set(['13', '27', '30'])",set([])
deprecate.c,GetSimilarityMetric-3,"set(['33', '7'])",set([])
deprecate.c,GetSimilarityMetric-2,"set(['33', '30', '7'])",set([])
deprecate.c,GetSimilarityMetric-1,"set(['33', '7'])",set([])
deprecate.c,GetSimilarityMetric-0,"set(['33', '12', '7', '30'])",set([])
deprecate.c,GetSimilarityMetric-4,"set(['33', '7'])",set([])
deprecate.c,RandomChannelThresholdImage-4,set(['115']),set([])
deprecate.c,ThresholdImageChannel-2,"set(['57', '56', '53', '34'])",set([])
deprecate.c,RandomChannelThresholdImage-0,"set(['47', '111', '114'])",set([])
deprecate.c,RandomChannelThresholdImage-1,"set(['115', '114', '47'])",set([])
deprecate.c,RandomChannelThresholdImage-2,"set(['115', '114', '47'])",set([])
deprecate.c,RandomChannelThresholdImage-3,"set(['47', '114'])",set([])
deprecate.c,MatteFloodfillImage-12,"set(['138', '43'])",set([])
deprecate.c,GetImageAttribute-1,set(['9']),set([])
deprecate.c,GetImageAttribute-0,"set(['9', '7'])",set([])
deprecate.c,SetImage-1,"set(['54', '38', '51', '48', '52'])",set([])
deprecate.c,SetImage-3,"set(['38', '51', '36', '17'])",set([])
deprecate.c,SetImage-0,"set(['54', '38', '51', '52'])",set([])
deprecate.c,SetImage-4,"set(['33', '54', '36', '17', '52'])",set([])
deprecate.c,SetImage-5,"set(['54', '36', '17', '52'])",set([])
deprecate.c,MatteFloodfillImage-3,"set(['139', '155', '156'])",set([])
deprecate.c,MatteFloodfillImage-2,"set(['139', '152', '155', '156'])",set([])
deprecate.c,MatteFloodfillImage-1,"set(['139', '155', '156'])",set([])
deprecate.c,MatteFloodfillImage-0,"set(['138', '43'])",set([])
deprecate.c,MatteFloodfillImage-7,"set(['138', '43', '156'])",set([])
deprecate.c,MatteFloodfillImage-5,"set(['138', '43', '156'])",set([])
deprecate.c,MatteFloodfillImage-4,"set(['138', '43', '156'])",set([])
deprecate.c,TransparentImage-0,"set(['13', '30'])",set([])
deprecate.c,MatteFloodfillImage-10,"set(['138', '43', '156'])",set([])
deprecate.c,ThresholdImageChannel-4,set(['57']),set([])
deprecate.c,ThresholdImageChannel-1,"set(['57', '56', '34'])",set([])
deprecate.c,OpaqueImage-0,"set(['55', '54', '39', '56', '59'])",set([])
deprecate.c,OpaqueImage-1,"set(['39', '59', '55', '54', '56', '51'])",set([])
deprecate.c,ThresholdImageChannel-3,"set(['56', '34'])",set([])
deprecate.c,InterpolatePixelColor-8,"set(['46', '61', '26', '102', '126'])",set([])
deprecate.c,InterpolatePixelColor-9,"set(['26', '16', '127'])",set([])
deprecate.c,ColorFloodfillImage-10,"set(['146', '164', '51'])",set([])
deprecate.c,ColorFloodfillImage-12,"set(['146', '51'])",set([])
deprecate.c,InterpolatePixelColor-0,"set(['126', '127'])",set([])
deprecate.c,InterpolatePixelColor-1,"set(['110', '126', '127'])",set([])
deprecate.c,InterpolatePixelColor-2,"set(['112', '110', '126', '127'])",set([])
deprecate.c,InterpolatePixelColor-3,"set(['102', '127'])",set([])
deprecate.c,InterpolatePixelColor-4,set(['127']),set([])
deprecate.c,InterpolatePixelColor-5,set(['127']),set([])
deprecate.c,InterpolatePixelColor-6,"set(['26', '46', '61', '73', '126', '102', '69', '106'])",set([])
deprecate.c,InterpolatePixelColor-7,set(['69']),set([])
deprecate.c,ThresholdImage-4,set(['33']),set([])
deprecate.c,ThresholdImage-3,"set(['32', '17'])",set([])
deprecate.c,ThresholdImage-2,"set(['33', '32', '29', '17'])",set([])
deprecate.c,ThresholdImage-1,"set(['33', '32', '17'])",set([])
deprecate.c,ColorFloodfillImage-5,"set(['146', '164', '51'])",set([])
deprecate.c,ColorFloodfillImage-4,"set(['146', '164', '51'])",set([])
deprecate.c,ColorFloodfillImage-7,"set(['146', '164', '51'])",set([])
deprecate.c,ColorFloodfillImage-1,"set(['164', '147', '163'])",set([])
deprecate.c,ColorFloodfillImage-0,"set(['146', '51'])",set([])
deprecate.c,ColorFloodfillImage-3,"set(['164', '147', '163'])",set([])
deprecate.c,ColorFloodfillImage-2,"set(['164', '147', '160', '163'])",set([])
deprecate.c,OpaqueImage-2,"set(['56', '59'])",set([])
deprecate.c,OpaqueImage-3,set(['55']),set([])
deprecate.c,InterpolatePixelColor-11,"set(['61', '127'])",set([])
deprecate.c,OpaqueImage-6,"set(['55', '54', '13', '30', '39'])",set([])
deprecate.c,OpaqueImage-4,"set(['56', '13', '27', '59', '30'])",set([])
deprecate.c,OpaqueImage-5,"set(['13', '56', '59', '30'])",set([])
layer.c,CompareImageLayers-5,set(['30']),set([])
layer.c,OptimizeLayerFrames-10,"set(['39', '86', '108'])",set([])
layer.c,OptimizeLayerFrames-11,set(['39']),set([])
layer.c,CompareImageBounds-4,"set(['1', '15'])",set([])
layer.c,CompareImageBounds-5,"set(['1', '15'])",set([])
layer.c,CompareImageBounds-6,set(['1']),set([])
