FileName,FuncName and Var Id,M2R,Dual,M2R \ Dual,Dual\M2R,Comments
drawing-wand.c,DrawPopPattern-0,set(['17']),set(['17']),set([]),set([]),subset
drawing-wand.c,DrawPopPattern-1,set(['17']),set(['17']),set([]),set([]),subset
drawing-wand.c,DrawSetVectorGraphics-6,set(['139']),set(['139']),set([]),set([]),subset
drawing-wand.c,DrawSetStrokeDashArray-5,"set(['31', '30', '29', '23'])",set(['23']),"set(['31', '30', '29'])",set([]),subset
drawing-wand.c,MvgPrintf-1,"set(['35', '23'])",set(['23']),set(['35']),set([]),subset
drawing-wand.c,MvgPrintf-0,set(['35']),set(['35']),set([]),set([]),subset
drawing-wand.c,MvgPrintf-3,"set(['18', '35'])","set(['18', '35'])",set([]),set([]),subset
drawing-wand.c,MvgPrintf-2,set(['35']),set(['35']),set([]),set([]),subset
drawing-wand.c,DrawSetStrokeDashArray-6,"set(['12', '15', '23', '31', '30', '29'])","set(['12', '15', '23', '31', '30', '29'])",set([]),set([]),subset
drawing-wand.c,DestroyDrawingWand-0,{},{},set([]),set([]),subset
drawing-wand.c,DrawSetStrokeDashArray-4,"set(['31', '30', '28', '29'])","set(['31', '30', '28', '29'])",set([]),set([]),subset
drawing-wand.c,DrawGetFont-0,set(['13']),set(['13']),set([]),set([]),subset
drawing-wand.c,DrawSetStrokeDashArray-2,"set(['12', '15'])","set(['12', '15'])",set([]),set([]),subset
drawing-wand.c,DrawSetStrokeDashArray-3,"set(['39', '30', '58', '23', '55', '56', '31', '45', '29', '49', '57'])","set(['39', '45', '58', '49', '55', '23', '57', '56'])","set(['31', '30', '29'])",set([]),subset
drawing-wand.c,MvgAppendPointsCommand-1,set(['1']),set(['1']),set([]),set([]),subset
drawing-wand.c,MvgAppendPointsCommand-0,set(['1']),set(['1']),set([]),set([]),subset
drawing-wand.c,DrawSetStrokePatternURL-0,set(['23']),set(['23']),set([]),set([]),subset
drawing-wand.c,DrawSetStrokeDashArray-0,set(['58']),set(['58']),set([]),set([]),subset
drawing-wand.c,DrawGetVectorGraphics-0,set(['80']),set(['80']),set([]),set([]),subset
drawing-wand.c,DrawGetVectorGraphics-1,set(['80']),set(['80']),set([]),set([]),subset
drawing-wand.c,DrawGetTextEncoding-0,set(['13']),set(['13']),set([]),set([]),subset
drawing-wand.c,DrawGetVectorGraphics-3,"set(['57', '51', '80'])",set(['51']),"set(['57', '80'])",set([]),subset
drawing-wand.c,DrawGetVectorGraphics-4,set(['80']),{},set(['80']),set([]),subset
drawing-wand.c,DrawGetStrokeDashArray-2,set(['25']),set(['25']),set([]),set([]),subset
drawing-wand.c,DrawGetStrokeDashArray-3,"set(['19', '25', '21', '16'])","set(['19', '25', '21', '16'])",set([]),set([]),subset
drawing-wand.c,DrawGetStrokeDashArray-0,"set(['19', '16'])","set(['19', '16'])",set([]),set([]),subset
drawing-wand.c,DrawGetStrokeDashArray-1,"set(['25', '21'])",set(['21']),set(['25']),set([]),subset
drawing-wand.c,DrawGetStrokeDashArray-4,"set(['25', '21'])",set(['21']),set(['25']),set([]),subset
drawing-wand.c,PopDrawingWand-0,set(['15']),set(['15']),set([]),set([]),subset
drawing-wand.c,DrawComposite-3,"set(['29', '23'])",set(['23']),set(['29']),set([]),subset
drawing-wand.c,DrawComposite-2,set(['29']),set(['29']),set([]),set([]),subset
drawing-wand.c,DrawComposite-1,set(['29']),set(['29']),set([]),set([]),subset
drawing-wand.c,DrawComposite-0,set(['29']),set(['29']),set([]),set([]),subset
drawing-wand.c,DrawComposite-7,set(['29']),set(['29']),set([]),set([]),subset
drawing-wand.c,DrawComposite-6,set(['29']),{},set(['29']),set([]),subset
drawing-wand.c,DrawComposite-5,set(['29']),set(['29']),set([]),set([]),subset
drawing-wand.c,DrawComposite-4,"set(['29', '23'])",set(['23']),set(['29']),set([]),subset
drawing-wand.c,DrawSetFillPatternURL-1,set(['23']),set(['23']),set([]),set([]),subset
drawing-wand.c,DrawPushPattern-0,set(['17']),set(['17']),set([]),set([]),subset
ImageValidator.c,variance-0,set(['1']),set(['1']),set([]),set([]),subset
ImageValidator.c,variance-1,set(['1']),set(['1']),set([]),set([]),subset
ImageValidator.c,read_yuv_file-3,"set(['39', '27', '21', '17', '33', '45', '51', '53'])","set(['39', '27', '21', '33', '45', '51', '53'])",set(['17']),set([]),subset
ImageValidator.c,read_tga_file-2,set(['25']),set(['25']),set([]),set([]),subset
ImageValidator.c,read_tga_file-3,"set(['8', '22'])",set(['8']),set(['22']),set([]),subset
ImageValidator.c,read_tga_file-0,"set(['25', '30'])",set(['30']),set(['25']),set([]),subset
ImageValidator.c,read_tga_file-1,set(['25']),{},set(['25']),set([]),subset
ImageValidator.c,read_yuv_file-0,"set(['33', '39', '27', '45'])","set(['33', '39', '27', '45'])",set([]),set([]),subset
ImageValidator.c,load_image_file-0,{},{},set([]),set([]),subset
ImageValidator.c,read_yuv_file-5,"set(['51', '53'])",set(['53']),set(['51']),set([]),subset
ImageValidator.c,read_yuv_file-1,"set(['32', '39', '27', '44'])","set(['39', '44'])","set(['32', '27'])",set([]),subset
ImageValidator.c,covariance-0,set(['1']),set(['1']),set([]),set([]),subset
ImageValidator.c,covariance-1,set(['1']),set(['1']),set([]),set([]),subset
ImageValidator.c,get_version-1,"set(['7', '6'])","set(['7', '6'])",set([]),set([]),subset
ImageValidator.c,get_version-0,"set(['7', '6'])","set(['7', '6'])",set([]),set([]),subset
ImageValidator.c,dump_tga-2,set(['3']),set(['3']),set([]),set([]),subset
ImageValidator.c,computeSSIM-11,"set(['157', '14', '17'])",set(['17']),"set(['14', '157'])",set([]),subset
ImageValidator.c,dump_tga-0,"set(['3', '6'])",set(['6']),set(['3']),set([]),subset
ImageValidator.c,dump_tga-1,set(['3']),{},set(['3']),set([]),subset
ImageValidator.c,computeSSIM-10,"set(['157', '26', '14', '17', '29'])","set(['26', '29'])","set(['17', '14', '157'])",set([]),subset
ImageValidator.c,computeSSIM-13,"set(['157', '14', '17', '65'])","set(['14', '17', '65'])",set(['157']),set([]),subset
ImageValidator.c,computeSSIM-12,"set(['157', '14', '17'])","set(['14', '17'])",set(['157']),set([]),subset
ImageValidator.c,printUsage-0,set(['2']),set(['2']),set([]),set([]),subset
ImageValidator.c,computeSSIM-15,"set(['157', '76', '14', '17'])","set(['76', '14', '17'])",set(['157']),set([]),subset
ImageValidator.c,computeSSIM-14,"set(['157', '14', '17'])","set(['14', '17'])",set(['157']),set([]),subset
ImageValidator.c,main-4,"set(['101', '105'])",set(['101']),set(['105']),set([]),subset
ImageValidator.c,computeSSIM-16,"set(['14', '157'])",set(['14']),set(['157']),set([]),subset
ImageValidator.c,main-2,"set(['71', '70', '1', '76', '75', '74', '64', '65', '66', '67', '68', '69', '73', '72'])","set(['71', '70', '1', '76', '75', '74', '64', '65', '66', '67', '68', '69', '73', '72'])",set([]),set([]),subset
ImageValidator.c,main-3,"set(['61', '62', '63', '64', '65', '66', '67', '68', '83', '86', '48', '49', '95', '1', '76', '75', '74', '73', '72', '71', '70', '91', '69', '50', '89'])","set(['61', '62', '63', '64', '65', '66', '67', '68', '83', '86', '48', '49', '95', '1', '76', '75', '74', '73', '72', '71', '70', '91', '69', '50', '89'])",set([]),set([]),subset
ImageValidator.c,main-0,{},{},set([]),set([]),subset
ImageValidator.c,main-1,"set(['71', '70', '1', '76', '75', '74', '73', '65', '66', '67', '68', '69', '72'])","set(['71', '70', '1', '76', '75', '74', '73', '65', '66', '67', '68', '69', '72'])",set([]),set([]),subset
ImageValidator.c,mean-0,set(['1']),set(['1']),set([]),set([]),subset
ImageValidator.c,read_yuv_file-2,"set(['39', '27', '51', '17'])","set(['39', '27', '51', '17'])",set([]),set([]),subset
ImageValidator.c,mean-1,set(['1']),set(['1']),set([]),set([]),subset
ImageValidator.c,init_targa-0,set(['12']),set(['12']),set([]),set([]),subset
ImageValidator.c,computeSSIM-5,"set(['14', '157', '17', '93', '81', '78'])",set(['81']),"set(['93', '17', '14', '157', '78'])",set([]),subset
ImageValidator.c,computeSSIM-4,"set(['14', '17', '88', '157', '93', '81', '87', '78'])","set(['88', '87'])","set(['14', '157', '17', '93', '81', '78'])",set([]),subset
ImageValidator.c,computeSSIM-7,"set(['157', '26', '14', '17', '29'])",set(['29']),"set(['26', '17', '14', '157'])",set([]),subset
ImageValidator.c,computeSSIM-6,"set(['157', '93', '14', '17', '78'])",set(['78']),"set(['93', '17', '14', '157'])",set([]),subset
ImageValidator.c,computeSSIM-1,"set(['147', '157', '156'])",set(['147']),"set(['157', '156'])",set([]),subset
ImageValidator.c,computeSSIM-0,set(['157']),set(['157']),set([]),set([]),subset
ImageValidator.c,computeSSIM-3,"set(['114', '157'])",set(['114']),set(['157']),set([]),subset
ImageValidator.c,computeSSIM-2,"set(['106', '107', '157'])","set(['106', '107'])",set(['157']),set([]),subset
ImageValidator.c,computeSSIM-9,"set(['157', '26', '14', '17'])",set(['26']),"set(['17', '14', '157'])",set([]),subset
ImageValidator.c,computeSSIM-8,"set(['26', '14', '17', '156', '157', '93', '78'])","set(['26', '17', '157', '156', '93', '78'])",set(['14']),set([]),subset
ImageValidator.c,read_yuv_file-4,"set(['9', '77', '51'])","set(['9', '77', '51'])",set([]),set([]),subset
policy.c,ListPolicyInfo-5,set(['33']),set(['33']),set([]),set([]),subset
policy.c,ListPolicyInfo-4,"set(['33', '5'])",set(['5']),set(['33']),set([]),subset
policy.c,ListPolicyInfo-1,set(['2']),set(['2']),set([]),set([]),subset
policy.c,ListPolicyInfo-0,set(['33']),set(['33']),set([]),set([]),subset
policy.c,ListPolicyInfo-3,"set(['33', '31', '5'])","set(['31', '5'])",set(['33']),set([]),subset
policy.c,ListPolicyInfo-2,set(['33']),set(['33']),set([]),set([]),subset
policy.c,LoadPolicyCache-2,set(['76']),set(['76']),set([]),set([]),subset
policy.c,LoadPolicyCache-3,"set(['39', '38', '22', '40', '76', '3'])","set(['3', '38', '39', '22', '40'])",set(['76']),set([]),subset
policy.c,LoadPolicyCache-0,set(['76']),set(['76']),set([]),set([]),subset
policy.c,LoadPolicyCache-1,"set(['39', '38', '22', '40', '76', '3'])",set(['38']),"set(['76', '39', '40', '22', '3'])",set([]),subset
policy.c,GetPolicyInfoList-2,"set(['19', '13', '17'])","set(['13', '17'])",set(['19']),set([]),subset
policy.c,GetPolicyInfoList-3,"set(['19', '13'])","set(['19', '13'])",set([]),set([]),subset
policy.c,GetPolicyInfoList-0,set(['19']),set(['19']),set([]),set([]),subset
policy.c,GetPolicyInfoList-1,set(['19']),set(['19']),set([]),set([]),subset
policy.c,GetPolicyList-2,"set(['19', '13', '17'])","set(['13', '17'])",set(['19']),set([]),subset
policy.c,GetPolicyList-3,"set(['19', '13'])","set(['19', '13'])",set([]),set([]),subset
policy.c,GetPolicyList-0,set(['19']),set(['19']),set([]),set([]),subset
policy.c,GetPolicyList-1,set(['19']),set(['19']),set([]),set([]),subset
policy.c,IsRightsAuthorized-1,set(['20']),set(['20']),set([]),set([]),subset
policy.c,IsRightsAuthorized-0,set(['20']),set(['20']),set([]),set([]),subset
policy.c,IsRightsAuthorized-3,"set(['11', '20', '14', '17', '18', '3'])","set(['11', '18', '3', '14', '17'])",set(['20']),set([]),subset
policy.c,IsRightsAuthorized-2,"set(['3', '20'])",set(['3']),set(['20']),set([]),subset
policy.c,GetPolicyInfo-2,"set(['9', '25', '13'])","set(['9', '13'])",set(['25']),set([]),subset
policy.c,GetPolicyInfo-3,"set(['18', '25'])","set(['18', '25'])",set([]),set([]),subset
policy.c,GetPolicyInfo-0,set(['25']),set(['25']),set([]),set([]),subset
policy.c,GetPolicyInfo-1,set(['25']),set(['25']),set([]),set([]),subset
policy.c,AcquirePolicyCache-4,"set(['3', '12', '6'])","set(['3', '12', '6'])",set([]),set([]),subset
policy.c,AcquirePolicyCache-3,{},{},set([]),set([]),subset
policy.c,AcquirePolicyCache-2,set(['3']),set(['3']),set([]),set([]),subset
policy.c,AcquirePolicyCache-1,set(['6']),set(['6']),set([]),set([]),subset
policy.c,AcquirePolicyCache-0,"set(['12', '6'])",set(['12']),set(['6']),set([]),subset
policy.c,LoadPolicyCache-4,"set(['76', '3'])",set(['3']),set(['76']),set([]),subset
policy.c,LoadPolicyCache-5,set(['76']),{},set(['76']),set([]),subset
policy.c,DestroyPolicyElement-0,{},{},set([]),set([]),subset
policy.c,GetPolicyValue-0,set(['10']),set(['10']),set([]),set([]),subset
policy.c,GetPolicyValue-1,set(['10']),set(['10']),set([]),set([]),subset
profile.c,Sync8BimProfile-0,set(['29']),set(['29']),set([]),set([]),subset
profile.c,ProfileImage-3,"set(['46', '48', '35', '49'])","set(['46', '35', '49'])",set(['48']),set([]),subset
profile.c,ProfileImage-2,"set(['19', '35', '49'])","set(['19', '35', '49'])",set([]),set([]),subset
profile.c,ProfileImage-1,"set(['42', '48', '49'])",set(['42']),"set(['48', '49'])",set([]),subset
profile.c,ProfileImage-0,"set(['46', '48', '35', '49'])","set(['35', '49'])","set(['46', '48'])",set([]),subset
profile.c,ProfileImage-7,"set(['46', '48', '49'])","set(['46', '48', '49'])",set([]),set([]),subset
profile.c,ProfileImage-6,"set(['48', '49'])","set(['48', '49'])",set([]),set([]),subset
profile.c,ProfileImage-5,"set(['35', '49'])",set(['35']),set(['49']),set([]),subset
profile.c,ProfileImage-4,"set(['19', '31', '21', '35', '49'])","set(['31', '21'])","set(['19', '35', '49'])",set([]),subset
profile.c,WriteTo8BimProfile-6,"set(['24', '33', '12', '34'])","set(['24', '33'])","set(['12', '34'])",set([]),subset
profile.c,WriteTo8BimProfile-4,"set(['9', '8', '34'])","set(['9', '8'])",set(['34']),set([]),subset
profile.c,WriteTo8BimProfile-5,"set(['33', '12', '17', '34'])","set(['33', '12', '17'])",set(['34']),set([]),subset
profile.c,WriteTo8BimProfile-2,"set(['33', '30', '34'])",set(['30']),"set(['33', '34'])",set([]),subset
profile.c,WriteTo8BimProfile-3,"set(['33', '34'])",set(['34']),set(['33']),set([]),subset
profile.c,WriteTo8BimProfile-0,"set(['33', '30', '34'])",set(['30']),"set(['33', '34'])",set([]),subset
profile.c,WriteTo8BimProfile-1,"set(['33', '30', '29', '34'])","set(['30', '29'])","set(['33', '34'])",set([]),subset
profile.c,SyncExifProfile-8,"set(['37', '36', '34', '77', '75', '74', '73', '83', '80'])","set(['37', '36', '34', '77', '75', '74', '73', '80'])",set(['83']),set([]),subset
profile.c,WriteProfileShort-0,set(['3']),set(['3']),set([]),set([]),subset
profile.c,GetImageProfile-0,set(['13']),set(['13']),set([]),set([]),subset
profile.c,GetImageProfile-1,set(['13']),set(['13']),set([]),set([]),subset
profile.c,SyncExifProfile-4,"set(['37', '36', '34', '77', '75', '74', '83', '80'])","set(['37', '36', '34', '77', '75', '74', '80'])",set(['83']),set([]),subset
profile.c,SyncExifProfile-5,"set(['37', '51', '53', '34', '77', '75', '83', '80'])","set(['77', '83', '75', '51', '53'])","set(['80', '37', '34'])",set([]),subset
profile.c,SyncExifProfile-6,set(['83']),{},set(['83']),set([]),subset
profile.c,SyncExifProfile-7,"set(['83', '22'])","set(['83', '22'])",set([]),set([]),subset
profile.c,SyncExifProfile-0,set(['83']),set(['83']),set([]),set([]),subset
profile.c,SyncExifProfile-1,"set(['37', '34', '77', '75', '74', '83', '80'])","set(['75', '74'])","set(['77', '83', '80', '37', '34'])",set([]),subset
profile.c,SyncImageProfiles-0,{},{},set([]),set([]),subset
profile.c,SyncImageProfiles-1,"set(['8', '3', '4', '7'])","set(['8', '3', '4', '7'])",set([]),set([]),subset
profile.c,SyncExifProfile-9,"set(['83', '36', '34'])","set(['36', '34'])",set(['83']),set([]),subset
profile.c,ReadProfileByte-1,set(['3']),set(['3']),set([]),set([]),subset
profile.c,ReadProfileByte-0,set(['3']),set(['3']),set([]),set([]),subset
profile.c,Sync8BimProfile-1,set(['29']),set(['29']),set([]),set([]),subset
profile.c,ReadProfileLong-2,set(['3']),set(['3']),set([]),set([]),subset
profile.c,ReadProfileLong-1,set(['3']),set(['3']),set([]),set([]),subset
profile.c,ReadProfileLong-0,set(['3']),set(['3']),set([]),set([]),subset
profile.c,WriteProfileLong-0,set(['3']),set(['3']),set([]),set([]),subset
profile.c,ReadProfileMSBShort-1,set(['3']),set(['3']),set([]),set([]),subset
profile.c,ReadProfileMSBShort-0,set(['3']),set(['3']),set([]),set([]),subset
profile.c,GetProfilesFromResourceBlock-0,"set(['1', '22'])",set(['22']),set(['1']),set([]),subset
profile.c,GetProfilesFromResourceBlock-1,"set(['1', '24', '25', '22', '6'])","set(['1', '24', '25', '22', '6'])",set([]),set([]),subset
profile.c,DeleteImageProfile-0,set(['17']),set(['17']),set([]),set([]),subset
profile.c,GetNextImageProfile-0,set(['13']),set(['13']),set([]),set([]),subset
profile.c,ReadProfileShort-2,set(['3']),set(['3']),set([]),set([]),subset
profile.c,ReadProfileMSBLong-0,set(['3']),set(['3']),set([]),set([]),subset
profile.c,ReadProfileMSBLong-1,set(['3']),set(['3']),set([]),set([]),subset
profile.c,SyncExifProfile-2,"set(['37', '51', '53', '34', '77', '83', '80'])","set(['77', '51', '53'])","set(['83', '80', '37', '34'])",set([]),subset
profile.c,Sync8BimProfile-2,"set(['1', '29'])",set(['29']),set(['1']),set([]),subset
profile.c,SyncExifProfile-3,"set(['83', '28'])","set(['83', '28'])",set([]),set([]),subset
profile.c,RemoveImageProfile-1,set(['17']),set(['17']),set([]),set([]),subset
profile.c,RemoveImageProfile-0,set(['17']),set(['17']),set([]),set([]),subset
profile.c,ReadProfileShort-0,set(['3']),set(['3']),set([]),set([]),subset
profile.c,ReadProfileShort-1,set(['3']),set(['3']),set([]),set([]),subset
analyze.c,analyzeImage-10,"set(['25', '13', '15', '21', '42', '43'])","set(['25', '15', '21', '43'])","set(['13', '42'])",set([]),subset
analyze.c,analyzeImage-11,"set(['25', '13', '15', '21', '42', '43'])","set(['25', '15', '21', '43'])","set(['13', '42'])",set([]),subset
analyze.c,analyzeImage-12,"set(['25', '13', '15', '21', '42', '43'])","set(['25', '15', '21', '43'])","set(['13', '42'])",set([]),subset
analyze.c,analyzeImage-13,"set(['13', '42', '39', '43'])","set(['39', '43'])","set(['13', '42'])",set([]),subset
analyze.c,analyzeImage-14,"set(['13', '42', '39', '43'])","set(['39', '43'])","set(['13', '42'])",set([]),subset
analyze.c,analyzeImage-15,"set(['39', '13', '42', '36', '43'])","set(['39', '36', '43'])","set(['13', '42'])",set([]),subset
analyze.c,analyzeImage-16,"set(['13', '38', '42', '39', '43'])","set(['39', '38', '43'])","set(['13', '42'])",set([]),subset
analyze.c,analyzeImage-17,"set(['25', '13', '15', '21', '42', '43'])","set(['25', '15', '21', '43'])","set(['13', '42'])",set([]),subset
analyze.c,analyzeImage-18,"set(['25', '13', '15', '21', '42', '43'])","set(['25', '15', '21', '43'])","set(['13', '42'])",set([]),subset
analyze.c,analyzeImage-19,"set(['25', '13', '15', '21', '42', '43'])","set(['25', '15', '21', '43'])","set(['13', '42'])",set([]),subset
analyze.c,analyzeImage-8,"set(['43', '13', '42', '39', '34'])","set(['39', '43', '34'])","set(['13', '42'])",set([]),subset
analyze.c,analyzeImage-9,"set(['25', '13', '15', '21', '42', '43'])","set(['25', '15', '21', '43'])","set(['13', '42'])",set([]),subset
analyze.c,analyzeImage-2,"set(['25', '13', '15', '21', '42', '43'])","set(['25', '21'])","set(['42', '13', '15', '43'])",set([]),subset
analyze.c,analyzeImage-3,"set(['25', '13', '42', '15', '43'])","set(['25', '15', '43'])","set(['13', '42'])",set([]),subset
analyze.c,analyzeImage-0,"set(['25', '13', '15', '42', '39', '43'])","set(['25', '39', '15', '43'])","set(['13', '42'])",set([]),subset
analyze.c,analyzeImage-1,"set(['25', '13', '15', '21', '42', '43'])",set(['21']),"set(['25', '13', '42', '15', '43'])",set([]),subset
analyze.c,analyzeImage-6,"set(['13', '42', '39', '43'])","set(['39', '43'])","set(['13', '42'])",set([]),subset
analyze.c,analyzeImage-7,"set(['32', '13', '42', '39', '43'])","set(['32', '39', '43'])","set(['13', '42'])",set([]),subset
analyze.c,analyzeImage-4,"set(['25', '13', '15', '21', '42', '43'])","set(['25', '15', '21', '43'])","set(['13', '42'])",set([]),subset
analyze.c,analyzeImage-5,"set(['13', '42', '39', '43'])","set(['39', '43'])","set(['13', '42'])",set([]),subset
analyze.c,analyzeImage-21,set(['13']),set(['13']),set([]),set([]),subset
analyze.c,analyzeImage-20,"set(['25', '13', '15', '21', '42', '43'])","set(['25', '15', '21', '43'])","set(['13', '42'])",set([]),subset
analyze.c,analyzeImage-23,"set(['42', '13', '15'])",set(['15']),"set(['13', '42'])",set([]),subset
analyze.c,analyzeImage-22,"set(['13', '42', '43'])",set(['43']),"set(['13', '42'])",set([]),subset
mogrify.c,IsPixelIterator-0,set(['7']),set(['7']),set([]),set([]),subset
mogrify.c,IsPixelIterator-1,set(['7']),set(['7']),set([]),set([]),subset
mogrify.c,NewPixelIterator-1,set(['15']),set(['15']),set([]),set([]),subset
mogrify.c,NewPixelIterator-0,set(['15']),set(['15']),set([]),set([]),subset
mogrify.c,GetImageCache-1,set(['5']),set(['5']),set([]),set([]),subset
mogrify.c,GetImageCache-0,set(['5']),set(['5']),set([]),set([]),subset
mogrify.c,MagickCommandGenesis-10,"set(['1', '10', '19'])","set(['1', '10', '19'])",set([]),set([]),subset
mogrify.c,MagickCommandGenesis-11,"set(['1', '18', '19'])","set(['1', '18', '19'])",set([]),set([]),subset
mogrify.c,MogrifyImage-13,"set(['21', '514', '64', '823', '826', '820', '539', '817'])","set(['64', '514', '539', '817'])","set(['826', '21', '823', '820'])",set([]),subset
mogrify.c,MogrifyImage-12,"set(['21', '716', '823', '826', '285', '820', '500', '817'])","set(['716', '826', '285', '820', '500', '817'])","set(['21', '823'])",set([]),subset
mogrify.c,MogrifyImage-11,set(['826']),set(['826']),set([]),set([]),subset
mogrify.c,MogrifyImage-10,"set(['584', '21', '825', '826', '820', '823', '817'])","set(['584', '21', '825', '826', '820', '823', '817'])",set([]),set([]),subset
mogrify.c,MogrifyImage-17,"set(['145', '21', '580', '695', '820', '183', '346', '620', '823', '826', '230', '514', '500', '817'])","set(['145', '580', '695', '820', '183', '346', '620', '230', '514', '500', '817'])","set(['826', '21', '823'])",set([]),subset
mogrify.c,MogrifyImage-16,"set(['620', '597', '158', '457', '136', '230', '322', '21', '49', '656', '183', '369', '285', '500', '817', '145', '580', '716', '562', '96', '695', '823', '826', '820', '464'])","set(['620', '597', '158', '457', '136', '230', '322', '49', '656', '183', '369', '285', '500', '817', '145', '580', '716', '562', '96', '695', '826', '820', '464'])","set(['21', '823'])",set([]),subset
mogrify.c,MogrifyImage-15,"set(['826', '21', '823', '820'])","set(['826', '21', '823', '820'])",set([]),set([]),subset
mogrify.c,MogrifyImage-14,set(['826']),set(['826']),set([]),set([]),subset
mogrify.c,MogrifyImage-19,"set(['21', '562', '826', '820', '823', '817'])",set(['562']),"set(['817', '826', '21', '823', '820'])",set([]),subset
mogrify.c,MogrifyImage-18,"set(['21', '555', '562', '826', '820', '823', '817'])",set(['555']),"set(['21', '562', '826', '820', '823', '817'])",set([]),subset
mogrify.c,MagickCommandGenesis-6,"set(['77', '12', '16', '19', '31', '53', '34', '1', '71', '8'])","set(['77', '12', '16', '19', '31', '53', '34', '1', '71', '8'])",set([]),set([]),subset
mogrify.c,MagickCommandGenesis-7,"set(['25', '26', '46', '31', '45', '50', '53', '34', '77', '64', '65', '71', '69'])","set(['25', '26', '46', '31', '45', '50', '53', '34', '77', '64', '65', '71', '69'])",set([]),set([]),subset
mogrify.c,MagickCommandGenesis-4,"set(['77', '31'])",set(['31']),set(['77']),set([]),subset
mogrify.c,MagickCommandGenesis-5,"set(['1', '8', '19'])","set(['1', '8', '19'])",set([]),set([]),subset
mogrify.c,MagickCommandGenesis-2,"set(['77', '31', '74'])",set(['74']),"set(['77', '31'])",set([]),subset
mogrify.c,MagickCommandGenesis-3,set(['77']),set(['77']),set([]),set([]),subset
mogrify.c,MagickCommandGenesis-0,set(['77']),set(['77']),set([]),set([]),subset
mogrify.c,MagickCommandGenesis-1,"set(['77', '31'])",{},"set(['77', '31'])",set([]),subset
mogrify.c,MagickCommandGenesis-8,"set(['1', '19', '16'])","set(['1', '19', '16'])",set([]),set([]),subset
mogrify.c,MagickCommandGenesis-9,"set(['77', '31', '74'])","set(['31', '74'])",set(['77']),set([]),subset
mogrify.c,PixelGetCurrentIteratorRow-0,set(['29']),set(['29']),set([]),set([]),subset
mogrify.c,PixelGetCurrentIteratorRow-1,set(['29']),set(['29']),set([]),set([]),subset
mogrify.c,PixelSetIteratorRow-0,set(['14']),set(['14']),set([]),set([]),subset
mogrify.c,PixelGetCurrentIteratorRow-2,"set(['24', '13', '22', '18', '28', '29'])","set(['24', '18', '13', '28', '22'])",set(['29']),set([]),subset
mogrify.c,MogrifyImageInfo-8,"set(['13', '333', '407', '406', '227', '409', '286'])","set(['227', '406', '409', '333', '286'])","set(['407', '13'])",set([]),subset
mogrify.c,MogrifyImageInfo-7,"set(['407', '13', '409'])","set(['407', '13'])",set(['409']),set([]),subset
mogrify.c,MogrifyImageInfo-6,"set(['407', '13', '409', '408'])",{},"set(['407', '13', '409', '408'])",set([]),subset
mogrify.c,MogrifyImageInfo-5,"set(['407', '61', '13', '409', '406'])",set(['61']),"set(['407', '406', '13', '409'])",set([]),subset
mogrify.c,MogrifyImageInfo-4,"set(['407', '406', '13', '167', '409'])",set(['167']),"set(['407', '406', '13', '409'])",set([]),subset
mogrify.c,MogrifyImageInfo-3,"set(['13', '407', '406', '227', '226', '409'])",set(['226']),"set(['407', '406', '13', '409', '227'])",set([]),subset
