FileName,FuncName and Var Id,M2R-Dual,Dual-M2R
optabs.c,expand_doubleword_shift-0,set(['22']),set([])
optabs.c,expand_sync_fetch_operation-0,set(['68']),set([])
optabs.c,simplify_expand_binop-0,set(['5']),set([])
optabs.c,expand_unop-0,"set(['47', '44', '29', '105'])",set([])
optabs.c,expand_sfix_optab-0,"set(['1', '3', '14', '16'])",set([])
optabs.c,expand_one_cmpl_abs_nojump-0,"set(['11', '13'])",set([])
optabs.c,expand_copysign_absneg-0,set(['13']),set([])
optabs.c,expand_copysign_absneg-9,set(['13']),set([])
fixed-value.c,fixed_isneg-0,set(['7']),set([])
ira-build.c,print_allocno_copies-2,set(['1']),set([])
ira-build.c,print_allocno_copies-0,set(['1']),set([])
ira-build.c,find_allocno_copy-2,set(['1']),set([])
ira-build.c,find_allocno_copy-3,set(['1']),set([])
ira-build.c,ira_flattening-10,"set(['68', '75', '86', '79', '70'])",set([])
cfgrtl.c,patch_jump_insn-0,"set(['28', '53'])",set([])
except.c,can_nonlocal_goto-0,set(['6']),set([])
regcprop.c,find_oldest_value_reg-0,set(['5']),set([])
emit-rtl.c,validate_subreg-0,set(['69']),set([])
emit-rtl.c,get_mem_align_offset-0,set(['31']),set([])
ira-lives.c,mark_reg_dead-5,"set(['24', '13', '28', '39', '40'])",set([])
ira-lives.c,clear_allocno_live-2,"set(['10', '14'])",set([])
ira-lives.c,process_single_reg_class_operands-4,"set(['1', '38', '42', '48'])",set([])
ira-lives.c,make_regno_born-1,"set(['2', '6'])",set([])
ira-lives.c,process_bb_node_lives-6,"set(['133', '137'])",set([])
varasm.c,initializer_constant_valid_for_bitfield_p-3,"set(['11', '2'])",set([])
varasm.c,compare_constant-0,"set(['57', '52'])",set([])
varasm.c,const_hash_1-1,"set(['7', '16'])",set([])
varasm.c,output_addressed_constants-1,"set(['24', '15'])",set([])
varasm.c,assemble_integer-0,set(['27']),set([])
varasm.c,array_size_for_constructor-3,set(['3']),set([])
varasm.c,copy_constant-2,"set(['24', '12'])",set([])
varasm.c,copy_constant-1,"set(['24', '12'])",set([])
varasm.c,compute_reloc_for_constant-2,"set(['26', '17'])",set([])
varasm.c,initializer_constant_valid_p_1-3,"set(['15', '6'])",set([])
varasm.c,initializer_constant_valid_p_1-0,"set(['6', '106', '23'])",set([])
varasm.c,mergeable_string_section-0,set(['30']),set([])
cp-demangle.c,d_cv_qualifiers-0,"set(['1', '14'])",set([])
cp-demangle.c,d_identifier-0,set(['13']),set([])
cp-demangle.c,d_parmlist-0,set(['1']),set([])
cp-demangle.c,d_operator_name-0,set(['14']),set([])
cp-demangle.c,d_array_type-0,set(['16']),set([])
cp-demangle.c,d_exprlist-0,set(['3']),set([])
cp-demangle.c,d_prefix-0,set(['1']),set([])
cp-demangle.c,d_expr_primary-2,set(['20']),set([])
cp-demangle.c,d_template_args-0,set(['7']),set([])
cp-demangle.c,d_substitution-0,set(['14']),set([])
tree-object-size.c,addr_object_size-0,set(['146']),set([])
tree-object-size.c,addr_object_size-7,set(['146']),set([])
final.c,final_scan_insn-0,set(['172']),set([])
tree-parloops.c,try_create_reduction_list-0,set(['4']),set([])
passes.c,position_pass-0,"set(['1', '24', '26'])",set([])
passes.c,make_pass_instance-1,set(['8']),set([])
sched-rgn.c,check_live_1-0,"set(['26', '37', '45', '28', '42', '54'])",set([])
sched-rgn.c,sd_iterator_cond-0,set(['6']),set([])
sched-rgn.c,is_pfree-0,"set(['3', '6', '20', '22', '23'])",set([])
sched-rgn.c,is_cfg_nonregular-0,"set(['9', '7'])",set([])
sched-rgn.c,is_conditionally_protected-0,set(['1']),set([])
sched-rgn.c,find_conditional_protection-0,"set(['1', '18'])",set([])
tree-eh.c,cleanup_empty_eh_unsplit-0,"set(['11', '4'])",set([])
tree-eh.c,unsplit_eh-0,"set(['24', '31'])",set([])
tree-eh.c,execute_cleanup_eh-0,set(['5']),set([])
dce.c,byte_dce_process_block-0,set(['42']),set([])
dce.c,find_call_stack_args-0,"set(['76', '12'])",set([])
sched-ebb.c,sd_iterator_cond-0,set(['6']),set([])
tree-ssa-loop-ivopts.c,stmt_invariant_in_loop_p-0,"set(['9', '4'])",set([])
tree-ssa-loop-ivopts.c,rewrite_use_nonlinear_expr-3,set(['27']),set([])
ipa.c,cgraph_externally_visible_p-0,set(['23']),set([])
tree-ssa-alias.c,ref_maybe_used_by_call_p_1-0,"set(['68', '70', '49'])",set([])
tree-ssa-alias.c,next_htab_element-0,"set(['1', '6'])",set([])
tree-ssa-alias.c,maybe_skip_until-0,set(['3']),set([])
tree-ssa-alias.c,stmt_may_clobber_ref_p_1-0,set(['6']),set([])
tree-ssa-alias.c,ptr_derefs_may_alias_p-0,set(['27']),set([])
tree-ssa-alias.c,call_may_clobber_ref_p_1-0,set(['56']),set([])
tree-ssa-alias.c,refs_may_alias_p_1-0,"set(['102', '76', '101', '103'])",set([])
tree-ssa-alias.c,walk_aliased_vdefs_1-0,set(['1']),set([])
omega.c,normalize_omega_problem-0,set(['1']),set([])
omega.c,omega_solve_eq-0,set(['24']),set([])
omega.c,omega_problem_has_red_equations-0,"set(['28', '50'])",set([])
omega.c,omega_solve_geq-0,"set(['3', '628', '4', '84'])",set([])
toplev.c,default_pch_valid_p-0,set(['8']),set([])
toplev.c,wrapup_global_declaration_2-0,set(['31']),set([])
haifa-sched.c,ok_for_early_queue_removal-0,"set(['13', '15', '21', '18', '2', '4'])",set([])
haifa-sched.c,sd_iterator_cond-0,set(['6']),set([])
haifa-sched.c,max_issue-4,set(['27']),set([])
haifa-sched.c,rank_for_schedule-5,set(['123']),set([])
haifa-sched.c,rank_for_schedule-0,"set(['51', '49'])",set([])
ipa-type-escape.c,is_array_access_through_pointer_and_index-0,"set(['12', '23'])",set([])
ipa-type-escape.c,parent_type_p-0,"set(['2', '16'])",set([])
ipa-type-escape.c,discover_unique_type-0,"set(['1', '6'])",set([])
decNumber.c,decNumberInvert-0,"set(['30', '14'])",set([])
decNumber.c,decNumberToUInt32-0,set(['18']),set([])
decNumber.c,decNumberOr-0,"set(['20', '42', '43', '40'])",set([])
decNumber.c,decTrim-0,set(['32']),set([])
decNumber.c,decGetInt-0,"set(['19', '17'])",set([])
decNumber.c,decNumberAnd-0,"set(['20', '42', '43', '40'])",set([])
decNumber.c,decNumberXor-0,"set(['20', '42', '43', '40'])",set([])
decNumber.c,decDivideOp-24,set(['111']),set([])
decNumber.c,decExpOp-5,set(['62']),set([])
decNumber.c,decGetInt-4,set(['17']),set([])
opts.c,handle_option-0,set(['73']),set([])
opts.c,flag_instrument_functions_exclude_p-0,"set(['14', '16'])",set([])
varpool.c,decide_is_variable_needed-0,set(['21']),set([])
cfgloopmanip.c,create_preheader-0,set(['26']),set([])
tree-ssa-ccp.c,fold_gimple_assign-2,"set(['44', '35'])",set([])
tree-ssa-ccp.c,ccp_fold-12,set(['27']),set([])
tree-ssa-ccp.c,fold_const_aggregate_ref-8,"set(['57', '45', '81', '93'])",set([])
tree-ssa-ccp.c,fold_const_aggregate_ref-0,"set(['121', '113'])",set([])
tree-ssa-ccp.c,fold_const_aggregate_ref-6,"set(['57', '45', '81', '93'])",set([])
tree-ssa-ccp.c,get_maxval_strlen-0,"set(['54', '44', '12', '50'])",set([])
tree-ssa-ccp.c,fold_gimple_call-0,"set(['7', '16'])",set([])
tree-ssa-ccp.c,maybe_fold_offset_to_component_ref-0,set(['7']),set([])
tree-ssa-ccp.c,fold_gimple_assign-0,"set(['18', '88', '87', '85'])",set([])
tree-ssa-ccp.c,surely_varying_stmt_p-0,set(['8']),set([])
tree-ssa-ccp.c,ccp_fold-0,"set(['18', '111', '15', '50', '17'])",set([])
tree-ssa-ccp.c,maybe_fold_reference-0,"set(['5', '7'])",set([])
tree-ssa-ccp.c,ccp_fold_builtin-0,set(['30']),set([])
tree-ssa-ccp.c,maybe_fold_offset_to_array_ref-7,set(['23']),set([])
tree-ssa-ccp.c,maybe_fold_offset_to_array_ref-0,"set(['5', '7'])",set([])
tree-ssa-ccp.c,maybe_fold_stmt_indirect-0,"set(['18', '20'])",set([])
cselib.c,rtx_equal_for_cselib_p-0,"set(['25', '53', '40', '17', '32'])",set([])
cselib.c,cselib_expand_value_rtx_1-0,"set(['63', '23'])",set([])
cselib.c,expand_loc-0,"set(['24', '1', '26', '27'])",set([])
cselib.c,cselib_hash_rtx-0,set(['45']),set([])
c-pragma.c,c_register_pragma_1-1,set(['7']),set([])
c-pragma.c,handle_pragma_pack-4,set(['75']),set([])
sha1.c,sha1_stream-0,"set(['1', '14'])",set([])
argv.c,dupargv-0,"set(['9', '13'])",set([])
tree-vect-generic.c,build_replicated_const-0,set(['13']),set([])
fold-const.c,build_range_check-0,"set(['33', '31'])",set([])
fold-const.c,fold_single_bit_test_into_sign_test-0,set(['12']),set([])
fold-const.c,const_binop-0,set(['167']),set([])
fold-const.c,operand_equal_p-0,"set(['33', '31'])",set([])
fold-const.c,div_and_round_double-0,set(['92']),set([])
tree-ssa-math-opts.c,execute_optimize_bswap-8,"set(['18', '41', '16'])",set([])
tree-ssa-math-opts.c,find_bswap_1-0,"set(['33', '43'])",set([])
regmove.c,fixup_match_2-0,"set(['3', '63', '40', '38'])",set([])
expmed.c,expand_sdiv_pow2-0,set(['13']),set([])
expmed.c,emit_store_flag_1-0,set(['75']),set([])
expmed.c,expand_smod_pow2-0,set(['12']),set([])
expmed.c,expand_mult_const-5,set(['5']),set([])
expmed.c,expand_mult_const-6,set(['5']),set([])
expmed.c,expand_shift-0,"set(['32', '81'])",set([])
expmed.c,expand_mult-0,set(['41']),set([])
expmed.c,emit_store_flag-0,set(['156']),set([])
expmed.c,extract_low_bits-0,set(['18']),set([])
expmed.c,expand_divmod-0,"set(['278', '250', '154'])",set([])
expmed.c,extract_bit_field_1-0,set(['79']),set([])
expmed.c,store_bit_field_1-0,"set(['33', '35'])",set([])
expmed.c,expand_mult_highpart_optab-0,set(['24']),set([])
tree-inline.c,declare_return_variable-5,set(['62']),set([])
tree-inline.c,declare_return_variable-6,set(['62']),set([])
tree-inline.c,copy_tree_body_r-0,"set(['86', '7', '66'])",set([])
tree-inline.c,gimple_expand_calls_inline-0,"set(['1', '6'])",set([])
tree-inline.c,maybe_inline_call_in_expr-0,set(['10']),set([])
tree-inline.c,remap_gimple_op_r-0,set(['51']),set([])
tree-inline.c,copy_bb-1,"set(['91', '3', '79', '16'])",set([])
tree-inline.c,remap_gimple_stmt-0,"set(['7', '48'])",set([])
postreload-gcse.c,load_killed_in_block_p-0,set(['1']),set([])
tree-ssa-ifcombine.c,get_name_for_bit_test-0,set(['9']),set([])
tree-ssa-ifcombine.c,bb_no_side_effects_p-0,"set(['1', '6'])",set([])
cpp_pch.c,write_macdef-0,set(['13']),set([])
reload1.c,allocate_reload_reg-3,"set(['3', '45'])",set([])
reload1.c,eliminate_regs_1-0,"set(['88', '111'])",set([])
reload1.c,verify_initial_elim_offsets-0,set(['9']),set([])
reload1.c,reload-0,set(['380']),set([])
reload1.c,set_reload_reg-0,set(['14']),set([])
reload1.c,reload_reg_free_for_value_p-0,"set(['19', '90', '89', '86', '87'])",set([])
reload1.c,reload_adjust_reg_for_temp-0,"set(['1', '11'])",set([])
reload1.c,allocate_reload_reg-4,"set(['3', '45'])",set([])
sese.c,alive_after_loop-0,"set(['1', '6'])",set([])
sese.c,get_vdef_before_sese-0,"set(['14', '7'])",set([])
cpp_lex.c,_cpp_get_buff-0,"set(['1', '7'])",set([])
cpp_lex.c,_cpp_get_buff-3,"set(['1', '7'])",set([])
cpp_lex.c,_cpp_get_fresh_line-0,set(['3']),set([])
cpp_lex.c,cpp_peek_token-0,"set(['1', '11'])",set([])
cpp_lex.c,_cpp_skip_block_comment-0,"set(['18', '3', '20', '21'])",set([])
tree-ssa-structalias.c,create_variable_info_for-0,set(['86']),set([])
mini-gmp.c,mpn_div_qr_2_preinv-8,set(['7']),set([])
mini-gmp.c,mpz_set_str-0,"set(['25', '43'])",set([])
mini-gmp.c,mpz_cmpabs_d-0,set(['14']),set([])
simplify-rtx.c,simplify_immed_subreg-0,"set(['128', '151', '109', '152'])",set([])
simplify-rtx.c,simplify_subreg-0,"set(['95', '97', '52'])",set([])
simplify-rtx.c,simplify_const_binary_operation-0,"set(['20', '16'])",set([])
simplify-rtx.c,simplify_ternary_operation-0,set(['144']),set([])
simplify-rtx.c,avoid_constant_pool_reference-0,set(['22']),set([])
simplify-rtx.c,simplify_binary_operation_1-0,"set(['147', '1159', '664', '1073', '657', '534', '279', '655', '79'])",set([])
simplify-rtx.c,simplify_const_unary_operation-0,"set(['62', '58'])",set([])
simplify-rtx.c,simplify_relational_operation_1-0,set(['10']),set([])
simplify-rtx.c,simplify_plus_minus-0,"set(['1', '2', '22'])",set([])
simplify-rtx.c,simplify_const_unary_operation-11,set(['108']),set([])
simplify-rtx.c,simplify_const_relational_operation-0,set(['251']),set([])
rtlanal.c,reg_mentioned_p-0,"set(['32', '26', '17'])",set([])
rtlanal.c,may_trap_p_1-0,"set(['227', '240', '243', '242'])",set([])
rtlanal.c,num_sign_bit_copies1-0,set(['42']),set([])
rtlanal.c,rtx_varies_p-0,"set(['24', '39', '37', '40'])",set([])
rtlanal.c,keep_with_call_p-0,set(['29']),set([])
rtlanal.c,canonicalize_condition-0,"set(['76', '7'])",set([])
rtlanal.c,volatile_insn_p-0,"set(['24', '8', '21', '23'])",set([])
rtlanal.c,find_last_value-0,"set(['1', '31', '34', '36', '29'])",set([])
rtlanal.c,dead_or_set_regno_p-0,"set(['11', '19', '23'])",set([])
rtlanal.c,noop_move_p-0,"set(['9', '17'])",set([])
rtlanal.c,find_regno_fusage-0,"set(['11', '4'])",set([])
rtlanal.c,side_effects_p-0,"set(['24', '25', '9', '22'])",set([])
rtlanal.c,reg_overlap_mentioned_p-0,"set(['19', '32', '35', '34'])",set([])
rtlanal.c,rtx_addr_varies_p-0,"set(['20', '7', '22', '23'])",set([])
rtlanal.c,label_is_jump_target_p-0,set(['10']),set([])
rtlanal.c,single_set_2-0,set(['2']),set([])
rtlanal.c,rtx_unstable_p-0,"set(['33', '18', '31', '34'])",set([])
rtlanal.c,refers_to_regno_p-0,"set(['60', '1', '58', '40', '61'])",set([])
rtlanal.c,covers_regno_p-0,"set(['2', '7'])",set([])
rtlanal.c,inequality_comparisons_p-0,"set(['18', '5', '21', '20'])",set([])
rtlanal.c,computed_jump_p-0,"set(['29', '22'])",set([])
rtlanal.c,insn_rtx_cost-0,"set(['10', '4'])",set([])
rtlanal.c,volatile_refs_p-0,"set(['24', '8', '21', '23'])",set([])
rtlanal.c,find_reg_fusage-0,"set(['24', '26', '27', '14'])",set([])
sched-vis.c,safe_concat-4,"set(['3', '5'])",set([])
cpp_files.c,_cpp_save_file_entries-0,"set(['19', '18', '5', '16'])",set([])
gimplify.c,gimplify_call_expr-0,set(['36']),set([])
gimplify.c,gimplify_init_ctor_preeval_1-0,set(['19']),set([])
gimplify.c,gimplify_init_constructor-1,"set(['115', '124'])",set([])
gimplify.c,omp_notice_variable-0,"set(['12', '15', '14'])",set([])
gimplify.c,gimple_fold_indirect_ref-0,"set(['25', '15', '28'])",set([])
gimplify.c,gimplify_omp_workshare-0,set(['5']),set([])
gimplify.c,gimplify_adjust_omp_clauses_1-4,set(['33']),set([])
gimplify.c,gimplify_init_ctor_eval-2,"set(['3', '15'])",set([])
gimplify.c,gimplify_expr-1,"set(['61', '260', '265'])",set([])
gimplify.c,gimplify_init_constructor-0,"set(['63', '109', '65', '148'])",set([])
gimplify.c,gimplify_init_ctor_eval-3,set(['3']),set([])
gimplify.c,gimplify_adjust_omp_clauses_1-0,set(['25']),set([])
gimplify.c,gimplify_modify_expr_rhs-0,"set(['1', '80', '81', '78'])",set([])
bt-load.c,block_at_edge_of_live_range_p-0,set(['17']),set([])
bt-load.c,choose_btr-0,"set(['2', '7'])",set([])
bt-load.c,insn_sets_btr_p-0,set(['25']),set([])
cplus-dem.c,demangle_template_value_parm-0,"set(['46', '10'])",set([])
cplus-dem.c,arm_pt-0,set(['11']),set([])
cplus-dem.c,demangle_template-0,set(['15']),set([])
tree-ssa-sccvn.c,vn_phi_eq-0,"set(['25', '12'])",set([])
tree-ssa-sccvn.c,next_htab_element-0,"set(['1', '6'])",set([])
tree-ssa-sccvn.c,visit_use-0,set(['120']),set([])
tree-ssa-sccvn.c,run_scc_vn-0,"set(['21', '7'])",set([])
tree-ssa-sccvn.c,vn_reference_lookup_3-0,"set(['19', '36'])",set([])
spec_qsort.c,spec_qsort-11,"set(['1', '38'])",set([])
tree-ssa-copy.c,may_propagate_copy_into_stmt-2,set(['16']),set([])
tree-vect-loop.c,vect_analyze_loop_form-0,set(['60']),set([])
tree-vect-loop.c,vect_determine_vectorization_factor-0,set(['3']),set([])
tree-vect-loop.c,vect_is_simple_reduction-0,"set(['19', '7'])",set([])
tree-vect-loop.c,vect_analyze_loop_operations-0,set(['6']),set([])
ipa-cp.c,ipcp_need_redirect_p-0,"set(['19', '10'])",set([])
ipa-cp.c,ipcp_versionable_function_p-0,"set(['5', '20', '7', '16'])",set([])
function.c,debug_find_var_in_block_tree-0,"set(['11', '7'])",set([])
function.c,find_temp_slot_from_address-0,set(['26']),set([])
tree-ssa-dse.c,dse_possible_dead_store_p-0,set(['1']),set([])
tree-dump.c,dequeue_and_dump-1,"set(['161', '149'])",set([])
tree-dump.c,dequeue_and_dump-2,"set(['161', '149'])",set([])
ira-color.c,coalesce_spill_slots-1,"set(['1', '9', '26', '19'])",set([])
ira-color.c,coalesce_allocnos-3,"set(['1', '12', '36'])",set([])
ira-color.c,update_curr_costs-3,set(['3']),set([])
ira-color.c,update_copy_costs-5,"set(['3', '4'])",set([])
ira-color.c,update_copy_costs-3,"set(['3', '4'])",set([])
ira-color.c,update_conflict_hard_regno_costs-0,"set(['1', '3'])",set([])
ira-color.c,update_conflict_hard_regno_costs-2,"set(['1', '3'])",set([])
ira-color.c,ira_reuse_stack_slot-10,"set(['5', '35'])",set([])
ira-color.c,ira_reuse_stack_slot-9,"set(['18', '5', '35', '34'])",set([])
ira-color.c,update_curr_costs-1,set(['3']),set([])
tree-vrp.c,simplify_cond_using_ranges-0,"set(['24', '23'])",set([])
tree-vrp.c,simplify_abs_using_ranges-0,set(['26']),set([])
tree-vrp.c,extract_range_from_binary_expr-4,set(['289']),set([])
tree-vrp.c,vrp_stmt_computes_nonzero-0,"set(['10', '13', '12'])",set([])
tree-vrp.c,compare_names-0,set(['14']),set([])
tree-vrp.c,extract_range_from_binary_expr-3,set(['289']),set([])
tree-vrp.c,build_assert_expr_for-0,set(['16']),set([])
tree-vrp.c,infer_value_range-0,set(['17']),set([])
tree-vrp.c,find_case_label_index-0,set(['1']),set([])
tree-vrp.c,stmt_interesting_for_vrp-0,set(['23']),set([])
builtins.c,expand_builtin-0,set(['30']),set([])
builtins.c,fold_builtin_round-0,set(['11']),set([])
builtins.c,c_strlen-0,set(['6']),set([])
builtins.c,fold_builtin_memory_op-10,set(['167']),set([])
builtins.c,fold_call_expr-0,"set(['12', '14'])",set([])
builtins.c,fold_builtin_memory_op-0,set(['148']),set([])
builtins.c,fold_trunc_transparent_mathfn-0,set(['12']),set([])
builtins.c,fold_builtin_load_exponent-0,"set(['60', '57', '63', '59', '62'])",set([])
builtins.c,fold_builtin_carg-0,set(['5']),set([])
builtins.c,fold_builtin_strcat-0,set(['14']),set([])
builtins.c,fold_builtin_call_array-0,set(['11']),set([])
builtins.c,fold_fixed_mathfn-0,"set(['10', '12'])",set([])
builtins.c,fold_builtin_printf-0,"set(['42', '40'])",set([])
builtins.c,fold_builtin_2-0,set(['27']),set([])
builtins.c,fold_builtin_int_roundingfn-0,"set(['24', '25', '22'])",set([])
builtins.c,fold_builtin_constant_p-0,set(['11']),set([])
builtins.c,fold_builtin_floor-0,"set(['11', '13'])",set([])
builtins.c,fold_builtin_ceil-0,set(['11']),set([])
lambda-code.c,can_duplicate_iv-0,set(['6']),set([])
lambda-code.c,cannot_convert_bb_to_perfect_nest-0,set(['1']),set([])
lambda-code.c,perfect_nest_p-0,"set(['19', '3', '6', '21', '16'])",set([])
lambda-code.c,can_put_after_inner_loop-0,"set(['9', '11', '3'])",set([])
lambda-code.c,cannot_convert_modify_to_perfect_nest-0,set(['10']),set([])
lambda-code.c,can_put_in_inner_loop-0,"set(['12', '14', '7'])",set([])
lambda-code.c,build_access_matrix-0,"set(['10', '20'])",set([])
tree-cfg.c,find_case_label_for_value-0,set(['1']),set([])
tree-cfg.c,gimple_redirect_edge_and_branch-5,set(['20']),set([])
tree-cfg.c,verify_types_in_gimple_reference-0,set(['1']),set([])
tree-cfg.c,make_edges-3,set(['4']),set([])
tree-cfg.c,gimple_can_merge_blocks_p-0,"set(['24', '18'])",set([])
tree-cfg.c,verify_gimple_phi-0,set(['3']),set([])
tree-cfg.c,split_edge_bb_loc-0,set(['5']),set([])
c-pch.c,c_common_valid_pch-0,set(['40']),set([])
tree-ssa-forwprop.c,forward_propagate_into_cond-7,set(['1']),set([])
tree-ssa-forwprop.c,forward_propagate_into_cond-0,set(['1']),set([])
tree-ssa-forwprop.c,forward_propagate_into_gimple_cond-5,set(['1']),set([])
tree-ssa-forwprop.c,forward_propagate_addr_expr_1-0,set(['67']),set([])
tree-ssa-forwprop.c,forward_propagate_into_gimple_cond-0,"set(['1', '32', '12', '14', '21'])",set([])
tree-ssa-forwprop.c,forward_propagate_addr_into_variable_array_index-0,set(['25']),set([])
tree-ssa-forwprop.c,forward_propagate_addr_into_variable_array_index-3,set(['25']),set([])
