FileName,FuncName and Var Id,M2R-Dual,Dual-M2R
regexec.c,S_to_byte_substr-0,"set(['1', '19', '17'])",set([])
regexec.c,S_regrepeat-0,"set(['55', '59'])",set([])
regexec.c,S_regrepeat-7,"set(['421', '425', '385', '444'])",set([])
regexec.c,S_backup_one_SB-3,"set(['10', '6', '16'])",set([])
regexec.c,S_regmatch-0,set(['1742']),set([])
IO.c,XS_IO__Handle_setbuf-0,set([]),set(['11'])
IO.c,XS_IO__Handle_sync-0,set([]),set(['11'])
IO.c,XS_IO__Handle_untaint-0,set([]),set(['25'])
IO.c,XS_IO__Handle_clearerr-0,set([]),set(['25'])
IO.c,XS_IO__Handle_setvbuf-0,set([]),set(['11'])
IO.c,XS_IO__Socket_sockatmark-1,set(['13']),set([])
IO.c,XS_IO__Handle_flush-0,set([]),set(['14'])
IO.c,XS_IO__Seekable_getpos-0,set([]),set(['11'])
IO.c,XS_IO__Poll__poll-0,set([]),set(['28'])
IO.c,XS_IO__Handle__create_getline_subs-0,set([]),set(['9'])
IO.c,XS_IO__Handle_error-0,set([]),set(['25'])
IO.c,XS_IO__Seekable_setpos-0,set([]),set(['14'])
IO.c,XS_IO__File_new_tmpfile-0,set([]),set(['19'])
IO.c,XS_IO__Handle_ungetc-3,set(['36']),set([])
gv.c,Perl_gv_fetchmethod_pvn_flags-0,set(['75']),set([])
gv.c,Perl_amagic_call-0,"set(['68', '123', '125'])",set([])
gv.c,S_find_default_stash-0,set(['57']),set([])
gv.c,Perl_Gv_AMupdate-0,"set(['9', '7'])",set([])
gv.c,Perl_amagic_is_enabled-0,set(['14']),set([])
gv.c,S_parse_gv_stash_name-0,"set(['83', '81', '17', '90'])",set([])
gv.c,Perl_try_amagic_bin-0,set(['41']),set([])
gv.c,S_gv_magicalize-0,"set(['18', '130', '132'])",set([])
gv.c,S_gv_magicalize-4,set(['130']),set([])
gv.c,Perl_gv_handler-0,set(['29']),set([])
FieldHash.c,XS_Hash__Util__FieldHash_id_2obj-0,set([]),set(['9'])
FieldHash.c,XS_Hash__Util__FieldHash__fieldhash-0,set([]),set(['31'])
FieldHash.c,XS_Hash__Util__FieldHash_CLONE-0,set([]),set(['14'])
FieldHash.c,XS_Hash__Util__FieldHash__test_uvar_get-0,set([]),set(['12'])
FieldHash.c,XS_Hash__Util__FieldHash_register-0,set([]),set(['16'])
dump.c,Perl_sv_peek-0,set(['115']),set([])
dump.c,S_deb_curcv-0,set(['1']),set([])
NamedCapture.c,XS_Tie__Hash__NamedCapture_TIEHASH-0,set([]),set(['55'])
mro.c,XS_mro_get_linear_isa-0,set([]),set(['8'])
mro.c,XS_mro_get_linear_isa-3,set(['16']),set([])
mro.c,XS_mro__nextcan-15,"set(['18', '48', '16'])",set([])
mro.c,XS_mro__nextcan-16,"set(['18', '48', '16'])",set([])
mro.c,XS_mro__nextcan-3,"set(['18', '42', '48', '16'])",set([])
Peek.c,XS_Devel__Peek_mstat-0,set([]),set(['16'])
Peek.c,XS_Devel__Peek_SvREFCNT-0,set([]),set(['28'])
Peek.c,XS_Devel__Peek_runops_debug-0,set([]),set(['13'])
Peek.c,XS_Devel__Peek_DeadCode-0,set([]),set(['6'])
Peek.c,XS_Devel__Peek_CvGV-0,set([]),set(['10'])
Peek.c,XS_Devel__Peek_mstats_fillhash-0,set([]),set(['16'])
Peek.c,XS_Devel__Peek_mstats2hash-0,set([]),set(['16'])
Peek.c,XS_Devel__Peek_fill_mstats-0,set([]),set(['16'])
universal.c,Perl_sv_derived_from_pvn-3,set(['11']),set([])
universal.c,XS_universal_version-0,set([]),set(['60'])
universal.c,XS_utf8_encode-0,set([]),set(['16'])
universal.c,XS_Internals_SvREFCNT-0,set([]),set(['17'])
universal.c,XS_version_stringify-0,set([]),set(['13'])
universal.c,XS_PerlIO_get_layers-0,set([]),set(['221'])
universal.c,XS_utf8_upgrade-0,set([]),set(['23'])
universal.c,XS_version_boolean-0,set([]),set(['13'])
universal.c,XS_version_normal-0,set([]),set(['13'])
universal.c,XS_utf8_unicode_to_native-0,set([]),set(['9'])
universal.c,XS_version_noop-0,set([]),set(['13'])
universal.c,XS_utf8_native_to_unicode-0,set([]),set(['9'])
universal.c,XS_version_new-0,set([]),set(['63'])
universal.c,XS_re_regexp_pattern-0,set([]),set(['25'])
universal.c,XS_utf8_decode-0,set([]),set(['17'])
universal.c,XS_constant__make_const-0,set([]),set(['16'])
universal.c,XS_version_numify-0,set([]),set(['13'])
universal.c,S_isa_lookup-0,set(['33']),set([])
universal.c,XS_Internals_hv_clear_placehold-0,set([]),set(['7'])
universal.c,XS_utf8_downgrade-0,set([]),set(['48'])
universal.c,XS_version_vcmp-0,set([]),set(['27'])
perlio.c,PerlIOCrlf_get_cnt-0,set(['33']),set([])
perlio.c,Perl_PerlIO_write-0,set(['6']),set([])
perlio.c,PerlIOStdio_open-0,set(['33']),set([])
perlio.c,PerlIOUnix_write-0,set(['3']),set([])
perlio.c,Perl_PerlIO_fill-0,set(['6']),set([])
perlio.c,PerlIOUnix_read-0,set(['6']),set([])
perlio.c,PerlIO_find_layer-0,"set(['8', '3'])",set([])
perlio.c,XS_PerlIO__Layer__find-0,set([]),set(['48'])
perlio.c,PerlIO_exportFILE-0,set(['13']),set([])
perlio.c,PerlIOBuf_write-0,"set(['32', '16'])",set([])
perlio.c,PerlIORaw_pushed-2,"set(['3', '5'])",set([])
perlio.c,S_is_safe_syscall-0,set(['6']),set([])
perlio.c,PerlIO_parse_layers-0,"set(['46', '2', '48'])",set([])
perlio.c,PerlIO_openn-0,set(['53']),set([])
perlio.c,PerlIO_ungetc-0,set(['4']),set([])
perlio.c,PerlIOCrlf_pushed-0,"set(['11', '8', '10'])",set([])
perlio.c,Perl_PerlIO_get_bufsiz-0,set(['6']),set([])
perlio.c,PerlIOStdio_fileno-0,set(['5']),set([])
perlio.c,Perl_PerlIO_tell-0,set(['6']),set([])
perlio.c,Perl_PerlIO_get_cnt-0,set(['6']),set([])
perlio.c,PerlIO_fast_gets-0,set(['6']),set([])
perlio.c,PerlIO_has_base-0,set(['5']),set([])
perlio.c,PerlIO_setpos-0,set(['10']),set([])
perlio.c,Perl_PerlIO_get_ptr-0,set(['6']),set([])
perlio.c,Perl_PerlIO_seek-0,set(['6']),set([])
perlio.c,Perl_PerlIO_get_base-0,set(['6']),set([])
perlio.c,PerlIOBuf_open-0,"set(['9', '26'])",set([])
perlio.c,PerlIOBuf_flush-0,set(['22']),set([])
perlio.c,PerlIOUnix_open-0,set(['17']),set([])
perlio.c,PerlIO_canset_cnt-0,set(['5']),set([])
perlio.c,PerlIO_push-0,"set(['19', '18'])",set([])
perlio.c,PerlIO_has_cntptr-0,set(['7']),set([])
perlio.c,XS_PerlIO__Layer__NoWarnings-0,set([]),set(['9'])
perlio.c,PerlIO_importFILE-0,set(['16']),set([])
hv.c,S_hv_delete_common-0,"set(['19', '17', '16'])",set([])
hv.c,Perl_hv_common-0,"set(['115', '120', '121', '116', '113', '119', '118'])",set([])
hv.c,Perl_hv_scalar-0,set(['4']),set([])
doio.c,S_is_safe_syscall-0,set(['6']),set([])
doio.c,Perl_my_stat_flags-0,set(['65']),set([])
doio.c,Perl_do_open6-9,"set(['31', '28'])",set([])
doio.c,Perl_do_exec3-0,"set(['24', '20', '22', '23'])",set([])
doio.c,Perl_do_open6-12,set(['28']),set([])
doio.c,Perl_do_open6-2,set(['153']),set([])
doio.c,Perl_nextargv-0,set(['20']),set([])
doio.c,Perl_do_sysseek-0,set(['11']),set([])
doio.c,Perl_do_open6-0,set(['302']),set([])
doio.c,Perl_do_eof-0,"set(['12', '20'])",set([])
doio.c,Perl_my_stat_flags-3,set(['65']),set([])
arybase.c,XS_arybase__mg_STORE-0,set([]),set(['63'])
pp_pack.c,S_next_symbol-0,"set(['1', '100'])",set([])
pp_pack.c,S_unpack_rec-19,"set(['10', '1027', '984', '1', '478', '502'])",set([])
pp_pack.c,S_group_end-0,"set(['1', '22'])",set([])
re_exec.c,S_backup_one_WB-0,"set(['11', '15'])",set([])
re_exec.c,S_backup_one_SB-0,"set(['10', '6'])",set([])
re_exec.c,S_isSB-0,set(['56']),set([])
re_exec.c,S_to_byte_substr-0,"set(['1', '19', '17'])",set([])
re_exec.c,S_regrepeat-0,"set(['55', '59'])",set([])
re_exec.c,S_regrepeat-7,"set(['421', '425', '385', '444'])",set([])
re_exec.c,S_backup_one_SB-3,"set(['10', '6', '16'])",set([])
re_exec.c,S_backup_one_WB-3,set(['5']),set([])
re_exec.c,my_regexec-0,"set(['31', '29'])",set([])
re_exec.c,S_regmatch-0,set(['1737']),set([])
pp_sys.c,Perl_pp_sysread-0,set(['19']),set([])
pp_sys.c,Perl_pp_gmtime-2,set(['15']),set([])
pp_sys.c,Perl_pp_syswrite-0,"set(['31', '29'])",set([])
pp_sys.c,Perl_pp_close-0,"set(['33', '31', '34'])",set([])
pp_sys.c,Perl_pp_binmode-0,set(['20']),set([])
pp_sys.c,Perl_pp_tell-0,set(['28']),set([])
pp_sys.c,Perl_pp_open-0,set(['21']),set([])
pp_sys.c,Perl_pp_sysseek-0,set(['22']),set([])
pp_sys.c,Perl_pp_ftrread-0,set(['13']),set([])
pp_sys.c,Perl_pp_ftlink-0,set(['6']),set([])
pp_sys.c,Perl_pp_fttext-0,"set(['8', '6'])",set([])
pp_sys.c,Perl_pp_fttext-2,set(['76']),set([])
pp_sys.c,Perl_pp_ftrowned-0,set(['19']),set([])
pp_sys.c,Perl_pp_glob-5,"set(['15', '14'])",set([])
pp_sys.c,Perl_pp_syswrite-7,set(['107']),set([])
pp_sys.c,Perl_pp_fttty-0,set(['6']),set([])
pp_sys.c,Perl_pp_ftis-0,set(['12']),set([])
pp_sys.c,Perl_pp_stat-6,set(['71']),set([])
pp_sys.c,Perl_pp_getc-0,set(['49']),set([])
pp_sys.c,Perl_pp_chdir-0,set(['65']),set([])
pp_sys.c,Perl_pp_system-0,set(['104']),set([])
pp_sys.c,Perl_pp_prtf-0,"set(['42', '40'])",set([])
pp_sys.c,Perl_pp_fttext-4,set(['76']),set([])
utf8.c,Perl_bytes_cmp_utf8-0,set(['1']),set([])
utf8.c,S_check_locale_boundary_crossing-0,set(['7']),set([])
utf8.c,Perl_foldEQ_utf8_flags-0,"set(['60', '69', '20'])",set([])
utf8.c,Perl__to_utf8_fold_flags-0,set(['42']),set([])
utf8.c,Perl_is_utf8_string_loclen-0,set(['63']),set([])
utf8.c,Perl__core_swash_init-0,set(['117']),set([])
utf8.c,Perl_is_utf8_string-0,"set(['55', '4'])",set([])
pp_ctl.c,Perl_pp_last-4,set(['26']),set([])
pp_ctl.c,S_doopen_pm-0,set(['20']),set([])
pp_ctl.c,Perl_pp_enteriter-0,"set(['90', '89'])",set([])
pp_ctl.c,Perl_pp_formline-27,set(['26']),set([])
pp_ctl.c,Perl_pp_formline-26,set(['26']),set([])
pp_ctl.c,S_is_safe_syscall-0,set(['6']),set([])
pp_ctl.c,Perl_dounwind-1,"set(['61', '3', '62'])",set([])
pp_ctl.c,S_dopoptoeval-0,"set(['1', '5'])",set([])
pp_ctl.c,S_run_user_filter-0,"set(['25', '26', '23'])",set([])
pp_ctl.c,S_doparseform-0,set(['14']),set([])
pp_ctl.c,S_dopoptogiven-0,set(['1']),set([])
pp_ctl.c,S_dopoptolabel-0,set(['1']),set([])
pp_ctl.c,S_dopoptosub_at-0,"set(['1', '8'])",set([])
pp_ctl.c,S_dopoptoloop-0,set(['1']),set([])
pp_ctl.c,Perl_pp_goto-0,"set(['8', '154', '149'])",set([])
pp_ctl.c,Perl_pp_flop-6,set(['73']),set([])
pp_ctl.c,S_dofindlabel-0,"set(['25', '12', '27'])",set([])
pp_ctl.c,S_do_smartmatch-0,"set(['14', '16'])",set([])
pp_ctl.c,S_dopoptowhen-0,"set(['1', '5'])",set([])
pp_ctl.c,Perl_pp_flop-0,"set(['123', '124', '97'])",set([])
pp_ctl.c,Perl_find_runcv_where-0,"set(['8', '37', '6'])",set([])
re.c,XS_re_regmust-0,set([]),set(['26'])
pad.c,Perl_pad_alloc-2,"set(['10', '17'])",set([])
pad.c,Perl_pad_findmy_pvn-0,"set(['9', '19'])",set([])
pad.c,S_pad_findlex-0,set(['59']),set([])
MD5.c,XS_Digest__MD5_DESTROY-0,set([]),set(['9'])
MD5.c,XS_Digest__MD5_context-0,set([]),set(['18'])
bsd_glob.c,bsd_glob-3,"set(['13', '2', '15'])",set([])
mg.c,Perl_mg_size-0,"set(['1', '6'])",set([])
mg.c,S_mg_findext_flags-0,set(['10']),set([])
mg.c,Perl_magic_setenv-0,"set(['24', '31', '34'])",set([])
mg.c,Perl_magic_regdatum_get-0,"set(['19', '18'])",set([])
mg.c,Perl_mg_length-0,"set(['1', '6'])",set([])
sv.c,Perl_sv_kill_backrefs-2,set(['11']),set([])
sv.c,Perl_more_bodies-0,"set(['8', '4'])",set([])
sv.c,S_find_array_subscript-0,set(['13']),set([])
sv.c,Perl_sv_tainted-0,set(['6']),set([])
sv.c,Perl_sv_2nv_flags-0,set(['32']),set([])
sv.c,S_sv_2iuv_common-0,set(['97']),set([])
sv.c,Perl_sv_utf8_downgrade-0,set(['32']),set([])
sv.c,Perl_varname-0,set(['12']),set([])
sv.c,S_curse-0,set(['90']),set([])
sv.c,S_find_hash_subscript-0,set(['6']),set([])
sv.c,S_find_uninit_var-0,"set(['296', '251', '246', '162', '157'])",set([])
sv.c,Perl_sv_2num-0,set(['16']),set([])
sv.c,Perl_sv_utf8_upgrade_flags_grow-0,"set(['21', '23'])",set([])
sv.c,Perl_sv_2bool_flags-0,"set(['1', '46', '44'])",set([])
pp_hot.c,Perl_pp_entersub-2,"set(['11', '10'])",set([])
pp_hot.c,Perl_pp_rv2av-0,"set(['55', '54', '52'])",set([])
pp_hot.c,Perl_pp_aassign-0,"set(['174', '56', '173', '49'])",set([])
pp_hot.c,Perl_pp_sassign-0,"set(['44', '42', '58'])",set([])
pp_hot.c,Perl_pp_match-0,set(['54']),set([])
pp_hot.c,S_opmethod_stash-2,"set(['57', '51'])",set([])
pp_hot.c,Perl_pp_add-0,"set(['109', '111', '112'])",set([])
pp_hot.c,Perl_pp_subst-10,"set(['145', '160'])",set([])
pp_hot.c,Perl_do_readline-0,set(['41']),set([])
pp_hot.c,Perl_pp_iter-0,"set(['35', '52'])",set([])
pp_hot.c,Perl_pp_readline-3,"set(['15', '14'])",set([])
pp_hot.c,Perl_pp_readline-0,set(['49']),set([])
pp_hot.c,Perl_pp_method_redir_super-0,set(['29']),set([])
pp_hot.c,Perl_pp_subst-0,"set(['145', '160'])",set([])
pp_hot.c,Perl_pp_method_super-0,set(['25']),set([])
pp_hot.c,Perl_pp_multideref-0,set(['1']),set([])
pp_hot.c,Perl_pp_method_redir-0,set(['22']),set([])
pp_hot.c,Perl_pp_method_named-0,set(['24']),set([])
pp_hot.c,Perl_pp_method-0,set(['4']),set([])
Parser.c,XS_HTML__Parser_ignore_tags-0,set([]),set(['43'])
Parser.c,has_hibit-0,"set(['1', '5'])",set([])
Parser.c,XS_HTML__Parser_strict_comment-0,set([]),set(['60'])
Parser.c,XS_HTML__Entities__probably_utf8_chunk-0,set([]),set(['9'])
Parser.c,parse_buf-0,set(['116']),set([])
Parser.c,XS_HTML__Entities__decode_entities-0,set([]),set(['62'])
Parser.c,XS_HTML__Entities_UNICODE_SUPPORT-0,set([]),set(['22'])
Parser.c,boot_HTML__Parser-0,set([]),set(['9'])
Parser.c,XS_HTML__Parser_boolean_attribute_value-0,set([]),set(['11'])
Parser.c,XS_HTML__Parser__alloc_pstate-0,set([]),set(['12'])
Parser.c,parse_decl-0,set(['14']),set([])
HiRes.c,XS_Time__HiRes_sleep-0,set([]),set(['35'])
HiRes.c,XS_Time__HiRes_clock_getres-0,set([]),set(['29'])
HiRes.c,XS_Time__HiRes_clock-0,set([]),set(['22'])
HiRes.c,XS_Time__HiRes_alarm-0,set([]),set(['32'])
HiRes.c,XS_Time__HiRes_time-0,set([]),set(['25'])
HiRes.c,XS_Time__HiRes_nanosleep-0,set([]),set(['25'])
HiRes.c,XS_Time__HiRes_clock_gettime-0,set([]),set(['29'])
HiRes.c,XS_Time__HiRes_clock_nanosleep-0,set([]),set(['23'])
HiRes.c,XS_Time__HiRes_usleep-0,set([]),set(['35'])
HiRes.c,XS_Time__HiRes_ualarm-0,set([]),set(['32'])
av.c,Perl_av_fetch-0,set(['12']),set([])
av.c,Perl_av_delete-0,"set(['17', '16'])",set([])
av.c,Perl_av_exists-0,"set(['46', '51', '50'])",set([])
regcomp.c,Perl_reg_named_buff_fetch-3,set(['6']),set([])
regcomp.c,Perl_reg_named_buff_fetch-0,"set(['25', '26'])",set([])
regcomp.c,S_get_ANYOF_cp_list_for_ssc-0,set(['17']),set([])
regcomp.c,S_study_chunk-26,"set(['784', '25', '13', '37', '14'])",set([])
regcomp.c,S_regclass-0,"set(['726', '724'])",set([])
regcomp.c,S_ssc_is_anything-0,set(['18']),set([])
regcomp.c,Perl_re_op_compile-0,set(['48']),set([])
regcomp.c,S_compile_runtime_code-0,set(['94']),set([])
regcomp.c,Perl_reg_named_buff_nextkey-0,"set(['19', '3', '16'])",set([])
regcomp.c,S_regatom-29,set(['319']),set([])
regcomp.c,S_handle_regex_sets-0,"set(['56', '45', '15', '58', '48'])",set([])
regcomp.c,S_regatom-0,"set(['599', '408', '403', '43', '778'])",set([])
regcomp.c,S_concat_pat-11,"set(['109', '4'])",set([])
regcomp.c,S_handle_regex_sets-14,set(['59']),set([])
regcomp.c,S_reg-0,"set(['458', '656', '647', '657'])",set([])
regcomp.c,S_reg-5,"set(['133', '148', '134'])",set([])
regcomp.c,S_study_chunk-0,set(['818']),set([])
regcomp.c,S_grok_bslash_x-0,set(['14']),set([])
scalar.c,PerlIOScalar_write-0,set(['42']),set([])
scalar.c,PerlIOScalar_write-2,set(['42']),set([])
scalar.c,PerlIOScalar_write-3,set(['42']),set([])
mro_core.c,XS_mro_method_changed_in-0,set([]),set(['11'])
Opcode.c,XS_Opcode_opmask_add-0,set([]),set(['11'])
Opcode.c,XS_Opcode_opmask-0,set([]),set(['14'])
Opcode.c,XS_Opcode_verify_opset-0,set([]),set(['29'])
Opcode.c,XS_Opcode_define_optag-0,set([]),set(['9'])
Opcode.c,XS_Opcode_opset-0,set([]),set(['16'])
Opcode.c,XS_Opcode_invert_opset-0,set([]),set(['11'])
Opcode.c,boot_Opcode-0,set([]),set(['11'])
Opcode.c,XS_Opcode_full_opset-0,set([]),set(['6'])
Opcode.c,XS_Opcode_empty_opset-0,set([]),set(['6'])
Opcode.c,XS_Opcode_permit_only-0,set([]),set(['32'])
perl.c,S_Internals_V-0,set([]),set(['15'])
via.c,PerlIOVia_get_base-0,set(['4']),set([])
via.c,PerlIOVia_pushed-0,"set(['63', '73', '72', '70', '68', '69'])",set([])
via.c,PerlIOVia_method-0,"set(['76', '62', '64', '88'])",set([])
via.c,PerlIOVia_read-0,set(['9']),set([])
via.c,PerlIOVia_get_ptr-0,set(['4']),set([])
via.c,PerlIOVia_fill-0,set(['13']),set([])
via.c,PerlIOVia_get_cnt-0,set(['4']),set([])
via.c,PerlIOVia_bufsiz-0,set(['4']),set([])
Storable.c,store-2,set(['46']),set([])
Storable.c,XS_Storable_mretrieve-0,set([]),set(['6'])
Storable.c,XS_Storable_dclone-0,set([]),set(['6'])
Storable.c,retrieve_flag_hash-0,set(['73']),set([])
Storable.c,retrieve-0,"set(['158', '34'])",set([])
Storable.c,store_array-0,set(['42']),set([])
Storable.c,magic_check-5,set(['37']),set([])
Storable.c,XS_Storable_mstore-0,set([]),set(['8'])
Storable.c,XS_Storable_init_perinterp-0,set([]),set(['9'])
Storable.c,store_hash-0,"set(['106', '84'])",set([])
Storable.c,do_retrieve-0,set(['78']),set([])
Storable.c,store_code-0,"set(['233', '394'])",set([])
Storable.c,store_tied_item-0,"set(['72', '94'])",set([])
Storable.c,XS_Storable_pretrieve-0,set([]),set(['6'])
Storable.c,store_hook-0,"set(['44', '138'])",set([])
Storable.c,store_blessed-0,"set(['201', '157', '49', '115', '93', '223'])",set([])
Storable.c,store_scalar-0,"set(['91', '282', '286'])",set([])
Storable.c,store_other-0,set(['146']),set([])
SHA.c,XS_Digest__SHA_sharewind-0,set([]),set(['9'])
SHA.c,XS_Digest__SHA_shawrite-0,set([]),set(['28'])
SHA.c,XS_Digest__SHA_DESTROY-0,set([]),set(['9'])
SHA.c,XS_Digest__SHA_shainit-0,set([]),set(['25'])
Base64.c,XS_MIME__Base64_encoded_base64_length-0,set([]),set(['32'])
Base64.c,XS_MIME__Base64_decoded_base64_length-0,set([]),set(['38'])
Base64.c,XS_MIME__QuotedPrint_encode_qp-0,set([]),set(['125'])
Base64.c,XS_MIME__QuotedPrint_decode_qp-0,set([]),set(['70'])
Base64.c,XS_MIME__Base64_decode_base64-0,set([]),set(['43'])
Base64.c,XS_MIME__Base64_encode_base64-0,set([]),set(['51'])
DynaLoader.c,XS_DynaLoader_dl_error-0,set([]),set(['19'])
DynaLoader.c,boot_DynaLoader-0,set([]),set(['9'])
Util.c,XS_Hash__Util_hv_store-1,set(['11']),set([])
Util.c,XS_Hash__Util_all_keys-4,set(['22']),set([])
Util.c,XS_Hash__Util_all_keys-5,set(['11']),set([])
Util.c,XS_Hash__Util_all_keys-3,set(['33']),set([])
Util.c,XS_Hash__Util_bucket_info-7,set([]),set(['75'])
Util.c,XS_Hash__Util_hidden_ref_keys-0,set(['11']),set([])
Util.c,XS_Hash__Util_hash_value-0,set([]),set(['20'])
numeric.c,Perl_grok_atoUV-0,"set(['19', '12'])",set([])
numeric.c,Perl_my_atof2-0,set(['9']),set([])
numeric.c,Perl_grok_infnan-0,"set(['137', '134'])",set([])
numeric.c,Perl_grok_bin-2,set(['12']),set([])
Dumper.c,XS_Data__Dumper__vstring-0,set([]),set(['10'])
Dumper.c,DD_dump-0,"set(['447', '446', '553', '439'])",set([])
scope.c,Perl_leave_scope-7,set(['5']),set([])
scope.c,Perl_leave_scope-6,set(['5']),set([])
FinalResults,Total,473
