FileName,FuncName and Var Id,M2R,Dual,M2R \ Dual,Dual\M2R,Comments
SDL_blit_1.c,Blit1toNAlphaKey-0,"set(['24', '144', '44', '84', '64', '4', '124', '104'])","set(['24', '144', '44', '84', '64', '4', '124', '104'])",set([]),set([]),subset
SDL_blit_1.c,Blit1toNAlphaKey-3,"set(['24', '104', '144', '44', '1', '64', '4', '124', '166', '84'])","set(['24', '104', '144', '44', '1', '64', '4', '124', '166', '84'])",set([]),set([]),subset
SDL_blit_1.c,Blit1toNAlphaKey-2,set(['1']),set(['1']),set([]),set([]),subset
SDL_blit_1.c,Blit1toNAlpha-0,"set(['58', '4', '22', '40'])","set(['58', '4', '22', '40'])",set([]),set([]),subset
SDL_blit_1.c,Blit1to3Key-2,set(['1']),set(['1']),set([]),set([]),subset
SDL_blit_1.c,Blit1to3-4,"set(['11', '10', '14', '1', '5', '4', '7', '6', '9', '8'])","set(['11', '10', '14', '1', '5', '4', '7', '6', '9', '8'])",set([]),set([]),subset
SDL_blit_1.c,Blit1to2-0,"set(['11', '10', '5', '4', '7', '6', '9', '8'])","set(['11', '10', '5', '4', '7', '6', '9', '8'])",set([]),set([]),subset
SDL_blit_1.c,SDL_CalculateBlit1-2,set(['3']),set(['3']),set([]),set([]),subset
SDL_blit_1.c,SDL_CalculateBlit1-1,{},{},set([]),set([]),subset
SDL_blit_1.c,SDL_CalculateBlit1-0,set(['9']),set(['9']),set([]),set([]),subset
SDL_blit_1.c,Blit1toNAlpha-6,"set(['11', '47', '29', '65'])","set(['11', '47', '29', '65'])",set([]),set([]),subset
SDL_blit_1.c,Blit1to1-3,"set(['11', '10', '14', '1', '5', '4', '7', '6', '9', '8'])","set(['11', '10', '14', '1', '5', '4', '7', '6', '9', '8'])",set([]),set([]),subset
SDL_blit_1.c,Blit1to1-2,set(['1']),set(['1']),set([]),set([]),subset
SDL_blit_1.c,Blit1to1-1,"set(['11', '10', '14', '1', '5', '4', '7', '6', '9', '8'])","set(['11', '10', '14', '1', '5', '4', '7', '6', '9', '8'])",set([]),set([]),subset
SDL_blit_1.c,Blit1to1-0,"set(['11', '10', '5', '4', '7', '6', '9', '8'])","set(['11', '10', '5', '4', '7', '6', '9', '8'])",set([]),set([]),subset
SDL_blit_1.c,Blit1to3-1,{},{},set([]),set([]),subset
SDL_blit_1.c,Blit1toNAlpha-5,"set(['58', '22', '40', '1', '4', '78'])","set(['58', '22', '40', '1', '4', '78'])",set([]),set([]),subset
SDL_blit_1.c,Blit1to3-3,set(['1']),set(['1']),set([]),set([]),subset
SDL_blit_1.c,Blit1to3-2,"set(['11', '10', '14', '1', '5', '4', '7', '6', '9', '8'])","set(['11', '10', '14', '1', '5', '4', '7', '6', '9', '8'])",set([]),set([]),subset
SDL_blit_1.c,Blit1toNAlpha-4,"set(['11', '47', '29', '65'])","set(['11', '47', '29', '65'])",set([]),set([]),subset
SDL_blit_1.c,Blit1to3-0,"set(['11', '10', '5', '4', '7', '6', '9', '8'])","set(['11', '10', '5', '4', '7', '6', '9', '8'])",set([]),set([]),subset
SDL_blit_1.c,Blit1to3Key-1,{},{},set([]),set([]),subset
SDL_blit_1.c,Blit1to1Key-3,"set(['11', '26', '20', '14', '17', '23', '46', '31', '49', '37', '43', '40', '34', '55', '2', '5', '8', '63', '52', '58'])","set(['11', '26', '20', '14', '17', '23', '46', '31', '49', '37', '43', '40', '34', '55', '2', '5', '8', '63', '52', '58'])",set([]),set([]),subset
SDL_blit_1.c,Blit1to1Key-2,"set(['2', '34'])","set(['2', '34'])",set([]),set([]),subset
SDL_blit_1.c,Blit1toNAlphaKey-7,"set(['12', '32', '52', '132', '152', '72', '112', '92'])","set(['12', '32', '52', '132', '152', '72', '112', '92'])",set([]),set([]),subset
SDL_blit_1.c,Blit1to3Key-4,"set(['10', '13', '22', '16', '19', '30', '1', '4', '7', '25'])","set(['10', '13', '22', '16', '19', '30', '1', '4', '7', '25'])",set([]),set([]),subset
SDL_blit_1.c,Blit1toNAlpha-11,{},{},set([]),set([]),subset
SDL_blit_1.c,Blit1toNAlpha-10,{},{},set([]),set([]),subset
SDL_blit_1.c,Blit1to3Key-0,"set(['10', '13', '22', '16', '19', '4', '7', '25'])","set(['10', '13', '22', '16', '19', '4', '7', '25'])",set([]),set([]),subset
SDL_blit_1.c,Blit1to3Key-3,"set(['10', '13', '22', '16', '19', '30', '1', '4', '7', '25'])","set(['10', '13', '22', '16', '19', '30', '1', '4', '7', '25'])",set([]),set([]),subset
SDL_blit_1.c,Blit1to2Key-1,{},{},set([]),set([]),subset
SDL_blit_1.c,Blit1to2Key-2,set(['1']),set(['1']),set([]),set([]),subset
SDL_blit_1.c,Blit1to1Key-4,"set(['11', '26', '20', '14', '17', '23', '46', '31', '49', '37', '43', '40', '34', '55', '2', '5', '8', '63', '52', '58'])","set(['11', '26', '20', '14', '17', '23', '46', '31', '49', '37', '43', '40', '34', '55', '2', '5', '8', '63', '52', '58'])",set([]),set([]),subset
SDL_blit_1.c,Blit1to2Key-3,"set(['10', '13', '22', '16', '19', '30', '1', '4', '7', '25'])","set(['10', '13', '22', '16', '19', '30', '1', '4', '7', '25'])",set([]),set([]),subset
SDL_blit_1.c,Blit1to1Key-1,"set(['11', '26', '20', '14', '17', '23', '5', '8'])","set(['11', '26', '20', '14', '17', '23', '5', '8'])",set([]),set([]),subset
SDL_blit_1.c,Blit1to1Key-0,"set(['58', '49', '46', '37', '43', '40', '52', '55'])","set(['58', '49', '46', '37', '43', '40', '52', '55'])",set([]),set([]),subset
SDL_blit_1.c,Blit1toNAlpha-7,"set(['11', '47', '29', '65'])","set(['11', '47', '29', '65'])",set([]),set([]),subset
SDL_blit_1.c,Blit1to2-1,"set(['11', '10', '14', '1', '5', '4', '7', '6', '9', '8'])","set(['11', '10', '14', '1', '5', '4', '7', '6', '9', '8'])",set([]),set([]),subset
SDL_blit_1.c,Blit1to2Key-4,"set(['10', '13', '22', '16', '19', '30', '1', '4', '7', '25'])","set(['10', '13', '22', '16', '19', '30', '1', '4', '7', '25'])",set([]),set([]),subset
SDL_blit_1.c,Blit1to4-3,"set(['11', '10', '14', '1', '5', '4', '7', '6', '9', '8'])","set(['11', '10', '14', '1', '5', '4', '7', '6', '9', '8'])",set([]),set([]),subset
SDL_blit_1.c,Blit1to2-2,set(['1']),set(['1']),set([]),set([]),subset
e_pow.c,SDL_uclibc_pow-24,"set(['100', '101', '95'])","set(['100', '101', '95'])",set([]),set([]),subset
e_pow.c,SDL_uclibc_pow-21,"set(['25', '33', '32', '31', '30', '29', '34'])","set(['25', '33', '32', '31', '30', '29', '34'])",set([]),set([]),subset
e_pow.c,SDL_uclibc_pow-20,"set(['100', '101'])","set(['100', '101'])",set([]),set([]),subset
e_pow.c,SDL_uclibc_pow-23,{},{},set([]),set([]),subset
e_pow.c,SDL_uclibc_pow-22,"set(['150', '100', '101', '95', '149'])","set(['150', '100', '101', '95', '149'])",set([]),set([]),subset
e_pow.c,SDL_uclibc_pow-14,{},{},set([]),set([]),subset
e_pow.c,SDL_uclibc_pow-15,{},{},set([]),set([]),subset
e_pow.c,SDL_uclibc_pow-16,{},{},set([]),set([]),subset
e_pow.c,SDL_uclibc_pow-17,{},{},set([]),set([]),subset
e_pow.c,SDL_uclibc_pow-10,set(['120']),set(['120']),set([]),set([]),subset
e_pow.c,SDL_uclibc_pow-11,set(['120']),set(['120']),set([]),set([]),subset
e_pow.c,SDL_uclibc_pow-12,{},{},set([]),set([]),subset
e_pow.c,SDL_uclibc_pow-13,set(['122']),set(['122']),set([]),set([]),subset
e_pow.c,SDL_uclibc_pow-18,{},{},set([]),set([]),subset
e_pow.c,SDL_uclibc_pow-19,{},{},set([]),set([]),subset
e_pow.c,SDL_uclibc_pow-6,{},{},set([]),set([]),subset
e_pow.c,SDL_uclibc_pow-7,set(['150']),set(['150']),set([]),set([]),subset
e_pow.c,SDL_uclibc_pow-4,set(['95']),set(['95']),set([]),set([]),subset
e_pow.c,SDL_uclibc_pow-5,{},{},set([]),set([]),subset
e_pow.c,SDL_uclibc_pow-2,{},{},set([]),set([]),subset
e_pow.c,SDL_uclibc_pow-3,"set(['69', '64', '162', '71', '70'])","set(['69', '64', '162', '71', '70'])",set([]),set([]),subset
e_pow.c,SDL_uclibc_pow-0,set(['163']),set(['163']),set([]),set([]),subset
e_pow.c,SDL_uclibc_pow-1,{},{},set([]),set([]),subset
e_pow.c,SDL_uclibc_pow-8,{},{},set([]),set([]),subset
e_pow.c,SDL_uclibc_pow-9,{},{},set([]),set([]),subset
SDL_rwopsbundlesupport.m,SDL_OpenFPFromBundleOrFallback-2,set(['6']),set(['6']),set([]),set([]),subset
SDL_rwopsbundlesupport.m,SDL_OpenFPFromBundleOrFallback-0,set(['7']),set(['7']),set([]),set([]),subset
SDL_rwopsbundlesupport.m,SDL_OpenFPFromBundleOrFallback-1,{},{},set([]),set([]),subset
e_exp.c,SDL_uclibc_exp-5,{},{},set([]),set([]),subset
e_exp.c,SDL_uclibc_exp-4,"set(['24', '31'])","set(['24', '31'])",set([]),set([]),subset
e_exp.c,SDL_uclibc_exp-7,"set(['24', '31', '30'])","set(['24', '31', '30'])",set([]),set([]),subset
e_exp.c,SDL_uclibc_exp-6,{},{},set([]),set([]),subset
e_exp.c,SDL_uclibc_exp-1,set(['31']),set(['31']),set([]),set([]),subset
e_exp.c,SDL_uclibc_exp-0,"set(['14', '49'])","set(['14', '49'])",set([]),set([]),subset
e_exp.c,SDL_uclibc_exp-3,"set(['24', '31'])","set(['24', '31'])",set([]),set([]),subset
e_exp.c,SDL_uclibc_exp-2,{},{},set([]),set([]),subset
e_exp.c,SDL_uclibc_exp-8,{},{},set([]),set([]),subset
SDL_cocoavulkan.m,Cocoa_Vulkan_CreateSurface-0,set(['9']),set(['9']),set([]),set([]),subset
SDL_cocoavulkan.m,Cocoa_Vulkan_CreateSurface-1,{},{},set([]),set([]),subset
SDL_cocoavulkan.m,Cocoa_Vulkan_LoadLibrary-8,set(['12']),set(['12']),set([]),set([]),subset
SDL_cocoavulkan.m,Cocoa_Vulkan_LoadLibrary-9,set(['11']),set(['11']),set([]),set([]),subset
SDL_cocoavulkan.m,Cocoa_Vulkan_LoadLibrary-4,"set(['29', '35', '36'])","set(['29', '35', '36'])",set([]),set([]),subset
SDL_cocoavulkan.m,Cocoa_Vulkan_LoadLibrary-5,"set(['20', '22', '6'])","set(['20', '22', '6'])",set([]),set([]),subset
SDL_cocoavulkan.m,Cocoa_Vulkan_LoadLibrary-6,set(['20']),set(['20']),set([]),set([]),subset
SDL_cocoavulkan.m,Cocoa_Vulkan_LoadLibrary-7,set(['11']),set(['11']),set([]),set([]),subset
SDL_cocoavulkan.m,Cocoa_Vulkan_LoadLibrary-0,"set(['45', '20'])","set(['45', '20'])",set([]),set([]),subset
SDL_cocoavulkan.m,Cocoa_Vulkan_LoadLibrary-1,set(['29']),set(['29']),set([]),set([]),subset
SDL_cocoavulkan.m,Cocoa_Vulkan_LoadLibrary-2,{},{},set([]),set([]),subset
SDL_cocoavulkan.m,Cocoa_Vulkan_LoadLibrary-3,"set(['29', '36'])","set(['29', '36'])",set([]),set([]),subset
SDL_cocoavulkan.m,Cocoa_Vulkan_GetInstanceExtensions-0,set(['3']),set(['3']),set([]),set([]),subset
SDL_cocoavulkan.m,Cocoa_Vulkan_LoadLibrary-10,set(['12']),set(['12']),set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_SwapNV-3,"set(['8', '4', '7'])","set(['8', '4', '7'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_SwapNV-2,set(['1']),set(['1']),set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_Planar2x2_to_Packed4-9,"set(['13', '22'])","set(['13', '22'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_Planar2x2_to_Packed4-8,set(['11']),set(['11']),set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_SwapNV-1,"set(['1', '8', '4', '7'])","set(['1', '8', '4', '7'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_Planar2x2_to_Packed4-1,{},{},set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_Planar2x2_to_Packed4-0,set(['29']),set(['29']),set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_Planar2x2_to_Packed4-3,"set(['11', '18', '13'])","set(['11', '18', '13'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_Planar2x2_to_Packed4-2,"set(['11', '18', '13'])","set(['11', '18', '13'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_Planar2x2_to_Packed4-5,set(['8']),set(['8']),set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_Planar2x2_to_Packed4-4,"set(['11', '18', '13'])","set(['11', '18', '13'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_Planar2x2_to_Packed4-7,"set(['11', '18', '13'])","set(['11', '18', '13'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_Planar2x2_to_Packed4-6,set(['8']),set(['8']),set([]),set([]),subset
SDL_yuv.c,yuv_rgb_sse-0,set(['37']),set(['37']),set([]),set([]),subset
SDL_yuv.c,GetYUVConversionType-0,set(['6']),set(['6']),set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_ARGB8888_to_YUV-2,"set(['99', '94', '77', '75', '89', '82', '101', '106', '87'])","set(['99', '94', '77', '75', '89', '82', '101', '106', '87'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_ARGB8888_to_YUV-3,"set(['99', '75', '87'])","set(['99', '75', '87'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_ARGB8888_to_YUV-0,"set(['116', '112'])","set(['116', '112'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_ARGB8888_to_YUV-1,set(['112']),set(['112']),set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_ARGB8888_to_YUV-6,"set(['32', '12', '51'])","set(['32', '12', '51'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_ARGB8888_to_YUV-7,"set(['32', '12', '2', '51'])","set(['32', '12', '2', '51'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_ARGB8888_to_YUV-4,{},{},set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_ARGB8888_to_YUV-5,"set(['39', '58', '32', '51', '43', '53', '34', '62'])","set(['39', '58', '32', '51', '43', '53', '34', '62'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_ARGB8888_to_YUV-8,"set(['12', '32', '51', '99', '75', '2', '87'])","set(['12', '32', '51', '99', '75', '2', '87'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_ARGB8888_to_YUV-9,"set(['14', '23', '43', '53', '34', '77', '62', '89', '4', '101'])","set(['14', '23', '43', '53', '34', '77', '62', '89', '4', '101'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_SwapUVPlanes-5,{},{},set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_SwapUVPlanes-4,set(['8']),set(['8']),set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_SwapUVPlanes-7,"set(['11', '15', '4'])","set(['11', '15', '4'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_SwapUVPlanes-6,set(['4']),set(['4']),set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_SwapUVPlanes-1,"set(['11', '15'])","set(['11', '15'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_SwapUVPlanes-0,"set(['8', '20'])","set(['8', '20'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_SwapUVPlanes-3,{},{},set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_SwapUVPlanes-2,"set(['11', '15'])","set(['11', '15'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_SwapUVPlanes-8,set(['4']),set(['4']),set([]),set([]),subset
SDL_yuv.c,yuv_rgb_std-0,set(['35']),set(['35']),set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_YUY2_to_YVYU-3,"set(['8', '4', '7'])","set(['8', '4', '7'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_YUY2_to_YVYU-2,set(['1']),set(['1']),set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_YUY2_to_YVYU-1,"set(['1', '8', '4', '7'])","set(['1', '8', '4', '7'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_YUY2_to_YVYU-0,"set(['1', '8', '4', '7'])","set(['1', '8', '4', '7'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_YUV_to_YUV_Copy-8,"set(['13', '2', '20', '7'])","set(['13', '2', '20', '7'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_YUV_to_YUV_Copy-6,"set(['13', '2', '20', '7'])","set(['13', '2', '20', '7'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_YUV_to_YUV_Copy-7,{},{},set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_YUV_to_YUV_Copy-4,"set(['13', '2', '20', '7'])","set(['13', '2', '20', '7'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_YUV_to_YUV_Copy-5,{},{},set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_YUV_to_YUV_Copy-2,{},{},set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_YUV_to_YUV_Copy-3,{},{},set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_YUV_to_YUV_Copy-0,set(['24']),set(['24']),set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_YUV_to_YUV_Copy-1,{},{},set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_YUY2_to_UYVY-1,"set(['1', '8', '4', '7'])","set(['1', '8', '4', '7'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_YUY2_to_UYVY-0,"set(['1', '8', '4', '7'])","set(['1', '8', '4', '7'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_YUY2_to_UYVY-3,"set(['8', '4', '7'])","set(['8', '4', '7'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_YUY2_to_UYVY-2,set(['1']),set(['1']),set([]),set([]),subset
SDL_yuv.c,SDL_GetYUVConversionModeForResolution_REAL-0,"set(['5', '4'])","set(['5', '4'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_YVYU_to_YUY2-0,"set(['1', '8', '4', '7'])","set(['1', '8', '4', '7'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_RGB_to_YUV-0,"set(['8', '7'])","set(['8', '7'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_RGB_to_YUV-1,{},{},set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_RGB_to_YUV-2,{},{},set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_PackUVPlanes_to_NV-9,set(['8']),set(['8']),set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_SwapNV-0,"set(['1', '8', '4', '7'])","set(['1', '8', '4', '7'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_PackUVPlanes_to_NV-2,set(['4']),set(['4']),set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_PackUVPlanes_to_NV-3,set(['4']),set(['4']),set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_PackUVPlanes_to_NV-0,set(['21']),set(['21']),set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_PackUVPlanes_to_NV-1,{},{},set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_PackUVPlanes_to_NV-6,"set(['11', '8', '15', '14', '7'])","set(['11', '8', '15', '14', '7'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_PackUVPlanes_to_NV-7,"set(['11', '8', '15', '14', '7'])","set(['11', '8', '15', '14', '7'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_PackUVPlanes_to_NV-4,"set(['11', '8', '15', '14'])","set(['11', '8', '15', '14'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_PackUVPlanes_to_NV-5,{},{},set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_PackUVPlanes_to_NV-8,"set(['11', '15', '14'])","set(['11', '15', '14'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_Packed4_to_Packed4-0,set(['18']),set(['18']),set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_UYVY_to_YVYU-3,"set(['8', '4', '7'])","set(['8', '4', '7'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_UYVY_to_YVYU-2,set(['1']),set(['1']),set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_UYVY_to_YUY2-1,"set(['1', '8', '4', '7'])","set(['1', '8', '4', '7'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_UYVY_to_YUY2-0,"set(['1', '8', '4', '7'])","set(['1', '8', '4', '7'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_UYVY_to_YUY2-3,"set(['8', '4', '7'])","set(['8', '4', '7'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_UYVY_to_YUY2-2,set(['1']),set(['1']),set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_Packed4_to_Planar2x2-9,"set(['13', '22'])","set(['13', '22'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_Packed4_to_Planar2x2-8,set(['11']),set(['11']),set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_Packed4_to_Planar2x2-5,"set(['11', '18', '13'])","set(['11', '18', '13'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_Packed4_to_Planar2x2-4,"set(['11', '18', '13'])","set(['11', '18', '13'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_Packed4_to_Planar2x2-7,"set(['11', '18', '13'])","set(['11', '18', '13'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_Packed4_to_Planar2x2-6,"set(['11', '18', '13'])","set(['11', '18', '13'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_Packed4_to_Planar2x2-1,{},{},set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_Packed4_to_Planar2x2-0,set(['29']),set(['29']),set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_Packed4_to_Planar2x2-3,set(['10']),set(['10']),set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_Packed4_to_Planar2x2-2,set(['10']),set(['10']),set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_YVYU_to_YUY2-3,"set(['8', '4', '7'])","set(['8', '4', '7'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_YVYU_to_YUY2-2,set(['1']),set(['1']),set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_YVYU_to_YUY2-1,"set(['1', '8', '4', '7'])","set(['1', '8', '4', '7'])",set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_YUV_to_YUV-0,set(['17']),set(['17']),set([]),set([]),subset
SDL_yuv.c,GetYUVPlanes-0,set(['15']),set(['15']),set([]),set([]),subset
SDL_yuv.c,GetYUVPlanes-1,{},{},set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_Planar2x2_to_Planar2x2-3,set(['2']),set(['2']),set([]),set([]),subset
SDL_yuv.c,SDL_ConvertPixels_Planar2x2_to_Planar2x2-2,set(['2']),set(['2']),set([]),set([]),subset
